Time,Male,Female
1,0.0441881763491372,0.0441881763491372
2,-0.000414317850558286,-0.000414317850558286
3,-2.23145903579515E-06,-2.23145903579515E-06
4,1.27191510176103E-09,1.27191510176103E-09
5,-0.00317410944815454,-0.00317410944815454
6,6.55630643508979E-05,6.55630643508979E-05
7,-1.11064902045915E-06,-1.11064902045915E-06
