location_id,location,disease,time,age_group_id,age_group,age,is_filled,gender_id,gender,measure_id,measure,mean,lower,upper
D356,India,Breast cancer,2019,,,1,,1,Male,5,prevalence,2.56E-08,2.56E-08,2.56E-08
D356,India,Breast cancer,2019,,,1,,1,Male,6,incidence,3.12E-09,3.12E-09,3.12E-09
D356,India,Breast cancer,2019,,,1,,1,Male,7,remission,0,0,0
D356,India,Breast cancer,2019,,,1,,1,Male,15,mortality,0,0,0
D356,India,Breast cancer,2019,,,1,,2,Female,5,prevalence,7.05E-07,7.05E-07,7.05E-07
D356,India,Breast cancer,2019,,,1,,2,Female,6,incidence,8.59E-08,8.59E-08,8.59E-08
D356,India,Breast cancer,2019,,,1,,2,Female,7,remission,0,0,0
D356,India,Breast cancer,2019,,,1,,2,Female,15,mortality,0,0,0
D356,India,Breast cancer,2019,,,2,,1,Male,5,prevalence,3.60E-08,3.60E-08,3.60E-08
D356,India,Breast cancer,2019,,,2,,1,Male,6,incidence,4.38E-09,4.38E-09,4.38E-09
D356,India,Breast cancer,2019,,,2,,1,Male,7,remission,0,0,0
D356,India,Breast cancer,2019,,,2,,1,Male,15,mortality,0,0,0
D356,India,Breast cancer,2019,,,2,,2,Female,5,prevalence,1.01E-06,1.01E-06,1.01E-06
D356,India,Breast cancer,2019,,,2,,2,Female,6,incidence,1.23E-07,1.23E-07,1.23E-07
D356,India,Breast cancer,2019,,,2,,2,Female,7,remission,0,0,0
D356,India,Breast cancer,2019,,,2,,2,Female,15,mortality,0,0,0
D356,India,Breast cancer,2019,,,3,,1,Male,5,prevalence,5.31E-08,5.31E-08,5.31E-08
D356,India,Breast cancer,2019,,,3,,1,Male,6,incidence,6.43E-09,6.43E-09,6.43E-09
D356,India,Breast cancer,2019,,,3,,1,Male,7,remission,0,0,0
D356,India,Breast cancer,2019,,,3,,1,Male,15,mortality,0,0,0
D356,India,Breast cancer,2019,,,3,,2,Female,5,prevalence,1.52E-06,1.52E-06,1.52E-06
D356,India,Breast cancer,2019,,,3,,2,Female,6,incidence,1.86E-07,1.86E-07,1.86E-07
D356,India,Breast cancer,2019,,,3,,2,Female,7,remission,0,0,0
D356,India,Breast cancer,2019,,,3,,2,Female,15,mortality,0,0,0
D356,India,Breast cancer,2019,,,4,,1,Male,5,prevalence,7.83E-08,7.83E-08,7.83E-08
D356,India,Breast cancer,2019,,,4,,1,Male,6,incidence,9.44E-09,9.44E-09,9.44E-09
D356,India,Breast cancer,2019,,,4,,1,Male,7,remission,0,0,0
D356,India,Breast cancer,2019,,,4,,1,Male,15,mortality,0,0,0
D356,India,Breast cancer,2019,,,4,,2,Female,5,prevalence,2.30E-06,2.30E-06,2.30E-06
D356,India,Breast cancer,2019,,,4,,2,Female,6,incidence,2.81E-07,2.81E-07,2.81E-07
D356,India,Breast cancer,2019,,,4,,2,Female,7,remission,0,0,0
D356,India,Breast cancer,2019,,,4,,2,Female,15,mortality,0,0,0
D356,India,Breast cancer,2019,,,5,,1,Male,5,prevalence,1.14E-07,1.14E-07,1.14E-07
D356,India,Breast cancer,2019,,,5,,1,Male,6,incidence,1.36E-08,1.36E-08,1.36E-08
D356,India,Breast cancer,2019,,,5,,1,Male,7,remission,0,0,0
D356,India,Breast cancer,2019,,,5,,1,Male,15,mortality,0,0,0
D356,India,Breast cancer,2019,,,5,,2,Female,5,prevalence,3.42E-06,3.42E-06,3.42E-06
