50,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
51,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
52,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
53,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
54,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
55,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
56,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
57,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
58,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
59,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
60,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
61,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
62,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
63,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
64,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
65,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
66,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
67,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
68,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
69,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
70,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
71,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
72,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
73,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
74,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
75,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
76,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
77,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
78,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
79,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
80,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
81,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
82,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
83,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
84,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
85,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
86,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
87,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
88,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
89,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
90,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
91,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
92,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
93,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
94,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
95,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
96,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
97,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
98,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
99,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
100,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
101,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
102,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
103,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
104,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
105,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
106,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
107,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
108,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
109,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
110,1,1,1,1,1,1,1,1.12,1.12,1.12,1.12,1.12,1.23
