Time,Male,Female
1,0.120304818611694,0.0547208188688806
2,-0.000771216396569274,0.00141481774877478
3,-9.48686776790226e-07,-3.07143493598506e-06
4,7.18430448602534e-10,1.2222682133221e-09
5,-0.00372582973487173,0.00886837918069625
6,0.000177915243545579,-4.36954247688922e-05
7,-1.77111568706176e-06,-7.43901801485386e-07
