Time,Male,Female
1,0.538625689407201,0.538625689407201
2,-0.000756554133046976,-0.000756554133046976
3,7.69735410900818E-07,7.69735410900818E-07
4,-9.08979528402934E-11,-9.08979528402934E-11
5,-0.00834470707336868,-0.00834470707336868
6,-0.000358000044173758,-0.000358000044173758
7,3.2955511920598E-06,3.2955511920598E-06
