Age,Sodium,Fat,Protein,PA,Energy,BMI
26,0.0448716677339312,1.79723258900425,1.17931373978675,252.260684559992,9.06850974724406,0.0394700723243193
27,0.0391263686652151,1.92867988388736,1.2255393650697,244.344049157696,8.46410726191351,0.28600427482778
28,0.0329765996975654,2.01177773340312,1.23399531036101,234.98590980052,8.29321306455613,0.151000620473065
29,0.0294945322170434,2.11080324333162,1.21470105849911,225.172812706463,8.94579111521722,0.887786572854875
30,0.0298254099507704,2.21089412793454,1.15970750595117,214.910822422122,10.3225621428031,-0.0242970032939454
31,0.0335018783191163,2.25429062077783,1.06804882811799,204.007487417019,12.1099850956621,0.03339504553631
32,0.0387298015288615,2.18834219023804,0.963018382340829,192.919881219781,13.8510220176574,0.645222017350063
33,0.0429878549890406,1.99642025681153,0.877373649666655,182.988050162251,14.9551331316577,-0.138883370431144
34,0.043944592202244,1.69524794164453,0.821018152180626,175.606819757013,14.8025449729528,0.876321894283171
35,0.040636064820431,1.32409143706267,0.769398478155715,171.327795824007,13.2028205777046,-0.143447358608557
36,0.0342291051706637,0.95553298613211,0.699451649661116,169.677789729964,10.7927906454603,0.31310603939492
37,0.0276680563862525,0.702194998455993,0.628423742416015,169.875221180222,8.91913690467361,-0.166605997572566
38,0.0244441389827486,0.701836171533955,0.621230259160646,171.452307778756,8.93705561969823,-0.272348843223506
39,0.02673507690575,1.04503804675845,0.740732984467485,173.905374836204,11.3071921839564,0.671286104842212
40,0.0341581197861299,1.70648231644685,0.996986757308187,175.859563295272,15.1737343383399,0.367221055271192
41,0.0435134415815422,2.50652218469616,1.32233080586424,175.03950680177,18.6677027407344,-0.283882288599329
42,0.0502849738192381,3.17062720097673,1.59968005014528,169.741431250316,19.9201628453273,0.0928745204800269
43,0.0510893573182413,3.4475058621856,1.71258658467645,160.505233849995,18.1018307483699,0.148991739658991
44,0.0460225589995282,3.25148519308014,1.60552885422202,150.161932250129,13.9464237514647,0.53928613058
45,0.0390082586992526,2.71187306314712,1.32115024791397,141.839634362533,9.24197012922961,0.0981561924570604
46,0.0355033789284632,2.09846183261275,0.993495343619519,136.7317731953,5.73909246072593,-0.155271334574713
47,0.0388111893417845,1.65183940415252,0.78594186867825,133.662827779634,4.12344867056654,0.24171125725428
48,0.0475906135114396,1.45958864743012,0.801731779921732,130.667688121594,3.93465922091124,0.004035100790896
49,0.0567872808377829,1.45747265382337,1.03089300839557,126.676038921757,4.21169054565826,0.138406334302363
50,0.0611207057192466,1.53220226155479,1.36052293008022,121.846049689051,4.34035409263664,0.24346625400683
51,0.058538539760362,1.60660871593572,1.64383072411652,116.482379258973,4.21906258194027,0.177851651269956
52,0.0507828495086121,1.64790734492631,1.76362645921697,110.376918257733,3.98089552373194,-0.307790661608808
53,0.0414355082527277,1.63356710386456,1.67397786401646,102.905086521798,3.65826918937099,0.535973868612809
54,0.0334029091745402,1.54964453524314,1.40028837976398,93.9016293972393,3.35769148947266,0.144321179815327
55,0.0280109864552002,1.41896938723696,1.02816209097619,83.7556643682145,3.49210837064358,-0.195756071114004
56,0.025316034270578,1.30832785184932,0.66546829625083,73.4591837869243,4.67805722186845,-0.0401055053244252
57,0.0246794964299886,1.27689909001195,0.404899344710816,64.3594802558155,7.13766168072014,-0.0438607643254108
58,0.0248835531153549,1.32271309140873,0.289101384916248,58.4100317094031,10.2111122798374,0.126978973387303
59,0.0247336623781998,1.37989583170078,0.316076154695316,57.4527790025224,12.5344549880156,0.187080055868344
60,0.0239853119550478,1.38780663803487,0.46089287622219,62.0945303102206,12.8468054118424,0.185047982117562
61,0.0238882133007136,1.34715133800064,0.696754287940275,70.4311771424913,10.8705625038024,-0.148943444499059
62,0.0259063820202321,1.32221338927417,0.982301269945485,78.4637941445617,7.47982262329345,0.235474733393959
63,0.029857601522804,1.36773615062724,1.24467178684667,81.729383073715,4.07658851194254,0.000443988540913182
64,0.0332242132390215,1.47501511990231,1.38827119297402,77.4950433499919,1.61724549414173,-0.257960312108997
65,0.0331904091696028,1.56767853849251,1.34895325648151,65.8678289392682,0.225910652760472,0.0888511328220963
66,0.0292789742872878,1.57223256726591,1.14672613614125,49.7726756757842,-0.384891058473009,0.34194730691114
67,0.0242279291845481,1.47489696802983,0.887950344302047,33.632058800416,-0.17308685798972,-0.408206443365461
68,0.0216799713836533,1.33606740141182,0.698733051236758,21.5066124219949,1.34151216417501,0.235253119139366
69,0.0230781985722439,1.23607437950775,0.645019033488107,15.182951760991,4.4469650784695,-0.0591086948037656
70,0.0263182544818062,1.21513863505667,0.696387985199255,13.6815715658053,8.49635332058355,-0.117411694156527
71,0.0274673094656533,1.23745751548387,0.759447866138315,14.4421733988642,11.9732429639458,-0.397588941332414
72,0.023915748297172,1.21549595520902,0.744202997284397,15.5537758826868,13.2861976374965,0.556360360978636
73,0.0165754865271179,1.07218629460033,0.6228700158418,16.8246891044016,11.7739902584152,-0.0156158369890568
74,0.00965943154776802,0.810996994834017,0.449904991407816,18.9338946813753,8.07709388422417,-0.511568539947525
75,0.0079968964870536,0.532469970034901,0.337098315204008,21.4263687369329,3.83632200963756,0.466337667497801
76,0.0136709059118052,0.375258913333872,0.388870539440902,21.8564973771859,0.763634228823722,-0.04193669021924
77,0.0239503889461251,0.411606137732641,0.627854677821313,17.0991494450955,-0.349823541024811,-0.00315206330201981
78,0.0325080628545481,0.585470979535552,0.960956052241617,5.97264933182095,-0.175698644123557,0.117085264986303
79,0.0333655664657608,0.751383703967786,1.22223968194639,-9.2211454105252,-0.441124208820881,-0.331158882208349
80,0.0251827989653064,0.783906593408514,1.27382845775033,-23.9143114099708,-2.5899770946856,0.110016301896696
81,0.0124808498659883,0.663407184195661,1.09483567753984,-34.5723919804345,-6.56595683554726,0.0829626534147035
82,0.00276094327305735,0.464578716985073,0.792572980020676,-41.2983270472541,-10.568604576171,-0.194959922147528
83,0.00158891393320201,0.280185466862592,0.532798155345323,-47.2080748907777,-12.3810901517792,-0.222444835153551
84,0.00938085918719456,0.153958171568692,0.444195932976484,-54.950358337599,-10.8982835237621,-0.386577152307712
85,0.0219547344267325,0.0894560986613337,0.560375851730578,-63.624277946807,-6.83468953414106,0.100115751767645
86,0.033728036496152,0.0954334431633919,0.824069341726716,-69.0304323521098,-1.71562430520166,0.545216033025369
87,0.0406652344226452,0.225246356762106,1.1351473015508,-67.304503054672,3.39794681546467,-0.389973937855741
88,0.041266179291706,0.546794377008617,1.41085159376599,-58.4230013037819,8.40169010441511,-0.514631875304544
89,0.0358985875795173,1.08132458334264,1.61956110444238,-46.8226066823183,13.184861817437,0.542831452272548
90,0.0260354911773762,1.72872077732979,1.76989210662844,-38.0293674268963,16.6264166423781,0.826299003173231
91,0.0139515196879877,2.28277978296483,1.85755434193589,-35.2898894471548,16.4314112565443,-1.19963605756996
92,0.00291478049184097,2.5319130626164,1.83309049648032,-38.7302739282517,10.3116778263736,0.418279432325585
93,-0.00294075399231897,2.43584525171391,1.63155401120076,-49.7551221110296,-2.51448339652609,-0.905649329799373
94,0.000252609051190539,2.17518532456309,1.26192881658267,-74.3146833965358,-19.8759759764155,0.0250630895540571
95,0.0136216529494369,2.02082041390534,0.845321926161913,-121.590811912943,-36.6023421683698,2.67808690463221
96,0.032911000834909,2.05444943165269,0.554797834565654,-193.902153580171,-46.0326267544864,-3.50191445474699
97,0.0490834898179601,2.07178282382524,0.481266262050696,-278.774180233355,-43.6921074329013,2.62785712942919
98,0.0529955741143821,1.75106475442234,0.575432238256435,-349.632983115985,-30.2065111001303,-1.08128993448289
99,0.0421264504393581,1.00241806767469,0.702612479122569,-380.757142816135,-11.7304705551099,2.96207568703345
