Age,Sodium,Fat,Protein,PA,Energy,BMI
53,0.0289073306286197,0.680430265183065,0.284056211270564,119.931880596313,3.93592827740702,-0.148586854430168
54,0.0312158604437383,0.869887889271975,0.306621990160295,109.255286833851,4.35577845986589,0.132535325773532
55,0.0311409112228363,1.06407625246584,0.357962043994906,101.069808604429,5.02125340370171,0.545164914859004
56,0.0311469659533163,1.26298168652216,0.446620787256826,95.3674786564722,5.62476996731155,-0.241787879028211
57,0.0334627664641111,1.45113554911616,0.587315574269706,90.6324430343605,5.91759828520089,0.428859525355332
58,0.0376489148214035,1.57450519954008,0.76629123788237,85.2071183258108,5.98589583026482,-0.0264015126693179
59,0.0407570316100916,1.57120697591768,0.932584545341231,78.7785184748792,6.1844480084714,0.316844317793306
60,0.0399462938678274,1.43792658465689,1.03525878131935,72.4710494495405,6.73831812895186,-0.511390843360423
61,0.0350041814977272,1.24670072706631,1.05785026684652,67.8502967511894,7.35280272257174,0.140587469362467
62,0.0285954946402216,1.09431718350793,1.02218466203374,65.3535494601324,7.28812885910638,0.543735751490632
63,0.0240139367495737,1.02091429493348,0.95268771960629,63.6533093935005,5.98079224113715,0.0744852515104281
64,0.0224931801746561,0.980794503984278,0.850288902554885,60.3502248983889,3.61309054574841,0.0191511310700667
65,0.0222849967654036,0.881466863771791,0.695520150190853,53.782530036954,1.13673955600957,0.320293669552911
66,0.0204831118546509,0.667503172299511,0.487633017470469,44.2942959692793,-0.355184101680745,-0.360971745218066
67,0.015866848093549,0.37357382907487,0.271279721981216,33.9018873049496,-0.265808787315777,0.414440078014431
68,0.0104928361140052,0.123701498498099,0.132223000141071,24.3354008446249,1.27016734658595,-0.455901809757226
69,0.00805638457403536,0.0583376130124817,0.143704370518797,15.5201048097994,3.66846932766243,0.25699872512058
70,0.0107913962800003,0.254881451564549,0.314023709953797,5.98220332101033,6.27094471200527,-0.198180940021878
71,0.0173509058230749,0.674869037185315,0.568729118777497,-4.81850374498805,8.59442661913791,0.0890173121676343
72,0.0244032518380149,1.19571676901561,0.802896026711809,-15.0822485035421,10.3595393718264,-0.0575971138957828
73,0.0296354785037755,1.67264245590688,0.950588767126055,-21.8039477295743,11.384397793428,-0.0935737211677619
74,0.0336323110821234,2.00380152418409,1.02122259849609,-24.1497042706434,11.4604167843417,-0.357249269304227
75,0.0378642614048846,2.13670943658755,1.06252260498063,-25.0433775939992,10.2501372414924,0.203582939958779
76,0.0419893147549286,2.06202065105976,1.10064705297278,-29.3613652823416,7.42813247270157,0.018597643107741
77,0.043001170048323,1.80283407285831,1.11270897873046,-39.3443185099439,2.85874266512575,0.542034741162319
78,0.0384571752070851,1.43501426891611,1.06290642109944,-52.3712603645599,-3.09413182614541,-0.622635627717485
79,0.0298009696758151,1.08970251385255,0.95995418502012,-62.7291677154993,-9.49954723819167,-0.0156393045451496
80,0.0229105163261236,0.919773652781688,0.876997553873409,-66.7300006211257,-14.7514617917749,-0.607554919509301
81,0.0239369520576006,1.01448143579072,0.903993623611544,-65.6940456076425,-16.9093459949929,0.075463613950369
82,0.0344250682403316,1.31972263771779,1.06260463066648,-64.9554103482309,-14.3617391789565,0.567887730292905
83,0.0492617406426026,1.63759593856201,1.25985000194194,-69.3179196752965,-7.02788814955789,-0.385327127553948
84,0.0597009286830771,1.72524397607433,1.33035997732765,-79.6117005695461,2.98319880286349,-0.794697097338531
85,0.058695530560057,1.44960128442254,1.15642604898015,-92.568092615375,11.9435988344811,0.308400161722414
86,0.0451359858996932,0.879557318300599,0.772987078613019,-103.830319391706,16.5513717201321,0.269479221902511
87,0.024704639765861,0.294589075300842,0.386719067160422,-111.114843599676,16.167516754502,-0.882284176865197
88,0.00785044631608792,0.0868944318559672,0.27648286934574,-115.073960186174,13.5512914987141,1.36421472766587
89,0.00569253208923233,0.613639726205328,0.636474275437338,-117.848009531258,13.4774931436504,-0.266958574944958
90,0.024197790830484,1.94915424616597,1.41105100092202,-120.833589206785,19.6914985414769,0.141636135619877
91,0.0583160330381049,3.6640764908387,2.23549087940682,-124.018730150023,32.3088943194841,-0.905034045506895
92,0.0906377324239825,4.80594455058357,2.5421153389541,-127.633234972986,46.8570748760013,-0.143111888145817
93,0.0992101750173556,4.35930039138527,1.88969026983852,-134.89224770318,56.2853321685926,-0.559719939415131
94,0.0723254080723294,1.99189880144702,0.315762345474585,-153.288838093838,54.6239044304886,1.84296273169376
95,0.0197221615323627,-1.4281921267145,-1.53124141513235,-191.134068934224,40.7941129337899,-0.482692391017808
96,-0.0310233383052851,-4.189186138564,-2.72125354995393,-250.813315208181,19.548888839421,-0.253624970786472
97,-0.0524218758649637,-4.81218291102328,-2.61584857475748,-322.364238080143,-0.905876912926118,1.27318123303293
98,-0.0357746041763794,-3.08787474456803,-1.30542449949146,-385.206356972525,-13.5122754272594,-1.56005738290763
99,0.00480131965060925,-0.141942496240698,0.490137210518617,-417.653219031853,-15.8235219321306,6.99499286549711
