Age,10,18,25,30,50
0,0.67,1,1,1.16,1.81
1,0.67,1,1,1.16,1.81
2,0.67,1,1,1.16,1.81
3,0.67,1,1,1.16,1.81
4,0.67,1,1,1.16,1.81
5,0.67,1,1,1.16,1.81
6,0.67,1,1,1.16,1.81
7,0.67,1,1,1.16,1.81
8,0.67,1,1,1.16,1.81
9,0.67,1,1,1.16,1.81
10,0.67,1,1,1.16,1.81
11,0.67,1,1,1.16,1.81
12,0.67,1,1,1.16,1.81
13,0.67,1,1,1.16,1.81
14,0.67,1,1,1.16,1.81
15,0.67,1,1,1.16,1.81
16,0.67,1,1,1.16,1.81
17,0.67,1,1,1.16,1.81
18,0.67,1,1,1.16,1.81
19,0.67,1,1,1.16,1.81
20,0.67,1,1,1.16,1.81
21,0.67,1,1,1.16,1.81
22,0.67,1,1,1.16,1.81
23,0.67,1,1,1.16,1.81
24,0.67,1,1,1.16,1.81
25,0.67,1,1,1.16,1.81
26,0.67,1,1,1.16,1.81
27,0.67,1,1,1.16,1.81
28,0.67,1,1,1.16,1.81
29,0.67,1,1,1.16,1.81
30,0.67,1,1,1.16,1.81
31,0.67,1,1,1.16,1.81
32,0.67,1,1,1.16,1.81
33,0.67,1,1,1.16,1.81
34,0.67,1,1,1.16,1.81
35,0.67,1,1,1.16,1.81
36,0.67,1,1,1.16,1.81
37,0.67,1,1,1.16,1.81
38,0.67,1,1,1.16,1.81
39,0.67,1,1,1.16,1.81
40,0.67,1,1,1.16,1.81
41,0.67,1,1,1.16,1.81
42,0.67,1,1,1.16,1.81
43,0.67,1,1,1.16,1.81
44,0.67,1,1,1.16,1.81
45,0.67,1,1,1.16,1.81
46,0.67,1,1,1.16,1.81
47,0.67,1,1,1.16,1.81
48,0.67,1,1,1.16,1.81
49,0.67,1,1,1.16,1.81
50,0.67,1,1,1.16,1.81
51,0.67,1,1,1.16,1.81
52,0.67,1,1,1.16,1.81
53,0.67,1,1,1.16,1.81
54,0.67,1,1,1.16,1.81
55,0.67,1,1,1.16,1.81
56,0.67,1,1,1.16,1.81
57,0.67,1,1,1.16,1.81
58,0.67,1,1,1.16,1.81
59,0.67,1,1,1.16,1.81
60,0.67,1,1,1.16,1.81
61,0.67,1,1,1.16,1.81
62,0.67,1,1,1.16,1.81
63,0.67,1,1,1.16,1.81
64,0.67,1,1,1.16,1.81
65,0.67,1,1,1.16,1.81
66,0.67,1,1,1.16,1.81
67,0.67,1,1,1.16,1.81
68,0.67,1,1,1.16,1.81
69,0.67,1,1,1.16,1.81
70,0.67,1,1,1.16,1.81
71,0.67,1,1,1.16,1.81
72,0.67,1,1,1.16,1.81
73,0.67,1,1,1.16,1.81
74,0.67,1,1,1.16,1.81
75,0.67,1,1,1.16,1.81
76,0.67,1,1,1.16,1.81
77,0.67,1,1,1.16,1.81
78,0.67,1,1,1.16,1.81
79,0.67,1,1,1.16,1.81
80,0.67,1,1,1.16,1.81
81,0.67,1,1,1.16,1.81
82,0.67,1,1,1.16,1.81
83,0.67,1,1,1.16,1.81
84,0.67,1,1,1.16,1.81
85,0.67,1,1,1.16,1.81
86,0.67,1,1,1.16,1.81
87,0.67,1,1,1.16,1.81
88,0.67,1,1,1.16,1.81
89,0.67,1,1,1.16,1.81
90,0.67,1,1,1.16,1.81
91,0.67,1,1,1.16,1.81
92,0.67,1,1,1.16,1.81
93,0.67,1,1,1.16,1.81
94,0.67,1,1,1.16,1.81
95,0.67,1,1,1.16,1.81
96,0.67,1,1,1.16,1.81
97,0.67,1,1,1.16,1.81
98,0.67,1,1,1.16,1.81
99,0.67,1,1,1.16,1.81
100,0.67,1,1,1.16,1.81
101,0.67,1,1,1.16,1.81
102,0.67,1,1,1.16,1.81
103,0.67,1,1,1.16,1.81
104,0.67,1,1,1.16,1.81
105,0.67,1,1,1.16,1.81
106,0.67,1,1,1.16,1.81
107,0.67,1,1,1.16,1.81
108,0.67,1,1,1.16,1.81
109,0.67,1,1,1.16,1.81
110,0.67,1,1,1.16,1.81
