Age,Male,Female
0,1.92,1.92
1,1.92,1.92
2,1.92,1.92
3,1.92,1.92
4,1.92,1.92
5,1.92,1.92
6,1.92,1.92
7,1.92,1.92
8,1.92,1.92
9,1.92,1.92
10,1.92,1.92
11,1.92,1.92
12,1.92,1.92
13,1.92,1.92
14,1.92,1.92
15,1.92,1.92
16,1.92,1.92
17,1.92,1.92
18,1.92,1.92
19,1.92,1.92
20,1.92,1.92
21,1.92,1.92
22,1.92,1.92
23,1.92,1.92
24,1.92,1.92
25,1.92,1.92
26,1.92,1.92
27,1.92,1.92
28,1.92,1.92
29,1.92,1.92
30,1.92,1.92
31,1.92,1.92
32,1.92,1.92
33,1.92,1.92
34,1.92,1.92
35,1.92,1.92
36,1.92,1.92
37,1.92,1.92
38,1.92,1.92
39,1.92,1.92
40,1.92,1.92
41,1.92,1.92
42,1.92,1.92
43,1.92,1.92
44,1.92,1.92
45,1.92,1.92
46,1.92,1.92
47,1.92,1.92
48,1.92,1.92
49,1.92,1.92
50,1.92,1.92
51,1.92,1.92
52,1.92,1.92
53,1.92,1.92
54,1.92,1.92
55,1.92,1.92
56,1.92,1.92
57,1.92,1.92
58,1.92,1.92
59,1.92,1.92
60,1.92,1.92
61,1.92,1.92
62,1.92,1.92
63,1.92,1.92
64,1.92,1.92
65,1.92,1.92
66,1.92,1.92
67,1.92,1.92
68,1.92,1.92
69,1.92,1.92
70,1.92,1.92
71,1.92,1.92
72,1.92,1.92
73,1.92,1.92
74,1.92,1.92
75,1.92,1.92
76,1.92,1.92
77,1.92,1.92
78,1.92,1.92
79,1.92,1.92
80,1.92,1.92
81,1.92,1.92
82,1.92,1.92
83,1.92,1.92
84,1.92,1.92
85,1.92,1.92
86,1.92,1.92
87,1.92,1.92
88,1.92,1.92
89,1.92,1.92
90,1.92,1.92
91,1.92,1.92
92,1.92,1.92
93,1.92,1.92
94,1.92,1.92
95,1.92,1.92
96,1.92,1.92
97,1.92,1.92
98,1.92,1.92
99,1.92,1.92
100,1.92,1.92
101,1.92,1.92
102,1.92,1.92
103,1.92,1.92
104,1.92,1.92
105,1.92,1.92
106,1.92,1.92
107,1.92,1.92
108,1.92,1.92
109,1.92,1.92
110,1.92,1.92
