Age,Male,Female
0,1.413,1.413
1,1.413,1.413
2,1.413,1.413
3,1.413,1.413
4,1.413,1.413
5,1.413,1.413
6,1.413,1.413
7,1.413,1.413
8,1.413,1.413
9,1.413,1.413
10,1.413,1.413
11,1.413,1.413
12,1.413,1.413
13,1.413,1.413
14,1.413,1.413
15,1.413,1.413
16,1.413,1.413
17,1.413,1.413
18,1.413,1.413
19,1.413,1.413
20,1.413,1.413
21,1.413,1.413
22,1.413,1.413
23,1.413,1.413
24,1.413,1.413
25,1.413,1.413
26,1.413,1.413
27,1.413,1.413
28,1.413,1.413
29,1.413,1.413
30,1.413,1.413
31,1.413,1.413
32,1.413,1.413
33,1.413,1.413
34,1.413,1.413
35,1.413,1.413
36,1.413,1.413
37,1.413,1.413
38,1.413,1.413
39,1.413,1.413
40,1.413,1.413
41,1.413,1.413
42,1.413,1.413
43,1.413,1.413
44,1.413,1.413
45,1.413,1.413
46,1.413,1.413
47,1.413,1.413
48,1.413,1.413
49,1.413,1.413
50,1.413,1.413
51,1.413,1.413
52,1.413,1.413
53,1.413,1.413
54,1.413,1.413
55,1.413,1.413
56,1.413,1.413
57,1.413,1.413
58,1.413,1.413
59,1.413,1.413
60,1.413,1.413
61,1.413,1.413
62,1.413,1.413
63,1.413,1.413
64,1.413,1.413
65,1.413,1.413
66,1.413,1.413
67,1.413,1.413
68,1.413,1.413
69,1.413,1.413
70,1.413,1.413
71,1.413,1.413
72,1.413,1.413
73,1.413,1.413
74,1.413,1.413
75,1.413,1.413
76,1.413,1.413
77,1.413,1.413
78,1.413,1.413
79,1.413,1.413
80,1.413,1.413
81,1.413,1.413
82,1.413,1.413
83,1.413,1.413
84,1.413,1.413
85,1.413,1.413
86,1.413,1.413
87,1.413,1.413
88,1.413,1.413
89,1.413,1.413
90,1.413,1.413
91,1.413,1.413
92,1.413,1.413
93,1.413,1.413
94,1.413,1.413
95,1.413,1.413
96,1.413,1.413
97,1.413,1.413
98,1.413,1.413
99,1.413,1.413
100,1.413,1.413
101,1.413,1.413
102,1.413,1.413
103,1.413,1.413
104,1.413,1.413
105,1.413,1.413
106,1.413,1.413
107,1.413,1.413
108,1.413,1.413
109,1.413,1.413
110,1.413,1.413
