Time,Male,Female
0,0.488861822563652,0.465076978089533
1,0.172581716384814,0.175712347354138
2,0.172581716384814,0.175712347354138
3,0.08298737233336,0.0917491636010953
4,0.08298737233336,0.0917491636010953
