LocID,Location,VarID,Variant,Time,Births,SRB,LEx,LExMale,LExFemale,Deaths,DeathsMale,DeathsFemale,NetMigrations
356,India,2,Medium,2026,22819796,1.067,72.7914,71.1951,74.5107,9876262,5378405,4497857,-486191
356,India,2,Medium,2027,22778972,1.065,73.0369,71.4144,74.7867,10053348,5481971,4571377,-488345
356,India,2,Medium,2028,22664924,1.063,73.2736,71.6225,75.0562,10231000,5586917,4644083,-486142
356,India,2,Medium,2029,22551776,1.061,73.5082,71.833,75.3186,10413361,5693066,4720295,-487094
356,India,2,Medium,2030,22476542,1.06,73.7434,72.0449,75.5804,10593963,5797809,4796153,-486942
356,India,2,Medium,2031,22298572,1.059,73.9742,72.2506,75.8397,10779870,5905507,4874362,-484731
356,India,2,Medium,2032,22220638,1.058,74.1992,72.4575,76.085,10972091,6013763,4958328,-484229
356,India,2,Medium,2033,22056798,1.057,74.4229,72.6659,76.3255,11163075,6119419,5043656,-494427
356,India,2,Medium,2034,21918598,1.056,74.6407,72.8661,76.5627,11362126,6230340,5131786,-495832
356,India,2,Medium,2035,21764386,1.056,74.8532,73.0632,76.7922,11563427,6340695,5222732,-496692
356,India,2,Medium,2036,21559850,1.055,75.0649,73.2587,77.0216,11765846,6451209,5314636,-497162
356,India,2,Medium,2037,21439304,1.054,75.2773,73.4562,77.2504,11968566,6561975,5406591,-495960
356,India,2,Medium,2038,21308946,1.054,75.4885,73.6625,77.4662,12173306,6668844,5504461,-496093
356,India,2,Medium,2039,21075664,1.054,75.6916,73.8566,77.6787,12380783,6778435,5602348,-496284
356,India,2,Medium,2040,20911758,1.053,75.8936,74.0493,77.8907,12590911,6890493,5700418,-496507
356,India,2,Medium,2041,20747576,1.053,76.1009,74.2484,78.1064,12792568,6996347,5796221,-495301
356,India,2,Medium,2042,20569670,1.053,76.3031,74.4464,78.3122,12999870,7103766,5896104,-495473
356,India,2,Medium,2043,20321470,1.052,76.4999,74.6367,78.5155,13209899,7213779,5996121,-495587
356,India,2,Medium,2044,20111240,1.052,76.6967,74.8323,78.7122,13417010,7318373,6098636,-495728
356,India,2,Medium,2045,19961966,1.052,76.9013,75.0428,78.9084,13613745,7414117,6199627,-495892
356,India,2,Medium,2046,19758424,1.052,77.0983,75.2345,79.1103,13813828,7517220,6296608,-495780
356,India,2,Medium,2047,19592956,1.052,77.2894,75.4312,79.2936,14019321,7616509,6402813,-495872
356,India,2,Medium,2048,19495626,1.052,77.4819,75.6292,79.4785,14220270,7714468,6505802,-495884
356,India,2,Medium,2049,19292146,1.052,77.6771,75.8278,79.6688,14417081,7810826,6606255,-495884
356,India,2,Medium,2050,19152530,1.052,77.8621,76.0149,79.8505,14624626,7913883,6710743,-495884
356,India,2,Medium,2051,18991810,1.052,78.0502,76.2131,80.026,14821862,8006866,6814996,-495884
356,India,2,Medium,2052,18896348,1.052,78.2413,76.4104,80.2093,15016037,8101319,6914718,-495884
356,India,2,Medium,2053,18721958,1.052,78.4309,76.6063,80.391,15209924,8196065,7013860,-495884
356,India,2,Medium,2054,18649786,1.051,78.6179,76.8042,80.5648,15406323,8288635,7117687,-495884
356,India,2,Medium,2055,18570940,1.052,78.8029,76.998,80.7393,15606006,8385488,7220519,-495884
356,India,2,Medium,2056,18496530,1.051,78.9837,77.1892,80.9075,15807640,8481528,7326112,-495884
356,India,2,Medium,2057,18402556,1.051,79.1713,77.3936,81.0751,16002984,8569851,7433133,-495884
356,India,2,Medium,2058,18318938,1.051,79.3515,77.5812,81.2465,16203538,8667620,7535918,-495884
356,India,2,Medium,2059,18169020,1.051,79.5324,77.7844,81.4011,16400781,8752331,7648451,-495884
356,India,2,Medium,2060,18091802,1.051,79.7107,77.9772,81.5622,16597801,8842073,7755728,-495884
356,India,2,Medium,2061,17968362,1.051,79.8871,78.1649,81.7258,16798556,8936602,7861955,-495884
356,India,2,Medium,2062,17938878,1.052,80.0674,78.3686,81.8789,16990112,9016994,7973117,-495884
356,India,2,Medium,2063,17808692,1.051,80.2455,78.5612,82.0405,17182160,9105532,8076629,-495884
356,India,2,Medium,2064,17708606,1.052,80.4218,78.7562,82.1954,17373972,9189624,8184349,-495884
356,India,2,Medium,2065,17561776,1.051,80.6023,78.9616,82.3476,17558998,9264971,8294029,-495884
356,India,2,Medium,2066,17406348,1.051,80.7843,79.1706,82.499,17738458,9338050,8400407,-495884
356,India,2,Medium,2067,17293966,1.051,80.9579,79.3614,82.6535,17923380,9421685,8501696,-495884
356,India,2,Medium,2068,17155796,1.051,81.1321,79.5556,82.8055,18103326,9500219,8603108,-495884
356,India,2,Medium,2069,17059754,1.051,81.3008,79.7475,82.9483,18287686,9578207,8709478,-495884
356,India,2,Medium,2070,16888748,1.051,81.4686,79.9321,83.0978,18465540,9658132,8807407,-495884
356,India,2,Medium,2071,16703938,1.051,81.6481,80.1356,83.2503,18616364,9717577,8898787,-495884
356,India,2,Medium,2072,16536010,1.051,81.8153,80.3281,83.3896,18782202,9783939,8998262,-495884
356,India,2,Medium,2073,16477031,1.051,81.9839,80.5277,83.5236,18940242,9841600,9098643,-495884
356,India,2,Medium,2074,16313788,1.051,82.1501,80.7137,83.6681,19089324,9906328,9182997,-495884
356,India,2,Medium,2075,16164039,1.051,82.3212,80.91,83.8113,19225524,9958080,9267444,-495884
356,India,2,Medium,2076,16011159,1.051,82.4828,81.1006,83.9412,19370866,10011638,9359228,-495884
356,India,2,Medium,2077,15887949,1.051,82.6547,81.2985,84.0846,19489042,10055323,9433721,-495884
356,India,2,Medium,2078,15700463,1.051,82.8171,81.4867,84.2187,19610936,10102304,9508632,-495884
356,India,2,Medium,2079,15618725,1.051,82.9766,81.6704,84.3517,19731742,10149156,9582586,-495884
356,India,2,Medium,2080,15481344,1.051,83.1317,81.8489,84.4816,19848276,10196061,9652215,-495884
356,India,2,Medium,2081,15326056,1.051,83.2852,82.0265,84.6089,19955672,10238469,9717201,-495884
356,India,2,Medium,2082,15293675,1.051,83.4453,82.2085,84.7453,20041814,10271669,9770145,-495884
356,India,2,Medium,2083,15242206,1.051,83.5982,82.3838,84.8739,20128792,10305834,9822958,-495884
356,India,2,Medium,2084,15132743,1.051,83.7469,82.5516,85.0021,20206076,10337623,9868453,-495884
356,India,2,Medium,2085,15039906,1.051,83.8955,82.7172,85.1324,20267386,10364808,9902578,-495884
356,India,2,Medium,2086,14905587,1.051,84.0477,82.8894,85.2629,20316494,10382311,9934184,-495884
356,India,2,Medium,2087,14811369,1.051,84.1937,83.0519,85.3912,20359998,10401220,9958779,-495884
356,India,2,Medium,2088,14767985,1.051,84.3373,83.2026,85.5276,20399320,10425621,9973699,-495884
356,India,2,Medium,2089,14701756,1.051,84.4849,83.3681,85.6556,20419098,10428999,9990099,-495884
356,India,2,Medium,2090,14581783,1.051,84.622,83.5159,85.7813,20446580,10443939,10002641,-495884
356,India,2,Medium,2091,14471956,1.051,84.7575,83.6564,85.9117,20463472,10457873,10005600,-495884
356,India,2,Medium,2092,14364749,1.051,84.8958,83.8098,86.0335,20464862,10453388,10011474,-495884
356,India,2,Medium,2093,14243819,1.051,85.0385,83.9624,86.1653,20445782,10443514,10002268,-495884
356,India,2,Medium,2094,14169997,1.051,85.1754,84.1125,86.2877,20429764,10430088,9999676,-495884
356,India,2,Medium,2095,14102610,1.051,85.3138,84.2585,86.4179,20395296,10413860,9981437,-495884
356,India,2,Medium,2096,13937574,1.051,85.4489,84.3996,86.5465,20357356,10395032,9962324,-495884
356,India,2,Medium,2097,13852399,1.051,85.5721,84.5271,86.6652,20330662,10386585,9944077,-495884
356,India,2,Medium,2098,13727224,1.051,85.7039,84.6598,86.796,20277348,10363604,9913743,-495884
356,India,2,Medium,2099,13641965,1.052,85.8348,84.8006,86.9159,20213610,10327890,9885720,-495884
356,India,2,Medium,2100,13550877,1.051,85.961,84.9286,87.0399,20154162,10299722,9854440,-495884
