Age,Male,Female
0,1.05,1.13
1,1.05,1.13
2,1.05,1.13
3,1.05,1.13
4,1.05,1.13
5,1.05,1.13
6,1.05,1.13
7,1.05,1.13
8,1.05,1.13
9,1.05,1.13
10,1.05,1.13
11,1.05,1.13
12,1.05,1.13
13,1.05,1.13
14,1.05,1.13
15,1.05,1.13
16,1.05,1.13
17,1.05,1.13
18,1.05,1.13
19,1.05,1.13
20,1.05,1.13
21,1.05,1.13
22,1.05,1.13
23,1.05,1.13
24,1.05,1.13
25,1.05,1.13
26,1.05,1.13
27,1.05,1.13
28,1.05,1.13
29,1.05,1.13
30,1.05,1.13
31,1.05,1.13
32,1.05,1.13
33,1.05,1.13
34,1.05,1.13
35,1.05,1.13
36,1.05,1.13
37,1.05,1.13
38,1.05,1.13
39,1.05,1.13
40,1.05,1.13
41,1.05,1.13
42,1.05,1.13
43,1.05,1.13
44,1.05,1.13
45,1.05,1.13
46,1.05,1.13
47,1.05,1.13
48,1.05,1.13
49,1.05,1.13
50,1.05,1.13
51,1.05,1.13
52,1.05,1.13
53,1.05,1.13
54,1.05,1.13
55,1.05,1.13
56,1.05,1.13
57,1.05,1.13
58,1.05,1.13
59,1.05,1.13
60,1.05,1.13
61,1.05,1.13
62,1.05,1.13
63,1.05,1.13
64,1.05,1.13
65,1.05,1.13
66,1.05,1.13
67,1.05,1.13
68,1.05,1.13
69,1.05,1.13
70,1.05,1.13
71,1.05,1.13
72,1.05,1.13
73,1.05,1.13
74,1.05,1.13
75,1.05,1.13
76,1.05,1.13
77,1.05,1.13
78,1.05,1.13
79,1.05,1.13
80,1.05,1.13
81,1.05,1.13
82,1.05,1.13
83,1.05,1.13
84,1.05,1.13
85,1.05,1.13
86,1.05,1.13
87,1.05,1.13
88,1.05,1.13
89,1.05,1.13
90,1.05,1.13
91,1.05,1.13
92,1.05,1.13
93,1.05,1.13
94,1.05,1.13
95,1.05,1.13
96,1.05,1.13
97,1.05,1.13
98,1.05,1.13
99,1.05,1.13
100,1.05,1.13
101,1.05,1.13
102,1.05,1.13
103,1.05,1.13
104,1.05,1.13
105,1.05,1.13
106,1.05,1.13
107,1.05,1.13
108,1.05,1.13
109,1.05,1.13
110,1.05,1.13
