Age,Male,Female
0,1.08,2.13
1,1.08,2.13
2,1.08,2.13
3,1.08,2.13
4,1.08,2.13
5,1.08,2.13
6,1.08,2.13
7,1.08,2.13
8,1.08,2.13
9,1.08,2.13
10,1.08,2.13
11,1.08,2.13
12,1.08,2.13
13,1.08,2.13
14,1.08,2.13
15,1.08,2.13
16,1.08,2.13
17,1.08,2.13
18,1.08,2.13
19,1.08,2.13
20,1.08,2.13
21,1.08,2.13
22,1.08,2.13
23,1.08,2.13
24,1.08,2.13
25,1.08,2.13
26,1.08,2.13
27,1.08,2.13
28,1.08,2.13
29,1.08,2.13
30,1.08,2.13
31,1.08,2.13
32,1.08,2.13
33,1.08,2.13
34,1.08,2.13
35,1.08,2.13
36,1.08,2.13
37,1.08,2.13
38,1.08,2.13
39,1.08,2.13
40,1.08,2.13
41,1.08,2.13
42,1.08,2.13
43,1.08,2.13
44,1.08,2.13
45,1.08,2.13
46,1.08,2.13
47,1.08,2.13
48,1.08,2.13
49,1.08,2.13
50,1.08,2.13
51,1.08,2.13
52,1.08,2.13
53,1.08,2.13
54,1.08,2.13
55,1.08,2.13
56,1.08,2.13
57,1.08,2.13
58,1.08,2.13
59,1.08,2.13
60,1.08,2.13
61,1.08,2.13
62,1.08,2.13
63,1.08,2.13
64,1.08,2.13
65,1.08,2.13
66,1.08,2.13
67,1.08,2.13
68,1.08,2.13
69,1.08,2.13
70,1.08,2.13
71,1.08,2.13
72,1.08,2.13
73,1.08,2.13
74,1.08,2.13
75,1.08,2.13
76,1.08,2.13
77,1.08,2.13
78,1.08,2.13
79,1.08,2.13
80,1.08,2.13
81,1.08,2.13
82,1.08,2.13
83,1.08,2.13
84,1.08,2.13
85,1.08,2.13
86,1.08,2.13
87,1.08,2.13
88,1.08,2.13
89,1.08,2.13
90,1.08,2.13
91,1.08,2.13
92,1.08,2.13
93,1.08,2.13
94,1.08,2.13
95,1.08,2.13
96,1.08,2.13
97,1.08,2.13
98,1.08,2.13
99,1.08,2.13
100,1.08,2.13
101,1.08,2.13
102,1.08,2.13
103,1.08,2.13
104,1.08,2.13
105,1.08,2.13
106,1.08,2.13
107,1.08,2.13
108,1.08,2.13
109,1.08,2.13
110,1.08,2.13
