Time,Male,Female
1,-0.276731307475,-0.266249815374979
2,-3.17311104331935E-05,0.00179179375559634
3,-1.14540595955265E-06,-4.70634826576796E-06
4,6.94323420529532E-10,2.02996928337641E-09
5,-0.00868367378755374,-0.000222721285527517
6,-7.25249681286748E-05,-0.000417896050521244
7,1.06394920977224E-06,3.58710585703208E-06
