Age,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5
52,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
53,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
54,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
55,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
56,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
57,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
58,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
59,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
60,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
61,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
62,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
63,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
64,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
65,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
66,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
67,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
68,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
69,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
70,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
71,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
72,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
73,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
74,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
75,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
76,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
77,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
78,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
79,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
80,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
81,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
82,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
83,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
84,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
85,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
86,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
87,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
88,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
89,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
90,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
91,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
92,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
93,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
94,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
95,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
96,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
97,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
98,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
99,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
100,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
101,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
102,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
103,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
104,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
105,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
106,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
107,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
108,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
109,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
110,1,1.13,1.11,1.26,1.25,1.62,1.58,1.82,1.91,2.3,2.26,2.36,2.75
