Time,Male,Female
1,0.0562623949025503,0.160339624947576
2,7.85751264117926E-05,-0.000112939636176048
3,8.27364006597593E-08,-2.49898546808967E-07
4,3.09639900281476E-11,2.63358895885242E-10
5,0.00428761665471671,-0.0104371492295947
6,8.42152839293208E-05,0.000348071388023835
7,-2.44962195390822E-06,-3.68089748852324E-06
