Age,Male,Female
0,1,1
1,1,1
2,1,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,1,1
13,1,1
14,1,1
15,1,1
16,1,1
17,1.83,1.83
18,1.83,1.83
19,1.83,1.83
20,1.83,1.83
21,1.83,1.83
22,1.83,1.83
23,1.83,1.83
24,1.83,1.83
25,1.83,1.83
26,1.83,1.83
27,1.83,1.83
28,1.83,1.83
29,1.83,1.83
30,1.83,1.83
31,1.83,1.83
32,1.83,1.83
33,1.83,1.83
34,1.83,1.83
35,1.83,1.83
36,1.83,1.83
37,1.83,1.83
38,1.83,1.83
39,1.83,1.83
40,1.83,1.83
41,1.83,1.83
42,1.83,1.83
43,1.83,1.83
44,1.83,1.83
45,1.83,1.83
46,1.83,1.83
47,1.83,1.83
48,1.83,1.83
49,1.83,1.83
50,1.83,1.83
51,1.83,1.83
52,1.83,1.83
53,1.83,1.83
54,1.83,1.83
55,1.83,1.83
56,1.83,1.83
57,1.83,1.83
58,1.83,1.83
59,1.83,1.83
60,1.83,1.83
61,1.83,1.83
62,1.83,1.83
63,1.83,1.83
64,1.83,1.83
65,1.83,1.83
66,1.83,1.83
67,1.83,1.83
68,1.83,1.83
69,1.83,1.83
70,1.83,1.83
71,1.83,1.83
72,1.83,1.83
73,1.83,1.83
74,1.83,1.83
75,1.83,1.83
76,1.83,1.83
77,1.83,1.83
78,1.83,1.83
79,1.83,1.83
80,1.83,1.83
81,1.83,1.83
82,1.83,1.83
83,1.83,1.83
84,1.83,1.83
85,1.83,1.83
86,1.83,1.83
87,1.83,1.83
88,1.83,1.83
89,1.83,1.83
90,1.83,1.83
91,1.83,1.83
92,1.83,1.83
93,1.83,1.83
94,1.83,1.83
95,1.83,1.83
96,1.83,1.83
97,1.83,1.83
98,1.83,1.83
99,1.83,1.83
100,1.83,1.83
101,1.83,1.83
102,1.83,1.83
103,1.83,1.83
104,1.83,1.83
105,1.83,1.83
106,1.83,1.83
107,1.83,1.83
108,1.83,1.83
109,1.83,1.83
