Time,Male,Female
1,0.0661105159306324,0.0564915060649924
2,-0.000458013611139634,0.00149612648914701
3,-1.53146162339599E-06,-3.61651118298654E-06
4,9.66622128511242E-10,1.49323746861903E-09
5,-0.0141653729985101,0.00233209614161048
6,0.000362161791401057,8.44647529389564E-05
7,-2.97688614764324E-06,-1.73471840739473E-06
