Age,Male,Female
0,1.42,1.59
1,1.42,1.59
2,1.42,1.59
3,1.42,1.59
4,1.42,1.59
5,1.42,1.59
6,1.42,1.59
7,1.42,1.59
8,1.42,1.59
9,1.42,1.59
10,1.42,1.59
11,1.42,1.59
12,1.42,1.59
13,1.42,1.59
14,1.42,1.59
15,1.42,1.59
16,1.42,1.59
17,1.42,1.59
18,1.42,1.59
19,1.42,1.59
20,1.42,1.59
21,1.42,1.59
22,1.42,1.59
23,1.42,1.59
24,1.42,1.59
25,1.42,1.59
26,1.42,1.59
27,1.42,1.59
28,1.42,1.59
29,1.42,1.59
30,1.42,1.59
31,1.42,1.59
32,1.42,1.59
33,1.42,1.59
34,1.42,1.59
35,1.42,1.59
36,1.42,1.59
37,1.42,1.59
38,1.42,1.59
39,1.42,1.59
40,1.42,1.59
41,1.42,1.59
42,1.42,1.59
43,1.42,1.59
44,1.42,1.59
45,1.42,1.59
46,1.42,1.59
47,1.42,1.59
48,1.42,1.59
49,1.42,1.59
50,1.42,1.59
51,1.42,1.59
52,1.42,1.59
53,1.42,1.59
54,1.42,1.59
55,1.42,1.59
56,1.42,1.59
57,1.42,1.59
58,1.42,1.59
59,1.42,1.59
60,1.42,1.59
61,1.42,1.59
62,1.42,1.59
63,1.42,1.59
64,1.42,1.59
65,1.42,1.59
66,1.42,1.59
67,1.42,1.59
68,1.42,1.59
69,1.42,1.59
70,1.42,1.59
71,1.42,1.59
72,1.42,1.59
73,1.42,1.59
74,1.42,1.59
75,1.42,1.59
76,1.42,1.59
77,1.42,1.59
78,1.42,1.59
79,1.42,1.59
80,1.42,1.59
81,1.42,1.59
82,1.42,1.59
83,1.42,1.59
84,1.42,1.59
85,1.42,1.59
86,1.42,1.59
87,1.42,1.59
88,1.42,1.59
89,1.42,1.59
90,1.42,1.59
91,1.42,1.59
92,1.42,1.59
93,1.42,1.59
94,1.42,1.59
95,1.42,1.59
96,1.42,1.59
97,1.42,1.59
98,1.42,1.59
99,1.42,1.59
100,1.42,1.59
101,1.42,1.59
102,1.42,1.59
103,1.42,1.59
104,1.42,1.59
105,1.42,1.59
106,1.42,1.59
107,1.42,1.59
108,1.42,1.59
109,1.42,1.59
110,1.42,1.59
