Time,Male,Female
1,0.103300808717102,-0.013874809775101
2,0.000417655619689562,-0.000371785466316861
3,-1.9252752857447E-06,-6.18048620812954E-07
4,9.65917876929071E-10,4.93715802540075E-10
5,-0.0139166677359411,0.005148116534939
6,0.000257077346699822,-7.53186328987277E-05
7,-2.40603528526028E-06,-7.72902048069113E-07
