Age,17.7,22.2,26.5,31.9,37.3
0,0.92,1,1.25,1.57,1.89
1,0.92,1,1.25,1.57,1.89
2,0.92,1,1.25,1.57,1.89
3,0.92,1,1.25,1.57,1.89
4,0.92,1,1.25,1.57,1.89
5,0.92,1,1.25,1.57,1.89
6,0.92,1,1.25,1.57,1.89
7,0.92,1,1.25,1.57,1.89
8,0.92,1,1.25,1.57,1.89
9,0.92,1,1.25,1.57,1.89
10,0.92,1,1.25,1.57,1.89
11,0.92,1,1.25,1.57,1.89
12,0.92,1,1.25,1.57,1.89
13,0.92,1,1.25,1.57,1.89
14,0.92,1,1.25,1.57,1.89
15,0.92,1,1.25,1.57,1.89
16,0.92,1,1.25,1.57,1.89
17,0.92,1,1.25,1.57,1.89
18,0.92,1,1.25,1.57,1.89
19,0.92,1,1.25,1.57,1.89
20,0.92,1,1.25,1.57,1.89
21,0.92,1,1.25,1.57,1.89
22,0.92,1,1.25,1.57,1.89
23,0.92,1,1.25,1.57,1.89
24,0.92,1,1.25,1.57,1.89
25,0.92,1,1.25,1.57,1.89
26,0.92,1,1.25,1.57,1.89
27,0.92,1,1.25,1.57,1.89
28,0.92,1,1.25,1.57,1.89
29,0.92,1,1.25,1.57,1.89
30,0.92,1,1.25,1.57,1.89
31,0.92,1,1.25,1.57,1.89
32,0.92,1,1.25,1.57,1.89
33,0.92,1,1.25,1.57,1.89
34,0.92,1,1.25,1.57,1.89
35,0.92,1,1.25,1.57,1.89
36,0.92,1,1.25,1.57,1.89
37,0.92,1,1.25,1.57,1.89
38,0.92,1,1.25,1.57,1.89
39,0.92,1,1.25,1.57,1.89
40,0.92,1,1.25,1.57,1.89
41,0.92,1,1.25,1.57,1.89
42,0.92,1,1.25,1.57,1.89
43,0.92,1,1.25,1.57,1.89
44,0.92,1,1.25,1.57,1.89
45,0.92,1,1.25,1.57,1.89
46,0.92,1,1.25,1.57,1.89
47,0.92,1,1.25,1.57,1.89
48,0.92,1,1.25,1.57,1.89
49,0.92,1,1.25,1.57,1.89
50,0.92,1,1.25,1.57,1.89
51,0.92,1,1.25,1.57,1.89
52,0.92,1,1.25,1.57,1.89
53,0.92,1,1.25,1.57,1.89
54,0.92,1,1.25,1.57,1.89
55,0.92,1,1.25,1.57,1.89
56,0.92,1,1.25,1.57,1.89
57,0.92,1,1.25,1.57,1.89
58,0.92,1,1.25,1.57,1.89
59,0.92,1,1.25,1.57,1.89
60,0.92,1,1.25,1.57,1.89
61,0.92,1,1.25,1.57,1.89
62,0.92,1,1.25,1.57,1.89
63,0.92,1,1.25,1.57,1.89
64,0.92,1,1.25,1.57,1.89
65,0.92,1,1.25,1.57,1.89
66,0.92,1,1.25,1.57,1.89
67,0.92,1,1.25,1.57,1.89
68,0.92,1,1.25,1.57,1.89
69,0.92,1,1.25,1.57,1.89
70,0.92,1,1.25,1.57,1.89
71,0.92,1,1.25,1.57,1.89
72,0.92,1,1.25,1.57,1.89
73,0.92,1,1.25,1.57,1.89
74,0.92,1,1.25,1.57,1.89
75,0.92,1,1.25,1.57,1.89
76,0.92,1,1.25,1.57,1.89
77,0.92,1,1.25,1.57,1.89
78,0.92,1,1.25,1.57,1.89
79,0.92,1,1.25,1.57,1.89
80,0.92,1,1.25,1.57,1.89
81,0.92,1,1.25,1.57,1.89
82,0.92,1,1.25,1.57,1.89
83,0.92,1,1.25,1.57,1.89
84,0.92,1,1.25,1.57,1.89
85,0.92,1,1.25,1.57,1.89
86,0.92,1,1.25,1.57,1.89
87,0.92,1,1.25,1.57,1.89
88,0.92,1,1.25,1.57,1.89
89,0.92,1,1.25,1.57,1.89
90,0.92,1,1.25,1.57,1.89
91,0.92,1,1.25,1.57,1.89
92,0.92,1,1.25,1.57,1.89
93,0.92,1,1.25,1.57,1.89
94,0.92,1,1.25,1.57,1.89
95,0.92,1,1.25,1.57,1.89
96,0.92,1,1.25,1.57,1.89
97,0.92,1,1.25,1.57,1.89
98,0.92,1,1.25,1.57,1.89
99,0.92,1,1.25,1.57,1.89
100,0.92,1,1.25,1.57,1.89
101,0.92,1,1.25,1.57,1.89
102,0.92,1,1.25,1.57,1.89
103,0.92,1,1.25,1.57,1.89
104,0.92,1,1.25,1.57,1.89
105,0.92,1,1.25,1.57,1.89
106,0.92,1,1.25,1.57,1.89
107,0.92,1,1.25,1.57,1.89
108,0.92,1,1.25,1.57,1.89
109,0.92,1,1.25,1.57,1.89
110,0.92,1,1.25,1.57,1.89
