LocID,Location,Variant,Time,TimeYear,AgeGrp,Age,DeathsMale,DeathsFemale,DeathsTotal
620,Portugal,Estimates,2010-2015,2013,20-24,22,26.077402,11.668472,37.752678
620,Portugal,Estimates,2010-2015,2013,20-24,23,28.326632,12.629004,40.96237
620,Portugal,Estimates,2010-2015,2013,20-24,24,30.761484,13.713778,44.48191
620,Portugal,Estimates,2010-2015,2013,25-29,25,33.423042,14.94706,48.376648
620,Portugal,Estimates,2010-2015,2013,25-29,26,36.361824,16.356653,52.724907
620,Portugal,Estimates,2010-2015,2013,25-29,27,39.636406,17.97268,57.615425
620,Portugal,Estimates,2010-2015,2013,25-29,28,43.311977,19.826342,63.144646
620,Portugal,Estimates,2010-2015,2013,25-29,29,47.458996,21.948723,69.41412
620,Portugal,Estimates,2010-2015,2013,30-34,30,52.151794,24.369656,76.52807
620,Portugal,Estimates,2010-2015,2013,30-34,31,57.46739,27.116741,84.591125
620,Portugal,Estimates,2010-2015,2013,30-34,32,63.484264,30.214472,93.70626
620,Portugal,Estimates,2010-2015,2013,30-34,33,70.281105,33.68354,103.97283
620,Portugal,Estimates,2010-2015,2013,30-34,34,77.93545,37.540287,115.484695
620,Portugal,Estimates,2010-2015,2013,35-39,35,86.522224,41.796356,128.32837
620,Portugal,Estimates,2010-2015,2013,35-39,36,96.11205,46.45851,142.58116
620,Portugal,Estimates,2010-2015,2013,35-39,37,106.769356,51.52866,158.30937
620,Portugal,Estimates,2010-2015,2013,35-39,38,118.55042,57.00416,175.56653
620,Portugal,Estimates,2010-2015,2013,35-39,39,131.50113,62.87834,194.39183
620,Portugal,Estimates,2010-2015,2013,40-44,40,145.65479,69.14133,214.80865
620,Portugal,Estimates,2010-2015,2013,40-44,41,161.02983,75.78113,236.82344
620,Portugal,Estimates,2010-2015,2013,40-44,42,177.62779,82.78509,260.42505
620,Portugal,Estimates,2010-2015,2013,40-44,43,195.43169,90.14147,285.58487
620,Portugal,Estimates,2010-2015,2013,40-44,44,214.40523,97.84137,312.25766
620,Portugal,Estimates,2010-2015,2013,45-49,45,234.49327,105.88063,340.38425
620,Portugal,Estimates,2010-2015,2013,45-49,46,255.62392,114.26191,369.89548
620,Portugal,Estimates,2010-2015,2013,45-49,47,277.7124,122.996666,400.71805
620,Portugal,Estimates,2010-2015,2013,45-49,48,300.66693,132.10698,432.78238
620,Portugal,Estimates,2010-2015,2013,45-49,49,324.39603,141.62737,466.03146
620,Portugal,Estimates,2010-2015,2013,50-54,50,348.8171,151.60622,500.43115
620,Portugal,Estimates,2010-2015,2013,50-54,51,373.86508,162.10725,535.9801
620,Portugal,Estimates,2010-2015,2013,50-54,52,399.49997,173.21078,572.71857
620,Portugal,Estimates,2010-2015,2013,50-54,53,425.7133,185.01485,610.7361
620,Portugal,Estimates,2010-2015,2013,50-54,54,452.532,197.6366,650.1767
620,Portugal,Estimates,2010-2015,2013,55-59,55,480.02017,211.21356,691.24194
620,Portugal,Estimates,2010-2015,2013,55-59,56,508.27805,225.90535,734.1917
620,Portugal,Estimates,2010-2015,2013,55-59,57,537.44025,241.89569,779.344
620,Portugal,Estimates,2010-2015,2013,55-59,58,567.6717,259.3946,827.074
620,Portugal,Estimates,2010-2015,2013,55-59,59,599.164,278.64133,877.81244
620,Portugal,Estimates,2010-2015,2013,60-64,60,632.1312,299.90732,932.04486
620,Portugal,Estimates,2010-2015,2013,60-64,61,666.8053,323.4993,990.31006
620,Portugal,Estimates,2010-2015,2013,60-64,62,703.43097,349.76242,1053.1979
620,Portugal,Estimates,2010-2015,2013,60-64,63,742.2589,379.08206,1121.3441
620,Portugal,Estimates,2010-2015,2013,60-64,64,783.5363,411.8841,1195.4224
620,Portugal,Estimates,2010-2015,2013,65-69,65,827.4947,448.63232,1276.1276
620,Portugal,Estimates,2010-2015,2013,65-69,66,874.333,489.82156,1364.154
620,Portugal,Estimates,2010-2015,2013,65-69,67,924.19696,535.9648,1460.1599
620,Portugal,Estimates,2010-2015,2013,65-69,68,977.15314,587.57294,1564.7231
620,Portugal,Estimates,2010-2015,2013,65-69,69,1033.1604,645.1257,1678.2822
620,Portugal,Estimates,2010-2015,2013,70-74,70,1092.0378,709.0337,1801.0669
620,Portugal,Estimates,2010-2015,2013,70-74,71,1153.4327,779.5899,1933.0175
620,Portugal,Estimates,2010-2015,2013,70-74,72,1216.79,856.9141,2073.6985
620,Portugal,Estimates,2010-2015,2013,70-74,73,1281.3273,940.8917,2222.2131
620,Portugal,Estimates,2010-2015,2013,70-74,74,1346.0177,1031.1115,2377.1238
620,Portugal,Estimates,2010-2015,2013,75-79,75,1409.588,1126.8083,2536.3914
620,Portugal,Estimates,2010-2015,2013,75-79,76,1470.5302,1226.8187,2697.3445
620,Portugal,Estimates,2010-2015,2013,75-79,77,1527.1366,1329.5552,2856.6875
620,Portugal,Estimates,2010-2015,2013,75-79,78,1577.5541,1433.0082,3010.5588
620,Portugal,Estimates,2010-2015,2013,75-79,79,1619.8622,1534.7827,3154.642
620,Portugal,Estimates,2010-2015,2013,80-84,80,1652.1686,1632.1699,3284.3364
620,Portugal,Estimates,2010-2015,2013,80-84,81,1672.7197,1722.2592,3394.9775
620,Portugal,Estimates,2010-2015,2013,80-84,82,1680.0187,1802.0831,3482.1008
620,Portugal,Estimates,2010-2015,2013,80-84,83,1672.938,1868.7904,3541.7278
620,Portugal,Estimates,2010-2015,2013,80-84,84,1650.8241,1919.8339,3570.658
620,Portugal,Estimates,2010-2015,2013,85-89,85,1613.5741,1953.1592,3566.7341
620,Portugal,Estimates,2010-2015,2013,85-89,86,1561.6875,1967.3765,3529.065
620,Portugal,Estimates,2010-2015,2013,85-89,87,1496.2744,1961.8989,3458.1753
620,Portugal,Estimates,2010-2015,2013,85-89,88,1419.0299,1937.0342,3356.0671
620,Portugal,Estimates,2010-2015,2013,85-89,89,1332.1659,1894.0151,3226.185
620,Portugal,Estimates,2010-2015,2013,90-94,90,1238.3112,1834.9681,3073.2842
620,Portugal,Estimates,2010-2015,2013,90-94,91,1140.3865,1762.8175,2903.2102
620,Portugal,Estimates,2010-2015,2013,90-94,92,1041.4656,1681.1365,2722.6099
620,Portugal,Estimates,2010-2015,2013,90-94,93,944.6359,1593.9542,2538.599
620,Portugal,Estimates,2010-2015,2013,90-94,94,852.86646,1505.5391,2358.4163
620,Portugal,Estimates,2010-2015,2013,95-100,95,768.89813,1420.1744,2189.0845
620,Portugal,Estimates,2010-2015,2013,95-100,96,695.15717,1341.9425,2037.113
620,Portugal,Estimates,2010-2015,2013,95-100,97,633.6979,1274.5325,1908.245
620,Portugal,Estimates,2010-2015,2013,95-100,98,586.1696,1221.0785,1807.2638
620,Portugal,Estimates,2010-2015,2013,95-100,99,553.8047,1184.0352,1737.8563
620,Portugal,Estimates,2010-2015,2013,95-100,100,537.4194,1165.0857,1702.5219
620,Portugal,Estimates,2010-2015,2014,0-4,0,22.041859,16.338888,38.392845
620,Portugal,Estimates,2010-2015,2014,0-4,1,21.665953,16.055853,37.734272
620,Portugal,Estimates,2010-2015,2014,0-4,2,20.943789,15.510151,36.467102
620,Portugal,Estimates,2010-2015,2014,0-4,3,19.93174,14.740471,34.686337
620,Portugal,Estimates,2010-2015,2014,0-4,4,18.707445,13.800009,32.522697
620,Portugal,Estimates,2010-2015,2014,5-9,5,17.36249,12.7513485,30.130262
620,Portugal,Estimates,2010-2015,2014,5-9,6,15.994138,11.660717,27.6724
620,Portugal,Estimates,2010-2015,2014,5-9,7,14.6970825,10.592281,25.307869
620,Portugal,Estimates,2010-2015,2014,5-9,8,13.556145,9.603151,23.178514
620,Portugal,Estimates,2010-2015,2014,5-9,9,12.64063,8.739585,21.399849
620,Portugal,Estimates,2010-2015,2014,10-14,10,12.000795,8.034718,20.055237
620,Portugal,Estimates,2010-2015,2014,10-14,11,11.666543,7.5078793,19.193932
620,Portugal,Estimates,2010-2015,2014,10-14,12,11.648219,7.165387,18.83263
620,Portugal,Estimates,2010-2015,2014,10-14,13,11.9391,7.002508,18.959948
620,Portugal,Estimates,2010-2015,2014,10-14,14,12.519082,7.006206,19.54282
620,Portugal,Estimates,2010-2015,2014,15-19,15,13.359037,7.158266,20.533981
620,Portugal,Estimates,2010-2015,2014,15-19,16,14.425316,7.438416,21.879572
620,Portugal,Estimates,2010-2015,2014,15-19,17,15.684013,7.827162,23.526237
620,Portugal,Estimates,2010-2015,2014,15-19,18,17.104734,8.308137,25.427238
620,Portugal,Estimates,2010-2015,2014,15-19,19,18.66367,8.869882,27.547295
620,Portugal,Estimates,2010-2015,2014,20-24,20,20.345907,9.507004,29.866081
620,Portugal,Estimates,2010-2015,2014,20-24,21,22.147007,10.220797,32.380413
620,Portugal,Estimates,2010-2015,2014,20-24,22,24.073826,11.019327,35.105183
620,Portugal,Estimates,2010-2015,2014,20-24,23,26.14471,11.917123,38.073235
620,Portugal,Estimates,2010-2015,2014,20-24,24,28.38916,12.934495,41.33436
620,Portugal,Estimates,2010-2015,2014,25-29,25,30.847054,14.09661,44.953625
620,Portugal,Estimates,2010-2015,2014,25-29,26,33.56765,15.432361,49.0092
620,Portugal,Estimates,2010-2015,2014,25-29,27,36.608418,16.97314,53.59001
620,Portugal,Estimates,2010-2015,2014,25-29,28,40.033905,18.751568,58.79329
620,Portugal,Estimates,2010-2015,2014,25-29,29,43.914658,20.80023,64.7222
620,Portugal,Estimates,2010-2015,2014,30-34,30,48.32615,23.150484,71.48362
620,Portugal,Estimates,2010-2015,2014,30-34,31,53.347794,25.83138,79.18608
620,Portugal,Estimates,2010-2015,2014,30-34,32,59.061905,28.86871,87.9377
620,Portugal,Estimates,2010-2015,2014,30-34,33,65.55242,32.28419,97.84409
620,Portugal,Estimates,2010-2015,2014,30-34,34,72.90344,36.094814,109.006355
620,Portugal,Estimates,2010-2015,2014,35-39,35,81.197426,40.3124,121.51873
620,Portugal,Estimates,2010-2015,2014,35-39,36,90.513145,44.94333,135.46625
620,Portugal,Estimates,2010-2015,2014,35-39,37,100.9232,49.98847,150.92238
620,Portugal,Estimates,2010-2015,2014,35-39,38,112.49155,55.443478,167.94656
620,Portugal,Estimates,2010-2015,2014,35-39,39,125.27057,61.299324,186.58217
620,Portugal,Estimates,2010-2015,2014,40-44,40,139.29837,67.54319,206.85434
620,Portugal,Estimates,2010-2015,2014,40-44,41,154.59592,74.159706,228.76869
620,Portugal,Estimates,2010-2015,2014,40-44,42,171.16467,81.132576,252.31035
620,Portugal,Estimates,2010-2015,2014,40-44,43,188.98473,88.446396,277.44403
620,Portugal,Estimates,2010-2015,2014,40-44,44,208.01392,96.08882,304.11523
620,Portugal,Estimates,2010-2015,2014,45-49,45,228.18854,104.05273,332.25327
620,Portugal,Estimates,2010-2015,2014,45-49,46,249.42584,112.33843,361.77573
620,Portugal,Estimates,2010-2015,2014,45-49,47,271.62866,120.95576,392.5953
620,Portugal,Estimates,2010-2015,2014,45-49,48,294.69202,129.92592,424.62842
620,Portugal,Estimates,2010-2015,2014,45-49,49,318.51163,139.28314,457.80493
620,Portugal,Estimates,2010-2015,2014,50-54,50,342.9933,149.07603,492.07935
620,Portugal,Estimates,2010-2015,2014,50-54,51,368.06235,159.36879,527.4412
620,Portugal,Estimates,2010-2015,2014,50-54,52,393.67184,170.24216,563.92426
620,Portugal,Estimates,2010-2015,2014,50-54,53,419.80917,181.7946,601.6142
620,Portugal,Estimates,2010-2015,2014,50-54,54,446.49948,194.14331,640.6535
620,Portugal,Estimates,2010-2015,2014,55-59,55,473.8072,207.4256,681.2437
620,Portugal,Estimates,2010-2015,2014,55-59,56,501.83426,221.80035,723.64575
620,Portugal,Estimates,2010-2015,2014,55-59,57,530.7176,237.45007,768.1785
620,Portugal,Estimates,2010-2015,2014,55-59,58,560.62463,254.58293,815.2181
620,Portugal,Estimates,2010-2015,2014,55-59,59,591.7497,273.43552,865.19507
620,Portugal,Estimates,2010-2015,2014,60-64,60,624.30945,294.27567,918.5942
620,Portugal,Estimates,2010-2015,2014,60-64,61,658.5394,317.4057,975.9531
620,Portugal,Estimates,2010-2015,2014,60-64,62,694.68915,343.1656,1037.8617
620,Portugal,Estimates,2010-2015,2014,60-64,63,733.01666,371.9355,1104.9578
620,Portugal,Estimates,2010-2015,2014,60-64,64,773.78,404.13712,1177.9215
620,Portugal,Estimates,2010-2015,2014,65-69,65,817.2262,440.2328,1257.462
620,Portugal,Estimates,2010-2015,2014,65-69,66,863.5754,480.7209,1344.2982
620,Portugal,Estimates,2010-2015,2014,65-69,67,913.0011,526.1254,1439.1271
620,Portugal,Estimates,2010-2015,2014,65-69,68,965.6058,576.97845,1542.584
620,Portugal,Estimates,2010-2015,2014,65-69,69,1021.3924,633.79333,1655.1846
620,Portugal,Estimates,2010-2015,2014,70-74,70,1080.2318,697.0283,1777.2582
620,Portugal,Estimates,2010-2015,2014,70-74,71,1141.8297,767.0379,1908.8654
620,Portugal,Estimates,2010-2015,2014,70-74,72,1205.6931,844.0161,2049.7065
620,Portugal,Estimates,2010-2015,2014,70-74,73,1271.1007,927.93146,2199.029
620,Portugal,Estimates,2010-2015,2014,70-74,74,1337.0798,1018.45966,2355.5366
620,Portugal,Estimates,2010-2015,2014,75-79,75,1402.3975,1114.9196,2517.3145
620,Portugal,Estimates,2010-2015,2014,75-79,76,1465.5653,1216.2205,2681.7834
620,Portugal,Estimates,2010-2015,2014,75-79,77,1524.8684,1320.8287,2845.695
620,Portugal,Estimates,2010-2015,2014,75-79,78,1578.4154,1426.7627,3005.1765
620,Portugal,Estimates,2010-2015,2014,75-79,79,1624.2147,1531.6227,3155.8362
620,Portugal,Estimates,2010-2015,2014,80-84,80,1660.273,1632.66,3292.9321
620,Portugal,Estimates,2010-2015,2014,80-84,81,1684.7098,1726.8877,3411.5972
620,Portugal,Estimates,2010-2015,2014,80-84,82,1695.8846,1811.2278,3507.1123
620,Portugal,Estimates,2010-2015,2014,80-84,83,1692.52,1882.6893,3575.2097
620,Portugal,Estimates,2010-2015,2014,80-84,84,1673.8165,1938.565,3612.382
620,Portugal,Estimates,2010-2015,2014,85-89,85,1639.5415,1976.6284,3616.1711
620,Portugal,Estimates,2010-2015,2014,85-89,86,1590.0895,1995.3184,3585.4097
620,Portugal,Estimates,2010-2015,2014,85-89,87,1526.4988,1993.8888,3520.3904
620,Portugal,Estimates,2010-2015,2014,85-89,88,1450.4288,1972.5116,3422.9443
620,Portugal,Estimates,2010-2015,2014,85-89,89,1364.095,1932.318,3296.4182
620,Portugal,Estimates,2010-2015,2014,90-94,90,1270.1654,1875.3744,3145.5466
620,Portugal,Estimates,2010-2015,2014,90-94,91,1171.6327,1804.5922,2976.2332
620,Portugal,Estimates,2010-2015,2014,90-94,92,1071.6682,1723.5785,2795.257
620,Portugal,Estimates,2010-2015,2014,90-94,93,973.47516,1636.4419,2609.9292
620,Portugal,Estimates,2010-2015,2014,90-94,94,880.14856,1547.5679,2427.7305
620,Portugal,Estimates,2010-2015,2014,95-100,95,794.5572,1461.3848,2255.958
620,Portugal,Estimates,2010-2015,2014,95-100,96,719.2502,1382.1354,2101.4033
620,Portugal,Estimates,2010-2015,2014,95-100,97,656.3929,1313.671,1970.0834
620,Portugal,Estimates,2010-2015,2014,95-100,98,607.72894,1259.2759,1867.0258
620,Portugal,Estimates,2010-2015,2014,95-100,99,574.5647,1221.5298,1796.1165
620,Portugal,Estimates,2010-2015,2014,95-100,100,557.76685,1202.2056,1759.9946
620,Portugal,Estimates,2015-2020,2015,0-4,0,21.163916,15.67673,36.855858
620,Portugal,Estimates,2015-2020,2015,0-4,1,20.796059,15.401839,36.21359
620,Portugal,Estimates,2015-2020,2015,0-4,2,20.089119,14.871929,34.977654
620,Portugal,Estimates,2015-2020,2015,0-4,3,19.097807,14.124734,33.240414
620,Portugal,Estimates,2015-2020,2015,0-4,4,17.897438,13.212108,31.128914
620,Portugal,Estimates,2015-2020,2015,5-9,5,16.576822,12.195007,28.7928
620,Portugal,Estimates,2015-2020,2015,5-9,6,15.230214,11.137863,26.39062
620,Portugal,Estimates,2015-2020,2015,5-9,7,13.9493,10.103002,24.076256
620,Portugal,Estimates,2015-2020,2015,5-9,8,12.816102,9.14576,21.986961
620,Portugal,Estimates,2015-2020,2015,5-9,9,11.897515,8.31079,20.234215
620,Portugal,Estimates,2015-2020,2015,10-14,10,11.241898,7.629865,18.898104
620,Portugal,Estimates,2015-2020,2015,10-14,11,10.877827,7.121233,18.025467
620,Portugal,Estimates,2015-2020,2015,10-14,12,10.814911,6.7904267,17.631475
620,Portugal,Estimates,2015-2020,2015,10-14,13,11.046229,6.6322036,17.704031
620,Portugal,Estimates,2015-2020,2015,10-14,14,11.551942,6.633255,18.21006
620,Portugal,Estimates,2015-2020,2015,15-19,15,12.303528,6.7752795,19.102814
620,Portugal,Estimates,2015-2020,2015,15-19,16,13.268163,7.0380454,20.329298
620,Portugal,Estimates,2015-2020,2015,15-19,17,14.412856,7.4021797,21.837196
620,Portugal,Estimates,2015-2020,2015,15-19,18,15.708083,7.851485,23.580803
620,Portugal,Estimates,2015-2020,2015,15-19,19,17.130743,8.3747015,25.525751
620,Portugal,Estimates,2015-2020,2015,20-24,20,18.666384,8.96668,27.65242
620,Portugal,Estimates,2015-2020,2015,20-24,21,20.310684,9.629017,29.958048
620,Portugal,Estimates,2015-2020,2015,20-24,22,22.07025,10.370182,32.457687
620,Portugal,Estimates,2015-2020,2015,20-24,23,23.962791,11.205241,35.184093
620,Portugal,Estimates,2015-2020,2015,20-24,24,26.016838,12.155212,38.18681
620,Portugal,Estimates,2015-2020,2015,25-29,25,28.271067,13.24616,41.530605
620,Portugal,Estimates,2015-2020,2015,25-29,26,30.773474,14.508068,45.2935
620,Portugal,Estimates,2015-2020,2015,25-29,27,33.58043,15.973602,49.564606
620,Portugal,Estimates,2015-2020,2015,25-29,28,36.755833,17.676796,54.441936
620,Portugal,Estimates,2015-2020,2015,25-29,29,40.37032,19.65174,60.03027
620,Portugal,Estimates,2015-2020,2015,30-34,30,44.5005,21.931313,66.43917
620,Portugal,Estimates,2015-2020,2015,30-34,31,49.228195,24.546022,73.781044
620,Portugal,Estimates,2015-2020,2015,30-34,32,54.639545,27.52295,82.16913
620,Portugal,Estimates,2015-2020,2015,30-34,33,60.823742,30.88484,91.715355
620,Portugal,Estimates,2015-2020,2015,30-34,34,67.87144,34.64934,102.528015
620,Portugal,Estimates,2015-2020,2015,35-39,35,75.87263,38.82845,114.70908
620,Portugal,Estimates,2015-2020,2015,35-39,36,84.91424,43.428146,128.35133
620,Portugal,Estimates,2015-2020,2015,35-39,37,95.07706,48.448273,143.53539
620,Portugal,Estimates,2015-2020,2015,35-39,38,106.43268,53.882793,160.32661
620,Portugal,Estimates,2015-2020,2015,35-39,39,119.04001,59.720306,178.7725
620,Portugal,Estimates,2015-2020,2015,40-44,40,132.94194,65.94506,198.90002
620,Portugal,Estimates,2015-2020,2015,40-44,41,148.16199,72.53829,220.71394
620,Portugal,Estimates,2015-2020,2015,40-44,42,164.70155,79.480064,244.19563
620,Portugal,Estimates,2015-2020,2015,40-44,43,182.53777,86.75132,269.3032
620,Portugal,Estimates,2015-2020,2015,40-44,44,201.6226,94.33628,295.9728
620,Portugal,Estimates,2015-2020,2015,45-49,45,221.8838,102.22483,324.12228
620,Portugal,Estimates,2015-2020,2015,45-49,46,243.22778,110.41495,353.65598
620,Portugal,Estimates,2015-2020,2015,45-49,47,265.54492,118.91485,384.47256
620,Portugal,Estimates,2015-2020,2015,45-49,48,288.7171,127.74484,416.47446
620,Portugal,Estimates,2015-2020,2015,45-49,49,312.62723,136.93892,449.5784
620,Portugal,Estimates,2015-2020,2015,50-54,50,337.16946,146.54585,483.72754
620,Portugal,Estimates,2015-2020,2015,50-54,51,362.2596,156.63031,518.9023
620,Portugal,Estimates,2015-2020,2015,50-54,52,387.84375,167.27354,555.12994
620,Portugal,Estimates,2015-2020,2015,50-54,53,413.90503,178.57434,592.4924
620,Portugal,Estimates,2015-2020,2015,50-54,54,440.46695,190.65002,631.1304
620,Portugal,Estimates,2015-2020,2015,55-59,55,467.5942,203.63763,671.24554
620,Portugal,Estimates,2015-2020,2015,55-59,56,495.39047,217.69536,713.0998
620,Portugal,Estimates,2015-2020,2015,55-59,57,523.99493,233.00446,757.0131
620,Portugal,Estimates,2015-2020,2015,55-59,58,553.57764,249.77126,803.36224
620,Portugal,Estimates,2015-2020,2015,55-59,59,584.3354,268.22968,852.5777
620,Portugal,Estimates,2015-2020,2015,60-64,60,616.48773,288.644,905.1435
620,Portugal,Estimates,2015-2020,2015,60-64,61,650.2735,311.3121,961.59625
620,Portugal,Estimates,2015-2020,2015,60-64,62,685.94727,336.56876,1022.5256
620,Portugal,Estimates,2015-2020,2015,60-64,63,723.7744,364.7889,1088.5714
620,Portugal,Estimates,2015-2020,2015,60-64,64,764.02374,396.3901,1160.4208
620,Portugal,Estimates,2015-2020,2015,65-69,65,806.95776,431.83325,1238.7965
620,Portugal,Estimates,2015-2020,2015,65-69,66,852.8177,471.62024,1324.4424
620,Portugal,Estimates,2015-2020,2015,65-69,67,901.8052,516.2861,1418.0944
620,Portugal,Estimates,2015-2020,2015,65-69,68,954.0584,566.384,1520.4448
620,Portugal,Estimates,2015-2020,2015,65-69,69,1009.6243,622.461,1632.0869
620,Portugal,Estimates,2015-2020,2015,70-74,70,1068.4258,685.02295,1753.4496
620,Portugal,Estimates,2015-2020,2015,70-74,71,1130.2267,754.4859,1884.7133
620,Portugal,Estimates,2015-2020,2015,70-74,72,1194.5963,831.1181,2025.7145
620,Portugal,Estimates,2015-2020,2015,70-74,73,1260.8741,914.9712,2175.845
620,Portugal,Estimates,2015-2020,2015,70-74,74,1328.142,1005.80786,2333.9495
620,Portugal,Estimates,2015-2020,2015,75-79,75,1395.2069,1103.0308,2498.2375
620,Portugal,Estimates,2015-2020,2015,75-79,76,1460.6005,1205.6222,2666.2227
620,Portugal,Estimates,2015-2020,2015,75-79,77,1522.6002,1312.1024,2834.7024
620,Portugal,Estimates,2015-2020,2015,75-79,78,1579.2767,1420.5172,2999.794
620,Portugal,Estimates,2015-2020,2015,75-79,79,1628.5674,1528.4628,3157.0303
620,Portugal,Estimates,2015-2020,2015,80-84,80,1668.3773,1633.1503,3301.528
620,Portugal,Estimates,2015-2020,2015,80-84,81,1696.6998,1731.5162,3428.2168
620,Portugal,Estimates,2015-2020,2015,80-84,82,1711.7506,1820.3724,3532.1238
620,Portugal,Estimates,2015-2020,2015,80-84,83,1712.102,1896.5884,3608.6914
620,Portugal,Estimates,2015-2020,2015,80-84,84,1696.809,1957.296,3654.1062
620,Portugal,Estimates,2015-2020,2015,85-89,85,1665.5089,2000.0977,3665.6084
620,Portugal,Estimates,2015-2020,2015,85-89,86,1618.4916,2023.2603,3641.7542
620,Portugal,Estimates,2015-2020,2015,85-89,87,1556.723,2025.8785,3582.6052
620,Portugal,Estimates,2015-2020,2015,85-89,88,1481.8278,2007.9889,3489.8215
620,Portugal,Estimates,2015-2020,2015,85-89,89,1396.024,1970.6207,3366.6514
620,Portugal,Estimates,2015-2020,2015,90-94,90,1302.0197,1915.7808,3217.8088
620,Portugal,Estimates,2015-2020,2015,90-94,91,1202.8789,1846.3667,3049.256
620,Portugal,Estimates,2015-2020,2015,90-94,92,1101.8708,1766.0205,2867.9043
620,Portugal,Estimates,2015-2020,2015,90-94,93,1002.3144,1678.9296,2681.259
620,Portugal,Estimates,2015-2020,2015,90-94,94,907.4306,1589.5967,2497.045
620,Portugal,Estimates,2015-2020,2015,95-100,95,820.21625,1502.5951,2322.8313
620,Portugal,Estimates,2015-2020,2015,95-100,96,743.3432,1422.3281,2165.6936
620,Portugal,Estimates,2015-2020,2015,95-100,97,679.0878,1352.8094,2031.9218
620,Portugal,Estimates,2015-2020,2015,95-100,98,629.28827,1297.4733,1926.7877
620,Portugal,Estimates,2015-2020,2015,95-100,99,595.32465,1259.0244,1854.3765
620,Portugal,Estimates,2015-2020,2015,95-100,100,578.11426,1239.3253,1817.4674
620,Portugal,Estimates,2015-2020,2016,0-4,0,20.008957,15.000737,35.02002
620,Portugal,Estimates,2015-2020,2016,0-4,1,19.661655,14.73755,34.409935
620,Portugal,Estimates,2015-2020,2016,0-4,2,18.994331,14.230236,33.236076
620,Portugal,Estimates,2015-2020,2016,0-4,3,18.058853,13.514989,31.586443
620,Portugal,Estimates,2015-2020,2016,0-4,4,16.926636,12.64155,29.582106
620,Portugal,Estimates,2015-2020,2016,5-9,5,15.681918,11.668394,27.365688
620,Portugal,Estimates,2015-2020,2016,5-9,6,14.414133,10.657338,25.088333
620,Portugal,Estimates,2015-2020,2016,5-9,7,13.210323,9.668188,22.896786
620,Portugal,Estimates,2015-2020,2016,5-9,8,12.148415,8.754055,20.921986
620,Portugal,Estimates,2015-2020,2016,5-9,9,11.292019,7.957803,19.270338
620,Portugal,Estimates,2015-2020,2016,10-14,10,10.687186,7.3099437,18.018349
620,Portugal,Estimates,2015-2020,2016,10-14,11,10.361194,6.828006,17.210808
620,Portugal,Estimates,2015-2020,2016,10-14,12,10.3232765,6.517303,16.862268
620,Portugal,Estimates,2015-2020,2016,10-14,13,10.566899,6.372782,16.961174
620,Portugal,Estimates,2015-2020,2016,10-14,14,11.073139,6.381613,17.47582
620,Portugal,Estimates,2015-2020,2016,15-19,15,11.814681,6.526125,18.361275
620,Portugal,Estimates,2015-2020,2016,15-19,16,12.759944,6.786741,19.566431
620,Portugal,Estimates,2015-2020,2016,15-19,17,13.877011,7.1446486,21.04061
620,Portugal,Estimates,2015-2020,2016,15-19,18,15.137099,7.584027,22.73923
620,Portugal,Estimates,2015-2020,2016,15-19,19,16.517406,8.093748,24.62837
620,Portugal,Estimates,2015-2020,2016,20-24,20,18.00329,8.668513,26.688093
620,Portugal,Estimates,2015-2020,2016,20-24,21,19.589756,9.309496,28.914557
620,Portugal,Estimates,2015-2020,2016,20-24,22,21.282309,10.024485,31.321045
620,Portugal,Estimates,2015-2020,2016,20-24,23,23.097227,10.827661,33.938004
620,Portugal,Estimates,2015-2020,2016,20-24,24,25.061398,11.739028,36.81232
620,Portugal,Estimates,2015-2020,2016,25-29,25,27.211796,12.78359,40.006
620,Portugal,Estimates,2015-2020,2016,25-29,26,29.594812,13.99034,43.59445
620,Portugal,Estimates,2015-2020,2016,25-29,27,32.265476,15.391123,47.664616
620,Portugal,Estimates,2015-2020,2016,25-29,28,35.286766,17.019447,52.313038
620,Portugal,Estimates,2015-2020,2016,25-29,29,38.728966,18.90929,57.64402
620,Portugal,Estimates,2015-2020,2016,30-34,30,42.669033,21.093925,63.767876
620,Portugal,Estimates,2015-2020,2016,30-34,31,47.18996,23.604841,70.79915
620,Portugal,Estimates,2015-2020,2016,30-34,32,52.379932,26.47073,78.85475
620,Portugal,Estimates,2015-2020,2016,30-34,33,58.331074,29.71657,88.05179
620,Portugal,Estimates,2015-2020,2016,30-34,34,65.13784,33.36282,98.50519
620,Portugal,Estimates,2015-2020,2016,35-39,35,72.89474,37.42473,110.32469
620,Portugal,Estimates,2015-2020,2016,35-39,36,81.693695,41.91181,123.61165
620,Portugal,Estimates,2015-2020,2016,35-39,37,91.62071,46.8275,138.45547
620,Portugal,Estimates,2015-2020,2016,35-39,38,102.752365,52.16912,154.9299
620,Portugal,Estimates,2015-2020,2016,35-39,39,115.1519,57.92815,173.08963
620,Portugal,Estimates,2015-2020,2016,40-44,40,128.86545,64.09095,192.967
620,Portugal,Estimates,2015-2020,2016,40-44,41,143.91827,70.639915,214.56963
620,Portugal,Estimates,2015-2020,2016,40-44,42,160.31175,77.55512,237.87888
620,Portugal,Estimates,2015-2020,2016,40-44,43,178.02106,84.816414,262.84976
620,Portugal,Estimates,2015-2020,2016,40-44,44,196.99435,92.405785,289.41245
