LocID,Location,VarID,Variant,Time,Age,DeathMale,DeathFemale,DeathTotal
250,France,2,Medium,1951,67,6098,5483,11581
250,France,2,Medium,1951,68,6361,5829,12189
250,France,2,Medium,1951,69,6614,6235,12849
250,France,2,Medium,1951,70,6881,6599,13480
250,France,2,Medium,1951,71,7246,7114,14360
250,France,2,Medium,1951,72,7891,7733,15624
250,France,2,Medium,1951,73,8212,8201,16413
250,France,2,Medium,1951,74,8434,8718,17151
250,France,2,Medium,1951,75,8794,9292,18086
250,France,2,Medium,1951,76,8574,9622,18196
250,France,2,Medium,1951,77,8402,9687,18090
250,France,2,Medium,1951,78,8436,9680,18116
250,France,2,Medium,1951,79,7480,9001,16481
250,France,2,Medium,1951,80,6591,8514,15105
250,France,2,Medium,1951,81,6568,8642,15210
250,France,2,Medium,1951,82,5979,8303,14283
250,France,2,Medium,1951,83,5204,7792,12995
250,France,2,Medium,1951,84,4815,7309,12124
250,France,2,Medium,1951,85,4130,6682,10812
250,France,2,Medium,1951,86,3495,5798,9293
250,France,2,Medium,1951,87,2896,5137,8033
250,France,2,Medium,1951,88,2306,4364,6670
250,France,2,Medium,1951,89,1776,3640,5416
250,France,2,Medium,1951,90,1263,2828,4091
250,France,2,Medium,1951,91,1045,2277,3322
250,France,2,Medium,1951,92,656,1691,2346
250,France,2,Medium,1951,93,377,1140,1517
250,France,2,Medium,1951,94,280,748,1028
250,France,2,Medium,1951,95,177,541,718
250,France,2,Medium,1951,96,106,345,451
250,France,2,Medium,1951,97,69,229,297
250,France,2,Medium,1951,98,44,150,194
250,France,2,Medium,1951,99,29,90,119
250,France,2,Medium,1951,100,35,110,145
250,France,2,Medium,1952,0,21358,16069,37427
250,France,2,Medium,1952,1,2416,2064,4480
250,France,2,Medium,1952,2,807,691,1498
250,France,2,Medium,1952,3,507,424,931
250,France,2,Medium,1952,4,401,325,726
250,France,2,Medium,1952,5,339,252,591
250,France,2,Medium,1952,6,197,163,359
250,France,2,Medium,1952,7,178,106,284
250,France,2,Medium,1952,8,179,116,295
250,France,2,Medium,1952,9,156,98,254
250,France,2,Medium,1952,10,116,80,197
250,France,2,Medium,1952,11,129,103,232
250,France,2,Medium,1952,12,130,85,216
250,France,2,Medium,1952,13,159,120,279
250,France,2,Medium,1952,14,240,126,366
250,France,2,Medium,1952,15,247,159,406
250,France,2,Medium,1952,16,292,182,474
250,France,2,Medium,1952,17,352,221,573
250,France,2,Medium,1952,18,370,225,595
250,France,2,Medium,1952,19,437,230,667
250,France,2,Medium,1952,20,476,278,754
250,France,2,Medium,1952,21,492,295,787
250,France,2,Medium,1952,22,590,356,945
250,France,2,Medium,1952,23,573,341,914
250,France,2,Medium,1952,24,625,367,992
250,France,2,Medium,1952,25,583,389,973
250,France,2,Medium,1952,26,593,388,981
250,France,2,Medium,1952,27,621,406,1027
250,France,2,Medium,1952,28,667,451,1117
250,France,2,Medium,1952,29,707,435,1142
250,France,2,Medium,1952,30,680,491,1171
250,France,2,Medium,1952,31,767,531,1298
250,France,2,Medium,1952,32,712,480,1193
250,France,2,Medium,1952,33,466,352,818
250,France,2,Medium,1952,34,485,376,861
250,France,2,Medium,1952,35,500,334,834
250,France,2,Medium,1952,36,510,324,834
250,France,2,Medium,1952,37,805,577,1382
250,France,2,Medium,1952,38,1039,714,1752
250,France,2,Medium,1952,39,1145,728,1874
250,France,2,Medium,1952,40,1220,855,2075
250,France,2,Medium,1952,41,1315,855,2170
250,France,2,Medium,1952,42,1544,990,2535
250,France,2,Medium,1952,43,1644,1060,2704
250,France,2,Medium,1952,44,1826,1144,2970
250,France,2,Medium,1952,45,2038,1200,3238
250,France,2,Medium,1952,46,2234,1296,3531
250,France,2,Medium,1952,47,2419,1425,3845
250,France,2,Medium,1952,48,2591,1470,4061
250,France,2,Medium,1952,49,2890,1602,4492
250,France,2,Medium,1952,50,3267,1776,5042
250,France,2,Medium,1952,51,3342,1849,5191
250,France,2,Medium,1952,52,3343,1982,5325
250,France,2,Medium,1952,53,3525,2144,5669
250,France,2,Medium,1952,54,3625,2267,5891
250,France,2,Medium,1952,55,3558,2351,5910
250,France,2,Medium,1952,56,3577,2391,5968
250,France,2,Medium,1952,57,3552,2553,6106
250,France,2,Medium,1952,58,3752,2741,6493
250,France,2,Medium,1952,59,3813,2929,6742
250,France,2,Medium,1952,60,3967,3016,6983
250,France,2,Medium,1952,61,4126,3157,7284
250,France,2,Medium,1952,62,4382,3515,7897
250,France,2,Medium,1952,63,4771,3791,8562
250,France,2,Medium,1952,64,5098,4166,9265
250,France,2,Medium,1952,65,5214,4408,9622
250,France,2,Medium,1952,66,5510,4863,10373
250,France,2,Medium,1952,67,5810,5096,10906
250,France,2,Medium,1952,68,6063,5482,11546
250,France,2,Medium,1952,69,6310,5957,12267
250,France,2,Medium,1952,70,6547,6404,12950
250,France,2,Medium,1952,71,6655,6528,13183
250,France,2,Medium,1952,72,7026,7152,14177
250,France,2,Medium,1952,73,7458,7561,15019
250,France,2,Medium,1952,74,7703,8027,15730
250,France,2,Medium,1952,75,7959,8247,16206
250,France,2,Medium,1952,76,8133,8715,16848
250,France,2,Medium,1952,77,7833,8902,16734
250,France,2,Medium,1952,78,7526,8917,16444
250,France,2,Medium,1952,79,7442,9069,16511
250,France,2,Medium,1952,80,6428,8098,14526
250,France,2,Medium,1952,81,5752,7558,13309
250,France,2,Medium,1952,82,5417,7874,13291
250,France,2,Medium,1952,83,4820,7041,11860
250,France,2,Medium,1952,84,4418,6415,10833
250,France,2,Medium,1952,85,3895,6236,10132
250,France,2,Medium,1952,86,3240,5413,8652
250,France,2,Medium,1952,87,2552,4578,7129
250,France,2,Medium,1952,88,2196,4070,6265
250,France,2,Medium,1952,89,1707,3282,4990
250,France,2,Medium,1952,90,1239,2615,3853
250,France,2,Medium,1952,91,892,2022,2914
250,France,2,Medium,1952,92,658,1554,2213
250,France,2,Medium,1952,93,471,1092,1563
250,France,2,Medium,1952,94,280,779,1059
250,France,2,Medium,1952,95,178,518,696
250,France,2,Medium,1952,96,113,340,453
250,France,2,Medium,1952,97,66,211,276
250,France,2,Medium,1952,98,41,136,177
250,France,2,Medium,1952,99,25,86,112
250,France,2,Medium,1952,100,35,108,144
250,France,2,Medium,1953,0,19546,14066,33612
250,France,2,Medium,1953,1,1829,1492,3321
250,France,2,Medium,1953,2,779,642,1421
250,France,2,Medium,1953,3,467,374,842
250,France,2,Medium,1953,4,399,299,699
250,France,2,Medium,1953,5,334,253,587
250,France,2,Medium,1953,6,249,185,435
250,France,2,Medium,1953,7,165,149,315
250,France,2,Medium,1953,8,152,89,241
250,France,2,Medium,1953,9,147,100,247
250,France,2,Medium,1953,10,142,87,229
250,France,2,Medium,1953,11,117,83,200
250,France,2,Medium,1953,12,139,104,243
250,France,2,Medium,1953,13,141,98,240
250,France,2,Medium,1953,14,190,123,313
250,France,2,Medium,1953,15,206,146,352
250,France,2,Medium,1953,16,283,151,433
250,France,2,Medium,1953,17,349,173,522
250,France,2,Medium,1953,18,365,213,578
250,France,2,Medium,1953,19,429,219,648
250,France,2,Medium,1953,20,453,252,704
250,France,2,Medium,1953,21,438,278,716
250,France,2,Medium,1953,22,573,315,888
250,France,2,Medium,1953,23,584,296,880
250,France,2,Medium,1953,24,601,341,942
250,France,2,Medium,1953,25,583,349,932
250,France,2,Medium,1953,26,606,387,993
250,France,2,Medium,1953,27,667,389,1056
250,France,2,Medium,1953,28,637,413,1050
250,France,2,Medium,1953,29,639,482,1121
250,France,2,Medium,1953,30,728,482,1211
250,France,2,Medium,1953,31,724,508,1231
250,France,2,Medium,1953,32,828,534,1363
250,France,2,Medium,1953,33,745,492,1237
250,France,2,Medium,1953,34,500,366,866
250,France,2,Medium,1953,35,420,394,814
250,France,2,Medium,1953,36,488,353,841
250,France,2,Medium,1953,37,592,412,1004
250,France,2,Medium,1953,38,870,564,1433
250,France,2,Medium,1953,39,1085,779,1864
250,France,2,Medium,1953,40,1295,838,2132
250,France,2,Medium,1953,41,1332,867,2199
250,France,2,Medium,1953,42,1439,938,2376
250,France,2,Medium,1953,43,1738,1050,2788
250,France,2,Medium,1953,44,1861,1137,2998
250,France,2,Medium,1953,45,2002,1174,3176
250,France,2,Medium,1953,46,2285,1314,3598
250,France,2,Medium,1953,47,2606,1408,4014
250,France,2,Medium,1953,48,2742,1565,4308
250,France,2,Medium,1953,49,2877,1649,4526
250,France,2,Medium,1953,50,3289,1865,5153
250,France,2,Medium,1953,51,3569,1926,5495
250,France,2,Medium,1953,52,3625,2156,5781
250,France,2,Medium,1953,53,3852,2126,5978
250,France,2,Medium,1953,54,3970,2243,6213
250,France,2,Medium,1953,55,3944,2381,6325
250,France,2,Medium,1953,56,4224,2686,6910
250,France,2,Medium,1953,57,3842,2708,6550
250,France,2,Medium,1953,58,3938,2832,6769
250,France,2,Medium,1953,59,4128,3031,7159
250,France,2,Medium,1953,60,4192,3282,7474
250,France,2,Medium,1953,61,4393,3418,7811
250,France,2,Medium,1953,62,4636,3485,8121
250,France,2,Medium,1953,63,4820,3891,8711
250,France,2,Medium,1953,64,5194,4243,9437
250,France,2,Medium,1953,65,5626,4644,10270
250,France,2,Medium,1953,66,5920,4939,10858
250,France,2,Medium,1953,67,6123,5261,11384
250,France,2,Medium,1953,68,6582,5730,12312
250,France,2,Medium,1953,69,6669,6213,12882
250,France,2,Medium,1953,70,6904,6769,13674
250,France,2,Medium,1953,71,7236,7157,14393
250,France,2,Medium,1953,72,7478,7534,15012
250,France,2,Medium,1953,73,7675,8060,15736
250,France,2,Medium,1953,74,8356,8629,16984
250,France,2,Medium,1953,75,8646,9124,17770
250,France,2,Medium,1953,76,8964,9658,18623
250,France,2,Medium,1953,77,8693,10053,18746
250,France,2,Medium,1953,78,8480,9972,18451
250,France,2,Medium,1953,79,7956,10210,18166
250,France,2,Medium,1953,80,7719,9820,17539
250,France,2,Medium,1953,81,6555,8999,15554
250,France,2,Medium,1953,82,5868,8193,14061
250,France,2,Medium,1953,83,5598,8276,13873
250,France,2,Medium,1953,84,4691,7346,12037
250,France,2,Medium,1953,85,4193,6622,10814
250,France,2,Medium,1953,86,3657,6227,9884
250,France,2,Medium,1953,87,2945,5493,8439
250,France,2,Medium,1953,88,2319,4499,6818
250,France,2,Medium,1953,89,1846,3756,5602
250,France,2,Medium,1953,90,1411,3036,4447
250,France,2,Medium,1953,91,1001,2356,3357
250,France,2,Medium,1953,92,734,1863,2597
250,France,2,Medium,1953,93,555,1384,1940
250,France,2,Medium,1953,94,322,937,1259
250,France,2,Medium,1953,95,197,616,813
250,France,2,Medium,1953,96,123,411,534
250,France,2,Medium,1953,97,75,261,336
250,France,2,Medium,1953,98,42,157,199
250,France,2,Medium,1953,99,25,97,123
250,France,2,Medium,1953,100,35,129,164
250,France,2,Medium,1954,0,19118,13975,33092
250,France,2,Medium,1954,1,1765,1456,3221
250,France,2,Medium,1954,2,664,589,1253
250,France,2,Medium,1954,3,405,332,737
250,France,2,Medium,1954,4,330,287,617
250,France,2,Medium,1954,5,257,211,467
250,France,2,Medium,1954,6,230,197,427
250,France,2,Medium,1954,7,193,146,339
250,France,2,Medium,1954,8,166,95,261
250,France,2,Medium,1954,9,158,78,236
250,France,2,Medium,1954,10,138,80,218
250,France,2,Medium,1954,11,137,112,249
250,France,2,Medium,1954,12,109,83,192
250,France,2,Medium,1954,13,134,62,196
250,France,2,Medium,1954,14,144,122,267
250,France,2,Medium,1954,15,208,134,342
250,France,2,Medium,1954,16,267,134,402
250,France,2,Medium,1954,17,298,185,483
250,France,2,Medium,1954,18,377,187,564
250,France,2,Medium,1954,19,424,195,619
250,France,2,Medium,1954,20,443,228,670
250,France,2,Medium,1954,21,396,255,651
250,France,2,Medium,1954,22,511,256,767
250,France,2,Medium,1954,23,544,283,827
250,France,2,Medium,1954,24,549,302,851
250,France,2,Medium,1954,25,579,329,908
250,France,2,Medium,1954,26,629,337,966
250,France,2,Medium,1954,27,547,349,896
250,France,2,Medium,1954,28,614,364,978
250,France,2,Medium,1954,29,668,419,1087
250,France,2,Medium,1954,30,693,427,1120
250,France,2,Medium,1954,31,675,479,1154
250,France,2,Medium,1954,32,767,468,1235
250,France,2,Medium,1954,33,814,521,1336
250,France,2,Medium,1954,34,770,484,1254
250,France,2,Medium,1954,35,590,380,970
250,France,2,Medium,1954,36,543,367,910
250,France,2,Medium,1954,37,508,350,858
250,France,2,Medium,1954,38,640,407,1047
250,France,2,Medium,1954,39,876,571,1447
250,France,2,Medium,1954,40,1192,764,1956
250,France,2,Medium,1954,41,1303,819,2122
250,France,2,Medium,1954,42,1521,869,2390
250,France,2,Medium,1954,43,1541,996,2537
250,France,2,Medium,1954,44,1738,1032,2771
250,France,2,Medium,1954,45,2001,1131,3131
250,France,2,Medium,1954,46,2207,1245,3453
250,France,2,Medium,1954,47,2435,1367,3802
250,France,2,Medium,1954,48,2518,1400,3918
250,France,2,Medium,1954,49,2900,1586,4486
250,France,2,Medium,1954,50,3091,1688,4779
250,France,2,Medium,1954,51,3445,1828,5273
250,France,2,Medium,1954,52,3575,1978,5553
250,France,2,Medium,1954,53,3693,2034,5727
250,France,2,Medium,1954,54,4066,2091,6158
250,France,2,Medium,1954,55,4014,2249,6263
250,France,2,Medium,1954,56,4099,2445,6544
250,France,2,Medium,1954,57,4178,2561,6739
250,France,2,Medium,1954,58,3872,2724,6596
250,France,2,Medium,1954,59,3821,2902,6723
250,France,2,Medium,1954,60,4143,3186,7329
250,France,2,Medium,1954,61,4323,3218,7540
250,France,2,Medium,1954,62,4450,3498,7948
250,France,2,Medium,1954,63,4587,3542,8129
250,France,2,Medium,1954,64,4932,3968,8900
250,France,2,Medium,1954,65,5179,4369,9548
250,France,2,Medium,1954,66,5400,4552,9952
250,France,2,Medium,1954,67,5750,4926,10676
250,France,2,Medium,1954,68,6058,5450,11508
250,France,2,Medium,1954,69,6304,5645,11949
250,France,2,Medium,1954,70,6435,6244,12679
250,France,2,Medium,1954,71,6574,6599,13173
250,France,2,Medium,1954,72,7044,6838,13881
250,France,2,Medium,1954,73,6983,7117,14101
250,France,2,Medium,1954,74,7369,7723,15091
250,France,2,Medium,1954,75,7736,8326,16061
250,France,2,Medium,1954,76,7826,8727,16553
250,France,2,Medium,1954,77,7812,9002,16814
250,France,2,Medium,1954,78,7740,9109,16849
250,France,2,Medium,1954,79,7437,9001,16438
250,France,2,Medium,1954,80,6965,8932,15897
250,France,2,Medium,1954,81,6594,8618,15212
250,France,2,Medium,1954,82,5575,7609,13183
250,France,2,Medium,1954,83,4803,7024,11827
250,France,2,Medium,1954,84,4572,6842,11414
250,France,2,Medium,1954,85,3884,6037,9921
250,France,2,Medium,1954,86,3269,5408,8677
250,France,2,Medium,1954,87,2796,4791,7587
250,France,2,Medium,1954,88,2242,4102,6345
250,France,2,Medium,1954,89,1729,3341,5070
250,France,2,Medium,1954,90,1323,2757,4080
250,France,2,Medium,1954,91,993,2130,3122
250,France,2,Medium,1954,92,687,1699,2386
250,France,2,Medium,1954,93,454,1222,1676
250,France,2,Medium,1954,94,330,928,1258
250,France,2,Medium,1954,95,206,614,820
250,France,2,Medium,1954,96,117,385,502
250,France,2,Medium,1954,97,71,249,320
250,France,2,Medium,1954,98,42,154,196
250,France,2,Medium,1954,99,23,90,112
250,France,2,Medium,1954,100,31,121,152
250,France,2,Medium,1955,0,17871,13148,31020
250,France,2,Medium,1955,1,1684,1518,3202
250,France,2,Medium,1955,2,600,505,1105
250,France,2,Medium,1955,3,428,342,770
250,France,2,Medium,1955,4,337,254,590
250,France,2,Medium,1955,5,247,206,453
250,France,2,Medium,1955,6,228,170,398
250,France,2,Medium,1955,7,180,153,334
250,France,2,Medium,1955,8,177,119,295
250,France,2,Medium,1955,9,155,82,237
250,France,2,Medium,1955,10,120,81,201
250,France,2,Medium,1955,11,133,80,213
250,France,2,Medium,1955,12,149,77,225
250,France,2,Medium,1955,13,128,76,203
250,France,2,Medium,1955,14,170,91,261
250,France,2,Medium,1955,15,205,122,327
250,France,2,Medium,1955,16,232,134,365
250,France,2,Medium,1955,17,303,140,443
250,France,2,Medium,1955,18,390,153,544
250,France,2,Medium,1955,19,428,176,604
250,France,2,Medium,1955,20,508,206,714
250,France,2,Medium,1955,21,397,228,625
250,France,2,Medium,1955,22,500,243,743
250,France,2,Medium,1955,23,565,241,805
250,France,2,Medium,1955,24,639,274,913
250,France,2,Medium,1955,25,660,300,960
250,France,2,Medium,1955,26,560,324,883
250,France,2,Medium,1955,27,616,325,941
250,France,2,Medium,1955,28,622,385,1007
250,France,2,Medium,1955,29,643,377,1020
250,France,2,Medium,1955,30,680,368,1048
250,France,2,Medium,1955,31,675,418,1093
250,France,2,Medium,1955,32,801,441,1242
250,France,2,Medium,1955,33,791,509,1300
250,France,2,Medium,1955,34,921,546,1466
250,France,2,Medium,1955,35,823,514,1337
250,France,2,Medium,1955,36,576,380,956
250,France,2,Medium,1955,37,578,367,944
250,France,2,Medium,1955,38,520,358,878
250,France,2,Medium,1955,39,602,410,1012
250,France,2,Medium,1955,40,946,613,1559
250,France,2,Medium,1955,41,1219,806,2025
250,France,2,Medium,1955,42,1405,853,2258
250,France,2,Medium,1955,43,1570,907,2477
250,France,2,Medium,1955,44,1676,959,2634
250,France,2,Medium,1955,45,1954,1103,3057
250,France,2,Medium,1955,46,2141,1234,3375
250,France,2,Medium,1955,47,2246,1324,3570
250,France,2,Medium,1955,48,2528,1444,3972
250,France,2,Medium,1955,49,2749,1554,4304
250,France,2,Medium,1955,50,3079,1647,4726
250,France,2,Medium,1955,51,3281,1757,5038
250,France,2,Medium,1955,52,3570,1836,5406
250,France,2,Medium,1955,53,3906,2027,5932
250,France,2,Medium,1955,54,4009,2154,6163
250,France,2,Medium,1955,55,4157,2261,6418
250,France,2,Medium,1955,56,4285,2413,6699
250,France,2,Medium,1955,57,4276,2504,6780
250,France,2,Medium,1955,58,4394,2668,7063
250,France,2,Medium,1955,59,4329,2852,7181
250,France,2,Medium,1955,60,4133,3027,7161
250,France,2,Medium,1955,61,4345,3231,7577
250,France,2,Medium,1955,62,4382,3417,7800
250,France,2,Medium,1955,63,4790,3637,8427
250,France,2,Medium,1955,64,4898,3924,8822
250,France,2,Medium,1955,65,5099,4181,9280
250,France,2,Medium,1955,66,5405,4629,10034
250,France,2,Medium,1955,67,5799,4930,10729
250,France,2,Medium,1955,68,6048,5284,11331
250,France,2,Medium,1955,69,6400,5810,12210
250,France,2,Medium,1955,70,6547,6074,12621
250,France,2,Medium,1955,71,6677,6528,13204
250,France,2,Medium,1955,72,7097,7071,14168
250,France,2,Medium,1955,73,7437,7467,14904
250,France,2,Medium,1955,74,7226,7696,14922
250,France,2,Medium,1955,75,7537,8114,15651
250,France,2,Medium,1955,76,7863,8656,16519
250,France,2,Medium,1955,77,7855,9047,16901
250,France,2,Medium,1955,78,8019,9583,17602
250,France,2,Medium,1955,79,7699,9600,17299
250,France,2,Medium,1955,80,7444,9438,16882
250,France,2,Medium,1955,81,6758,8756,15513
250,France,2,Medium,1955,82,6383,8756,15139
250,France,2,Medium,1955,83,5254,7694,12948
250,France,2,Medium,1955,84,4498,6884,11382
250,France,2,Medium,1955,85,4047,6662,10709
250,France,2,Medium,1955,86,3546,5841,9386
250,France,2,Medium,1955,87,2861,5092,7953
250,France,2,Medium,1955,88,2352,4391,6743
250,France,2,Medium,1955,89,1829,3656,5485
250,France,2,Medium,1955,90,1318,3007,4325
250,France,2,Medium,1955,91,1039,2232,3271
250,France,2,Medium,1955,92,758,1855,2613
250,France,2,Medium,1955,93,524,1289,1813
250,France,2,Medium,1955,94,326,965,1292
250,France,2,Medium,1955,95,238,687,925
250,France,2,Medium,1955,96,140,446,586
250,France,2,Medium,1955,97,77,271,348
250,France,2,Medium,1955,98,45,169,215
250,France,2,Medium,1955,99,26,101,127
250,France,2,Medium,1955,100,31,128,159
250,France,2,Medium,1956,0,16866,12292,29158
250,France,2,Medium,1956,1,1401,1091,2492
250,France,2,Medium,1956,2,587,470,1058
250,France,2,Medium,1956,3,383,315,698
250,France,2,Medium,1956,4,324,246,570
250,France,2,Medium,1956,5,276,179,454
