LocID,Location,VarID,Variant,Time,Age,DeathMale,DeathFemale,DeathTotal
356,India,2,Medium,1951,76,25019,25227,50246
356,India,2,Medium,1951,77,23397,24079,47476
356,India,2,Medium,1951,78,21474,22591,44065
356,India,2,Medium,1951,79,19812,21230,41042
356,India,2,Medium,1951,80,18330,19947,38276
356,India,2,Medium,1951,81,16584,18411,34994
356,India,2,Medium,1951,82,14599,16609,31208
356,India,2,Medium,1951,83,12710,14815,27525
356,India,2,Medium,1951,84,11016,13144,24160
356,India,2,Medium,1951,85,9477,11559,21036
356,India,2,Medium,1951,86,7975,9968,17943
356,India,2,Medium,1951,87,6516,8396,14912
356,India,2,Medium,1951,88,5198,6946,12145
356,India,2,Medium,1951,89,4067,5658,9725
356,India,2,Medium,1951,90,3138,4574,7712
356,India,2,Medium,1951,91,2278,3512,5790
356,India,2,Medium,1951,92,1698,2688,4386
356,India,2,Medium,1951,93,1416,2270,3686
356,India,2,Medium,1951,94,1065,1785,2850
356,India,2,Medium,1951,95,631,1154,1785
356,India,2,Medium,1951,96,415,854,1269
356,India,2,Medium,1951,97,417,828,1244
356,India,2,Medium,1951,98,350,704,1054
356,India,2,Medium,1951,99,231,489,721
356,India,2,Medium,1951,100,131,279,410
356,India,2,Medium,1952,0,1453029,1448345,2901373
356,India,2,Medium,1952,1,418149,416255,834403
356,India,2,Medium,1952,2,180933,184150,365083
356,India,2,Medium,1952,3,96383,102491,198874
356,India,2,Medium,1952,4,58057,65518,123576
356,India,2,Medium,1952,5,37227,44340,81568
356,India,2,Medium,1952,6,24394,30592,54987
356,India,2,Medium,1952,7,16997,22380,39377
356,India,2,Medium,1952,8,13266,18015,31281
356,India,2,Medium,1952,9,11616,16017,27633
356,India,2,Medium,1952,10,10627,15082,25710
356,India,2,Medium,1952,11,10650,15433,26083
356,India,2,Medium,1952,12,11405,16719,28124
356,India,2,Medium,1952,13,12715,18690,31405
356,India,2,Medium,1952,14,14286,20783,35069
356,India,2,Medium,1952,15,15691,22236,37927
356,India,2,Medium,1952,16,16796,22937,39734
356,India,2,Medium,1952,17,17756,23264,41020
356,India,2,Medium,1952,18,18622,23424,42046
356,India,2,Medium,1952,19,19407,23483,42890
356,India,2,Medium,1952,20,20230,23669,43899
356,India,2,Medium,1952,21,21085,24031,45116
356,India,2,Medium,1952,22,21879,24472,46350
356,India,2,Medium,1952,23,22539,24880,47420
356,India,2,Medium,1952,24,22955,25181,48136
356,India,2,Medium,1952,25,23001,25300,48301
356,India,2,Medium,1952,26,22723,25203,47926
356,India,2,Medium,1952,27,22291,24930,47221
356,India,2,Medium,1952,28,21823,24575,46398
356,India,2,Medium,1952,29,21452,24275,45727
356,India,2,Medium,1952,30,21324,24129,45452
356,India,2,Medium,1952,31,21451,24136,45587
356,India,2,Medium,1952,32,21738,24229,45966
356,India,2,Medium,1952,33,22134,24375,46509
356,India,2,Medium,1952,34,22567,24506,47073
356,India,2,Medium,1952,35,22925,24537,47463
356,India,2,Medium,1952,36,23195,24464,47659
356,India,2,Medium,1952,37,23419,24318,47737
356,India,2,Medium,1952,38,23587,24074,47662
356,India,2,Medium,1952,39,23787,23797,47584
356,India,2,Medium,1952,40,24136,23572,47707
356,India,2,Medium,1952,41,24572,23339,47910
356,India,2,Medium,1952,42,25002,23083,48085
356,India,2,Medium,1952,43,25489,22930,48420
356,India,2,Medium,1952,44,25923,22752,48675
356,India,2,Medium,1952,45,26085,22353,48438
356,India,2,Medium,1952,46,26091,21910,48001
356,India,2,Medium,1952,47,26154,21634,47788
356,India,2,Medium,1952,48,26188,21367,47554
356,India,2,Medium,1952,49,26370,21346,47716
356,India,2,Medium,1952,50,27037,21945,48982
356,India,2,Medium,1952,51,28008,22934,50942
356,India,2,Medium,1952,52,28939,23923,52861
356,India,2,Medium,1952,53,29931,24978,54909
356,India,2,Medium,1952,54,30649,25784,56433
356,India,2,Medium,1952,55,30507,25587,56094
356,India,2,Medium,1952,56,29750,24725,54474
356,India,2,Medium,1952,57,28960,23991,52952
356,India,2,Medium,1952,58,28051,23167,51218
356,India,2,Medium,1952,59,27488,22762,50250
356,India,2,Medium,1952,60,28123,24097,52220
356,India,2,Medium,1952,61,29774,26378,56152
356,India,2,Medium,1952,62,31582,28463,60045
356,India,2,Medium,1952,63,33381,30811,64192
356,India,2,Medium,1952,64,34557,32498,67055
356,India,2,Medium,1952,65,33700,31748,65448
356,India,2,Medium,1952,66,31388,29401,60788
356,India,2,Medium,1952,67,29002,27129,56131
356,India,2,Medium,1952,68,26390,24595,50985
356,India,2,Medium,1952,69,24175,22399,46574
356,India,2,Medium,1952,70,23780,22177,45957
356,India,2,Medium,1952,71,25043,23730,48772
356,India,2,Medium,1952,72,26477,25348,51825
356,India,2,Medium,1952,73,27647,26613,54260
356,India,2,Medium,1952,74,28525,27709,56234
356,India,2,Medium,1952,75,27996,27470,55466
356,India,2,Medium,1952,76,26080,25943,52023
356,India,2,Medium,1952,77,24037,24354,48391
356,India,2,Medium,1952,78,22218,22973,45191
356,India,2,Medium,1952,79,20152,21294,41446
356,India,2,Medium,1952,80,18371,19761,38132
356,India,2,Medium,1952,81,16788,18324,35112
356,India,2,Medium,1952,82,14993,16678,31671
356,India,2,Medium,1952,83,13013,14822,27835
356,India,2,Medium,1952,84,11156,13012,24168
356,India,2,Medium,1952,85,9509,11349,20858
356,India,2,Medium,1952,86,8032,9802,17834
356,India,2,Medium,1952,87,6624,8292,14916
356,India,2,Medium,1952,88,5292,6845,12137
356,India,2,Medium,1952,89,4118,5544,9662
356,India,2,Medium,1952,90,3135,4414,7549
356,India,2,Medium,1952,91,2348,3483,5831
356,India,2,Medium,1952,92,1650,2603,4254
356,India,2,Medium,1952,93,1187,1931,3118
356,India,2,Medium,1952,94,954,1575,2529
356,India,2,Medium,1952,95,690,1191,1881
356,India,2,Medium,1952,96,398,754,1152
356,India,2,Medium,1952,97,253,541,793
356,India,2,Medium,1952,98,245,508,753
356,India,2,Medium,1952,99,199,419,617
356,India,2,Medium,1952,100,196,437,633
356,India,2,Medium,1953,0,1470424,1465066,2935490
356,India,2,Medium,1953,1,421714,419961,841675
356,India,2,Medium,1953,2,182846,185981,368827
356,India,2,Medium,1953,3,102900,107880,210780
356,India,2,Medium,1953,4,62848,69171,132018
356,India,2,Medium,1953,5,38252,45078,83329
356,India,2,Medium,1953,6,25017,31310,56327
356,India,2,Medium,1953,7,17523,22982,40505
356,India,2,Medium,1953,8,13676,18492,32168
356,India,2,Medium,1953,9,11932,16391,28323
356,India,2,Medium,1953,10,10893,15391,26283
356,India,2,Medium,1953,11,10884,15696,26580
356,India,2,Medium,1953,12,11623,16938,28561
356,India,2,Medium,1953,13,12934,18835,31769
356,India,2,Medium,1953,14,14598,21026,35624
356,India,2,Medium,1953,15,16198,22764,38962
356,India,2,Medium,1953,16,17450,23618,41068
356,India,2,Medium,1953,17,18393,23835,42227
356,India,2,Medium,1953,18,19232,23884,43115
356,India,2,Medium,1953,19,20050,23998,44048
356,India,2,Medium,1953,20,20872,24230,45102
356,India,2,Medium,1953,21,21741,24635,46376
356,India,2,Medium,1953,22,22573,25117,47690
356,India,2,Medium,1953,23,23258,25567,48825
356,India,2,Medium,1953,24,23714,25869,49583
356,India,2,Medium,1953,25,23829,25938,49767
356,India,2,Medium,1953,26,23582,25802,49384
356,India,2,Medium,1953,27,23130,25531,48662
356,India,2,Medium,1953,28,22651,25173,47824
356,India,2,Medium,1953,29,22256,24819,47075
356,India,2,Medium,1953,30,22073,24606,46679
356,India,2,Medium,1953,31,22176,24576,46752
356,India,2,Medium,1953,32,22483,24664,47147
356,India,2,Medium,1953,33,22890,24797,47687
356,India,2,Medium,1953,34,23342,24944,48286
356,India,2,Medium,1953,35,23757,25037,48794
356,India,2,Medium,1953,36,24047,25003,49051
356,India,2,Medium,1953,37,24249,24865,49114
356,India,2,Medium,1953,38,24415,24654,49069
356,India,2,Medium,1953,39,24538,24344,48882
356,India,2,Medium,1953,40,24712,23996,48708
356,India,2,Medium,1953,41,25058,23714,48772
356,India,2,Medium,1953,42,25510,23477,48986
356,India,2,Medium,1953,43,25967,23273,49240
356,India,2,Medium,1953,44,26495,23228,49723
356,India,2,Medium,1953,45,26974,23212,50185
356,India,2,Medium,1953,46,27171,22995,50166
356,India,2,Medium,1953,47,27191,22679,49870
356,India,2,Medium,1953,48,27255,22468,49723
356,India,2,Medium,1953,49,27276,22204,49480
356,India,2,Medium,1953,50,27440,22139,49580
356,India,2,Medium,1953,51,28105,22674,50778
356,India,2,Medium,1953,52,29088,23633,52722
356,India,2,Medium,1953,53,30038,24632,54671
356,India,2,Medium,1953,54,31058,25742,56801
356,India,2,Medium,1953,55,31796,26641,58438
356,India,2,Medium,1953,56,31644,26535,58179
356,India,2,Medium,1953,57,30853,25708,56561
356,India,2,Medium,1953,58,30031,24967,54998
356,India,2,Medium,1953,59,29085,24090,53175
356,India,2,Medium,1953,60,28497,23613,52110
356,India,2,Medium,1953,61,29143,24908,54051
356,India,2,Medium,1953,62,30815,27165,57980
356,India,2,Medium,1953,63,32609,29216,61825
356,India,2,Medium,1953,64,34348,31530,65878
356,India,2,Medium,1953,65,35394,33157,68551
356,India,2,Medium,1953,66,34322,32292,66614
356,India,2,Medium,1953,67,31797,29815,61612
356,India,2,Medium,1953,68,29259,27435,56693
356,India,2,Medium,1953,69,26545,24811,51356
356,India,2,Medium,1953,70,24269,22545,46813
356,India,2,Medium,1953,71,23842,22275,46117
356,India,2,Medium,1953,72,25053,23764,48817
356,India,2,Medium,1953,73,26368,25274,51641
356,India,2,Medium,1953,74,27345,26374,53719
356,India,2,Medium,1953,75,27967,27240,55207
356,India,2,Medium,1953,76,27162,26736,53897
356,India,2,Medium,1953,77,25022,24964,49987
356,India,2,Medium,1953,78,22808,23161,45968
356,India,2,Medium,1953,79,20844,21585,42429
356,India,2,Medium,1953,80,18689,19757,38446
356,India,2,Medium,1953,81,16834,18096,34929
356,India,2,Medium,1953,82,15188,16549,31737
356,India,2,Medium,1953,83,13376,14842,28217
356,India,2,Medium,1953,84,11435,12984,24419
356,India,2,Medium,1953,85,9642,11207,20850
356,India,2,Medium,1953,86,8071,9602,17673
356,India,2,Medium,1953,87,6683,8136,14819
356,India,2,Medium,1953,88,5390,6746,12136
356,India,2,Medium,1953,89,4201,5452,9653
356,India,2,Medium,1953,90,3182,4317,7499
356,India,2,Medium,1953,91,2352,3356,5708
356,India,2,Medium,1953,92,1707,2579,4285
356,India,2,Medium,1953,93,1158,1870,3027
356,India,2,Medium,1953,94,802,1341,2143
356,India,2,Medium,1953,95,620,1051,1671
356,India,2,Medium,1953,96,436,778,1214
356,India,2,Medium,1953,97,243,478,721
356,India,2,Medium,1953,98,149,332,481
356,India,2,Medium,1953,99,140,302,442
356,India,2,Medium,1953,100,212,482,695
356,India,2,Medium,1954,0,1477873,1473101,2950974
356,India,2,Medium,1954,1,419486,418534,838021
356,India,2,Medium,1954,2,180674,183922,364596
356,India,2,Medium,1954,3,101213,106040,207253
356,India,2,Medium,1954,4,64823,70366,135189
356,India,2,Medium,1954,5,39664,45634,85298
356,India,2,Medium,1954,6,24365,30252,54617
356,India,2,Medium,1954,7,16817,22137,38954
356,India,2,Medium,1954,8,13051,17726,30776
356,India,2,Medium,1954,9,11353,15658,27011
356,India,2,Medium,1954,10,10369,14684,25053
356,India,2,Medium,1954,11,10399,14999,25398
356,India,2,Medium,1954,12,11154,16232,27386
356,India,2,Medium,1954,13,12457,18087,30544
356,India,2,Medium,1954,14,14095,20183,34278
356,India,2,Medium,1954,15,15744,22004,37747
356,India,2,Medium,1954,16,17145,23139,40284
356,India,2,Medium,1954,17,18193,23508,41701
356,India,2,Medium,1954,18,18976,23444,42420
356,India,2,Medium,1954,19,19736,23434,43171
356,India,2,Medium,1954,20,20571,23706,44277
356,India,2,Medium,1954,21,21418,24144,45563
356,India,2,Medium,1954,22,22242,24662,46904
356,India,2,Medium,1954,23,22941,25158,48099
356,India,2,Medium,1954,24,23394,25508,48902
356,India,2,Medium,1954,25,23521,25580,49101
356,India,2,Medium,1954,26,23319,25394,48713
356,India,2,Medium,1954,27,22884,25087,47972
356,India,2,Medium,1954,28,22380,24737,47117
356,India,2,Medium,1954,29,21974,24390,46365
356,India,2,Medium,1954,30,21774,24136,45910
356,India,2,Medium,1954,31,21828,24054,45882
356,India,2,Medium,1954,32,22112,24117,46230
356,India,2,Medium,1954,33,22539,24258,46798
356,India,2,Medium,1954,34,23000,24407,47406
356,India,2,Medium,1954,35,23432,24529,47962
356,India,2,Medium,1954,36,23778,24574,48352
356,India,2,Medium,1954,37,24006,24490,48496
356,India,2,Medium,1954,38,24159,24300,48459
356,India,2,Medium,1954,39,24295,24033,48327
356,India,2,Medium,1954,40,24409,23661,48070
356,India,2,Medium,1954,41,24593,23263,47856
356,India,2,Medium,1954,42,24962,22982,47944
356,India,2,Medium,1954,43,25446,22801,48247
356,India,2,Medium,1954,44,25945,22712,48657
356,India,2,Medium,1954,45,26522,22838,49360
356,India,2,Medium,1954,46,27054,23029,50083
356,India,2,Medium,1954,47,27294,22977,50271
356,India,2,Medium,1954,48,27345,22764,50109
356,India,2,Medium,1954,49,27432,22597,50028
356,India,2,Medium,1954,50,27467,22317,49784
356,India,2,Medium,1954,51,27641,22196,49837
356,India,2,Medium,1954,52,28321,22699,51020
356,India,2,Medium,1954,53,29327,23665,52992
356,India,2,Medium,1954,54,30299,24713,55012
356,India,2,Medium,1954,55,31341,25918,57259
356,India,2,Medium,1954,56,32097,26950,59047
356,India,2,Medium,1954,57,31954,26942,58896
356,India,2,Medium,1954,58,31167,26156,57323
356,India,2,Medium,1954,59,30347,25413,55760
356,India,2,Medium,1954,60,29403,24496,53899
356,India,2,Medium,1954,61,28815,23957,52772
356,India,2,Medium,1954,62,29451,25205,54656
356,India,2,Medium,1954,63,31090,27423,58513
356,India,2,Medium,1954,64,32810,29420,62231
356,India,2,Medium,1954,65,34426,31665,66091
356,India,2,Medium,1954,66,35307,33202,68508
356,India,2,Medium,1954,67,34096,32243,66339
356,India,2,Medium,1954,68,31502,29694,61196
356,India,2,Medium,1954,69,28946,27262,56208
356,India,2,Medium,1954,70,26251,24609,50860
356,India,2,Medium,1954,71,24008,22326,46334
356,India,2,Medium,1954,72,23570,22008,45578
356,India,2,Medium,1954,73,24697,23385,48082
356,India,2,Medium,1954,74,25866,24725,50591
356,India,2,Medium,1954,75,26643,25595,52238
356,India,2,Medium,1954,76,27008,26179,53187
356,India,2,Medium,1954,77,25966,25420,51386
356,India,2,Medium,1954,78,23668,23479,47148
356,India,2,Medium,1954,79,21335,21541,42876
356,India,2,Medium,1954,80,19277,19842,39120
356,India,2,Medium,1954,81,17080,17940,35020
356,India,2,Medium,1954,82,15190,16218,31408
356,India,2,Medium,1954,83,13517,14625,28143
356,India,2,Medium,1954,84,11727,12921,24648
356,India,2,Medium,1954,85,9862,11122,20984
356,India,2,Medium,1954,86,8168,9435,17604
356,India,2,Medium,1954,87,6703,7935,14639
356,India,2,Medium,1954,88,5429,6594,12022
356,India,2,Medium,1954,89,4272,5356,9627
356,India,2,Medium,1954,90,3241,4234,7475
356,India,2,Medium,1954,91,2383,3275,5658
356,India,2,Medium,1954,92,1706,2481,4186
356,India,2,Medium,1954,93,1194,1849,3043
356,India,2,Medium,1954,94,780,1296,2076
356,India,2,Medium,1954,95,519,892,1412
356,India,2,Medium,1954,96,391,685,1076
356,India,2,Medium,1954,97,265,492,757
356,India,2,Medium,1954,98,143,293,435
356,India,2,Medium,1954,99,84,197,282
356,India,2,Medium,1954,100,187,437,624
356,India,2,Medium,1955,0,1484499,1479951,2964450
356,India,2,Medium,1955,1,419946,419312,839258
356,India,2,Medium,1955,2,181014,184293,365307
356,India,2,Medium,1955,3,101730,106473,208203
356,India,2,Medium,1955,4,65382,70811,136193
356,India,2,Medium,1955,5,42206,47795,90001
356,India,2,Medium,1955,6,26232,31699,57931
356,India,2,Medium,1955,7,17095,22231,39327
356,India,2,Medium,1955,8,13120,17793,30913
356,India,2,Medium,1955,9,11370,15658,27028
356,India,2,Medium,1955,10,10366,14627,24993
356,India,2,Medium,1955,11,10380,14887,25267
356,India,2,Medium,1955,12,11116,16058,27173
356,India,2,Medium,1955,13,12390,17842,30232
356,India,2,Medium,1955,14,13982,19843,33826
356,India,2,Medium,1955,15,15573,21526,37099
356,India,2,Medium,1955,16,17008,22731,39739
356,India,2,Medium,1955,17,18203,23382,41585
356,India,2,Medium,1955,18,19087,23475,42563
356,India,2,Medium,1955,19,19785,23377,43162
356,India,2,Medium,1955,20,20561,23562,44123
356,India,2,Medium,1955,21,21422,24071,45493
356,India,2,Medium,1955,22,22220,24639,46860
356,India,2,Medium,1955,23,22907,25168,48074
356,India,2,Medium,1955,24,23372,25544,48916
356,India,2,Medium,1955,25,23497,25640,49137
356,India,2,Medium,1955,26,23316,25438,48754
356,India,2,Medium,1955,27,22942,25072,48014
356,India,2,Medium,1955,28,22473,24687,47159
356,India,2,Medium,1955,29,22063,24353,46416
356,India,2,Medium,1955,30,21871,24112,45983
356,India,2,Medium,1955,31,21921,23996,45917
356,India,2,Medium,1955,32,22163,24012,46175
356,India,2,Medium,1955,33,22570,24131,46701
356,India,2,Medium,1955,34,23052,24285,47337
356,India,2,Medium,1955,35,23493,24404,47896
356,India,2,Medium,1955,36,23860,24466,48326
356,India,2,Medium,1955,37,24151,24443,48595
356,India,2,Medium,1955,38,24340,24288,48629
356,India,2,Medium,1955,39,24474,24024,48499
356,India,2,Medium,1955,40,24613,23680,48293
356,India,2,Medium,1955,41,24747,23252,47999
356,India,2,Medium,1955,42,24962,22859,47822
356,India,2,Medium,1955,43,25374,22643,48017
356,India,2,Medium,1955,44,25910,22587,48498
356,India,2,Medium,1955,45,26470,22682,49151
356,India,2,Medium,1955,46,27113,23025,50139
356,India,2,Medium,1955,47,27704,23390,51094
356,India,2,Medium,1955,48,27986,23447,51433
356,India,2,Medium,1955,49,28065,23275,51340
356,India,2,Medium,1955,50,28169,23088,51258
356,India,2,Medium,1955,51,28213,22746,50959
356,India,2,Medium,1955,52,28399,22589,50989
356,India,2,Medium,1955,53,29107,23108,52215
356,India,2,Medium,1955,54,30150,24140,54289
356,India,2,Medium,1955,55,31159,25299,56458
356,India,2,Medium,1955,56,32239,26659,58898
356,India,2,Medium,1955,57,33028,27824,60852
356,India,2,Medium,1955,58,32893,27875,60769
356,India,2,Medium,1955,59,32096,27076,59172
356,India,2,Medium,1955,60,31265,26283,57548
356,India,2,Medium,1955,61,30302,25279,55581
356,India,2,Medium,1955,62,29677,24658,54335
356,India,2,Medium,1955,63,30278,25874,56152
356,India,2,Medium,1955,64,31870,28074,59944
356,India,2,Medium,1955,65,33497,30030,63528
356,India,2,Medium,1955,66,34971,32219,67191
356,India,2,Medium,1955,67,35702,33684,69386
356,India,2,Medium,1955,68,34361,32632,66993
356,India,2,Medium,1955,69,31674,29992,61666
356,India,2,Medium,1955,70,29064,27492,56557
356,India,2,Medium,1955,71,26342,24786,51128
356,India,2,Medium,1955,72,24052,22436,46488
356,India,2,Medium,1955,73,23524,22025,45548
356,India,2,Medium,1955,74,24499,23260,47759
356,India,2,Medium,1955,75,25450,24393,49843
356,India,2,Medium,1955,76,25945,24996,50941
