Time,Male,Female
1,-0.00227181439520192,0.139045068183022
2,-2.82944646747132E-05,0.000785374916599656
3,-6.08181021041657E-08,-1.76459960504495E-07
4,3.58092898171653E-11,-1.16217256132487E-10
5,-0.00105612816110947,0.000438536753899853
6,4.23645580572897E-05,-5.53204390552577E-05
7,-3.99177272701592E-07,3.50960866733848E-07
