location_id,location,disease,time,age_group_id,age_group,age,is_filled,gender_id,gender,measure_id,measure,mean,lower,upper
D356,India,Pancreas cancer,2019,,,29,,1,Male,5,prevalence,2.31E-06,2.31E-06,2.31E-06
D356,India,Pancreas cancer,2019,,,29,,1,Male,6,incidence,2.23E-06,2.23E-06,2.23E-06
D356,India,Pancreas cancer,2019,,,29,,1,Male,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,29,,1,Male,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,29,,2,Female,5,prevalence,1.94E-06,1.94E-06,1.94E-06
D356,India,Pancreas cancer,2019,,,29,,2,Female,6,incidence,1.80E-06,1.80E-06,1.80E-06
D356,India,Pancreas cancer,2019,,,29,,2,Female,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,29,,2,Female,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,30,,1,Male,5,prevalence,2.63E-06,2.63E-06,2.63E-06
D356,India,Pancreas cancer,2019,,,30,,1,Male,6,incidence,2.60E-06,2.60E-06,2.60E-06
D356,India,Pancreas cancer,2019,,,30,,1,Male,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,30,,1,Male,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,30,,2,Female,5,prevalence,2.20E-06,2.20E-06,2.20E-06
D356,India,Pancreas cancer,2019,,,30,,2,Female,6,incidence,2.10E-06,2.10E-06,2.10E-06
D356,India,Pancreas cancer,2019,,,30,,2,Female,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,30,,2,Female,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,31,,1,Male,5,prevalence,3.01E-06,3.01E-06,3.01E-06
D356,India,Pancreas cancer,2019,,,31,,1,Male,6,incidence,3.03E-06,3.03E-06,3.03E-06
D356,India,Pancreas cancer,2019,,,31,,1,Male,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,31,,1,Male,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,31,,2,Female,5,prevalence,2.50E-06,2.50E-06,2.50E-06
D356,India,Pancreas cancer,2019,,,31,,2,Female,6,incidence,2.45E-06,2.45E-06,2.45E-06
D356,India,Pancreas cancer,2019,,,31,,2,Female,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,31,,2,Female,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,32,,1,Male,5,prevalence,3.43E-06,3.43E-06,3.43E-06
D356,India,Pancreas cancer,2019,,,32,,1,Male,6,incidence,3.51E-06,3.51E-06,3.51E-06
D356,India,Pancreas cancer,2019,,,32,,1,Male,7,remission,0,0,0
D356,India,Pancreas cancer,2019,,,32,,1,Male,15,mortality,0,0,0
D356,India,Pancreas cancer,2019,,,32,,2,Female,5,prevalence,2.85E-06,2.85E-06,2.85E-06
D356,India,Pancreas cancer,2019,,,32,,2,Female,6,incidence,2.86E-06,2.86E-06,2.86E-06
D356,India,Pancreas cancer,2019,,,32,,2,Female,7,remission,0,0,0
