Time,Male,Female
1,0.056593154237793,-0.415509816170937
2,-0.000106996431600154,0.00268009248594893
3,-5.70559647782512E-07,-1.97023652220854E-06
4,3.32871849395918E-10,5.99826507509225E-10
5,-0.00301452844050723,-0.0523295132899818
6,-6.83147312915397E-05,0.000402741028207452
7,8.59033137039996E-07,-5.24762665854378E-07
