Age,Male,Female
0,2.47,2.47
1,2.47,2.47
2,2.47,2.47
3,2.47,2.47
4,2.47,2.47
5,2.47,2.47
6,2.47,2.47
7,2.47,2.47
8,2.47,2.47
9,2.47,2.47
10,2.47,2.47
11,2.47,2.47
12,2.47,2.47
13,2.47,2.47
14,2.47,2.47
15,2.47,2.47
16,2.47,2.47
17,2.47,2.47
18,2.47,2.47
19,2.47,2.47
20,2.47,2.47
21,2.47,2.47
22,2.47,2.47
23,2.47,2.47
24,2.47,2.47
25,2.47,2.47
26,2.47,2.47
27,2.47,2.47
28,2.47,2.47
29,2.47,2.47
30,2.47,2.47
31,2.47,2.47
32,2.47,2.47
33,2.47,2.47
34,2.47,2.47
35,2.47,2.47
36,2.47,2.47
37,2.47,2.47
38,2.47,2.47
39,2.47,2.47
40,2.47,2.47
41,2.47,2.47
42,2.47,2.47
43,2.47,2.47
44,2.47,2.47
45,2.47,2.47
46,2.47,2.47
47,2.47,2.47
48,2.47,2.47
49,2.47,2.47
50,2.47,2.47
51,2.47,2.47
52,2.47,2.47
53,2.47,2.47
54,2.47,2.47
55,2.47,2.47
56,2.47,2.47
57,2.47,2.47
58,2.47,2.47
59,2.47,2.47
60,2.47,2.47
61,2.47,2.47
62,2.47,2.47
63,2.47,2.47
64,2.47,2.47
65,2.47,2.47
66,2.47,2.47
67,2.47,2.47
68,2.47,2.47
69,2.47,2.47
70,2.47,2.47
71,2.47,2.47
72,2.47,2.47
73,2.47,2.47
74,2.47,2.47
75,2.47,2.47
76,2.47,2.47
77,2.47,2.47
78,2.47,2.47
79,2.47,2.47
80,2.47,2.47
81,2.47,2.47
82,2.47,2.47
83,2.47,2.47
84,2.47,2.47
85,2.47,2.47
86,2.47,2.47
87,2.47,2.47
88,2.47,2.47
89,2.47,2.47
90,2.47,2.47
91,2.47,2.47
92,2.47,2.47
93,2.47,2.47
94,2.47,2.47
95,2.47,2.47
96,2.47,2.47
97,2.47,2.47
98,2.47,2.47
99,2.47,2.47
100,2.47,2.47
101,2.47,2.47
102,2.47,2.47
103,2.47,2.47
104,2.47,2.47
105,2.47,2.47
106,2.47,2.47
107,2.47,2.47
108,2.47,2.47
109,2.47,2.47
110,2.47,2.47
