LocID,Location,VarID,Variant,Time,Age,PopMale,PopFemale,PopTotal
356,India,2,Medium,1950,0,6934342,6571153,13505495
356,India,2,Medium,1950,1,5837898,5551341,11389238
356,India,2,Medium,1950,2,5094324,4934917,10029240
356,India,2,Medium,1950,3,4822317,4690791,9513108
356,India,2,Medium,1950,4,4641303,4492708,9134012
356,India,2,Medium,1950,5,4486641,4331200,8817841
356,India,2,Medium,1950,6,4360512,4207047,8567559
356,India,2,Medium,1950,7,4259191,4115024,8374215
356,India,2,Medium,1950,8,4181060,4049615,8230675
356,India,2,Medium,1950,9,4124132,4005204,8129337
356,India,2,Medium,1950,10,4087751,3980788,8068538
356,India,2,Medium,1950,11,4068617,3979349,8047967
356,India,2,Medium,1950,12,4039876,3960983,8000859
356,India,2,Medium,1950,13,3976590,3891586,7868176
356,India,2,Medium,1950,14,3891660,3794166,7685827
356,India,2,Medium,1950,15,3818862,3709524,7528386
356,India,2,Medium,1950,16,3756209,3637300,7393508
356,India,2,Medium,1950,17,3690310,3554387,7244698
356,India,2,Medium,1950,18,3628336,3465845,7094181
356,India,2,Medium,1950,19,3568133,3375412,6943545
356,India,2,Medium,1950,20,3505686,3284141,6789828
356,India,2,Medium,1950,21,3443018,3191980,6634998
356,India,2,Medium,1950,22,3376789,3103421,6480211
356,India,2,Medium,1950,23,3301381,3023155,6324537
356,India,2,Medium,1950,24,3220863,2947992,6168855
356,India,2,Medium,1950,25,3141511,2872255,6013766
356,India,2,Medium,1950,26,3062329,2796189,5858518
356,India,2,Medium,1950,27,2985409,2725771,5711180
356,India,2,Medium,1950,28,2916313,2662343,5578655
356,India,2,Medium,1950,29,2851534,2602862,5454395
356,India,2,Medium,1950,30,2785625,2544180,5329805
356,India,2,Medium,1950,31,2719971,2487244,5207216
356,India,2,Medium,1950,32,2652941,2429680,5082622
356,India,2,Medium,1950,33,2579882,2367472,4947354
356,India,2,Medium,1950,34,2504258,2303401,4807659
356,India,2,Medium,1950,35,2430223,2240644,4670867
356,India,2,Medium,1950,36,2355392,2176981,4532373
356,India,2,Medium,1950,37,2287072,2117961,4405033
356,India,2,Medium,1950,38,2234278,2070668,4304945
356,India,2,Medium,1950,39,2188622,2027858,4216480
356,India,2,Medium,1950,40,2140407,1983179,4123586
356,India,2,Medium,1950,41,2094182,1942265,4036448
356,India,2,Medium,1950,42,2039956,1889480,3929436
356,India,2,Medium,1950,43,1961482,1805310,3766791
356,India,2,Medium,1950,44,1869928,1704580,3574508
356,India,2,Medium,1950,45,1782623,1609124,3391747
356,India,2,Medium,1950,46,1694556,1511955,3206511
356,India,2,Medium,1950,47,1617812,1433708,3051519
356,India,2,Medium,1950,48,1571363,1399276,2970640
356,India,2,Medium,1950,49,1541126,1391123,2932249
356,India,2,Medium,1950,50,1506579,1381653,2888232
356,India,2,Medium,1950,51,1473045,1372209,2845255
356,India,2,Medium,1950,52,1424399,1343652,2768050
356,India,2,Medium,1950,53,1337299,1259028,2596327
356,India,2,Medium,1950,54,1228419,1142020,2370439
356,India,2,Medium,1950,55,1124785,1035033,2159818
356,India,2,Medium,1950,56,1023068,930404,1953473
356,India,2,Medium,1950,57,939769,849484,1789253
356,India,2,Medium,1950,58,899670,835637,1735307
356,India,2,Medium,1950,59,889729,851094,1740823
356,India,2,Medium,1950,60,880338,855492,1735831
356,India,2,Medium,1950,61,867717,863588,1731306
356,India,2,Medium,1950,62,838225,850063,1688287
356,India,2,Medium,1950,63,764011,775372,1539384
356,India,2,Medium,1950,64,666678,670569,1337247
356,India,2,Medium,1950,65,578166,577703,1155869
356,India,2,Medium,1950,66,494000,488637,982638
356,India,2,Medium,1950,67,424529,414658,839187
356,India,2,Medium,1950,68,390912,381916,772828
356,India,2,Medium,1950,69,384146,379367,763513
356,India,2,Medium,1950,70,378000,375670,753669
356,India,2,Medium,1950,71,367012,365516,732529
356,India,2,Medium,1950,72,352299,352998,705297
356,India,2,Medium,1950,73,322313,325264,647576
356,India,2,Medium,1950,74,280757,286406,567163
356,India,2,Medium,1950,75,242781,251548,494329
356,India,2,Medium,1950,76,211143,222692,433836
356,India,2,Medium,1950,77,180647,194263,374910
356,India,2,Medium,1950,78,155662,170111,325772
356,India,2,Medium,1950,79,134702,149224,283926
356,India,2,Medium,1950,80,114103,128816,242919
356,India,2,Medium,1950,81,94115,108868,202984
356,India,2,Medium,1950,82,76830,91136,167966
356,India,2,Medium,1950,83,62494,76023,138518
356,India,2,Medium,1950,84,50499,62977,113477
356,India,2,Medium,1950,85,39955,51258,91213
356,India,2,Medium,1950,86,30735,40831,71566
356,India,2,Medium,1950,87,23128,32004,55132
356,India,2,Medium,1950,88,17109,24738,41846
356,India,2,Medium,1950,89,12520,19010,31530
356,India,2,Medium,1950,90,8648,13902,22550
356,India,2,Medium,1950,91,6160,10156,16316
356,India,2,Medium,1950,92,4941,8222,13163
356,India,2,Medium,1950,93,3595,6240,9835
356,India,2,Medium,1950,94,2076,3936,6012
356,India,2,Medium,1950,95,1327,2824,4151
356,India,2,Medium,1950,96,1303,2669,3972
356,India,2,Medium,1950,97,1074,2221,3295
356,India,2,Medium,1950,98,699,1515,2213
356,India,2,Medium,1950,99,324,708,1032
356,India,2,Medium,1950,100,64,141,205
356,India,2,Medium,1951,0,7116893,6744067,13860960
356,India,2,Medium,1951,1,6306403,5924199,12230602
356,India,2,Medium,1951,2,5557693,5266771,10824464
356,India,2,Medium,1951,3,4970953,4803359,9774312
356,India,2,Medium,1951,4,4751013,4611519,9362531
356,India,2,Medium,1951,5,4596174,4440520,9036694
356,India,2,Medium,1951,6,4457832,4296121,8753952
356,India,2,Medium,1951,7,4341362,4182354,8523716
356,India,2,Medium,1951,8,4245135,4096034,8341169
356,India,2,Medium,1951,9,4169301,4033329,8202630
356,India,2,Medium,1951,10,4113453,3990089,8103542
356,India,2,Medium,1951,11,4077439,3965806,8043245
356,India,2,Medium,1951,12,4057865,3963429,8021294
356,India,2,Medium,1951,13,4028173,3943523,7971697
356,India,2,Medium,1951,14,3963722,3872526,7836248
356,India,2,Medium,1951,15,3877666,3773861,7651528
356,India,2,Medium,1951,16,3803880,3688459,7492338
356,India,2,Medium,1951,17,3740412,3615935,7356347
356,India,2,Medium,1951,18,3673869,3533127,7206995
356,India,2,Medium,1951,19,3611302,3444836,7056139
356,India,2,Medium,1951,20,3550477,3354557,6905033
356,India,2,Medium,1951,21,3487333,3263210,6750543
356,India,2,Medium,1951,22,3423976,3170780,6594755
356,India,2,Medium,1951,23,3357106,3081835,6438940
356,India,2,Medium,1951,24,3281256,3001146,6282402
356,India,2,Medium,1951,25,3200565,2925664,6126230
356,India,2,Medium,1951,26,3121305,2849836,5971141
356,India,2,Medium,1951,27,3042419,2773878,5816296
356,India,2,Medium,1951,28,2965864,2703631,5669495
356,India,2,Medium,1951,29,2897043,2640340,5537383
356,India,2,Medium,1951,30,2832367,2580911,5413278
356,India,2,Medium,1951,31,2766360,2522166,5288526
356,India,2,Medium,1951,32,2700410,2465052,5165462
356,India,2,Medium,1951,33,2632959,2407259,5040218
356,India,2,Medium,1951,34,2559456,2344860,4904315
356,India,2,Medium,1951,35,2483410,2280653,4764063
356,India,2,Medium,1951,36,2408990,2217819,4626809
356,India,2,Medium,1951,37,2333853,2154182,4488035
356,India,2,Medium,1951,38,2265224,2095230,4360453
356,India,2,Medium,1951,39,2212004,2047965,4259969
356,India,2,Medium,1951,40,2165865,2005221,4171087
356,India,2,Medium,1951,41,2117195,1960711,4077907
356,India,2,Medium,1951,42,2070482,1919961,3990443
356,India,2,Medium,1951,43,2015840,1867463,3883303
356,India,2,Medium,1951,44,1937231,1783884,3721115
356,India,2,Medium,1951,45,1845705,1683839,3529543
356,India,2,Medium,1951,46,1758370,1588862,3347231
356,India,2,Medium,1951,47,1670284,1492079,3162363
356,India,2,Medium,1951,48,1593368,1413902,3007269
356,India,2,Medium,1951,49,1546272,1378877,2925148
356,India,2,Medium,1951,50,1515091,1369695,2884785
356,India,2,Medium,1951,51,1479632,1359194,2838826
356,India,2,Medium,1951,52,1445137,1348713,2793849
356,India,2,Medium,1951,53,1395789,1319419,2715208
356,India,2,Medium,1951,54,1308805,1235079,2543884
356,India,2,Medium,1951,55,1200626,1119027,2319653
356,India,2,Medium,1951,56,1097727,1012859,2110586
356,India,2,Medium,1951,57,996857,909067,1905925
356,India,2,Medium,1951,58,914087,828543,1742630
356,India,2,Medium,1951,59,873388,813418,1686806
356,India,2,Medium,1951,60,861703,826501,1688205
356,India,2,Medium,1951,61,850587,828819,1679406
356,India,2,Medium,1951,62,836199,834568,1670768
356,India,2,Medium,1951,63,805454,819293,1624747
356,India,2,Medium,1951,64,731857,745162,1477019
356,India,2,Medium,1951,65,636498,642462,1278960
356,India,2,Medium,1951,66,550063,551662,1101725
356,India,2,Medium,1951,67,468254,464935,933189
356,India,2,Medium,1951,68,400834,393009,793842
356,India,2,Medium,1951,69,367527,360421,727949
356,India,2,Medium,1951,70,359469,356303,715771
356,India,2,Medium,1951,71,351827,350916,702744
356,India,2,Medium,1951,72,339524,339352,678875
356,India,2,Medium,1951,73,323673,325488,649162
356,India,2,Medium,1951,74,293855,297642,591497
356,India,2,Medium,1951,75,253823,259912,513735
356,India,2,Medium,1951,76,217515,226247,443762
356,India,2,Medium,1951,77,187358,198389,385748
356,India,2,Medium,1951,78,158672,171315,329988
356,India,2,Medium,1951,79,135251,148405,283656
356,India,2,Medium,1951,80,115689,128691,244380
356,India,2,Medium,1951,81,96778,109730,206508
356,India,2,Medium,1951,82,78752,91517,170270
356,India,2,Medium,1951,83,63349,75531,138881
356,India,2,Medium,1951,84,50709,62056,112766
356,India,2,Medium,1951,85,40266,50578,90844
356,India,2,Medium,1951,86,31256,40459,71715
356,India,2,Medium,1951,87,23546,31637,55184
356,India,2,Medium,1951,88,17320,24313,41633
356,India,2,Medium,1951,89,12500,18398,30898
356,India,2,Medium,1951,90,8906,13819,22726
356,India,2,Medium,1951,91,5979,9858,15838
356,India,2,Medium,1951,92,4132,7011,11143
356,India,2,Medium,1951,93,3212,5518,8729
356,India,2,Medium,1951,94,2264,4067,6332
356,India,2,Medium,1951,95,1269,2497,3766
356,India,2,Medium,1951,96,787,1746,2533
356,India,2,Medium,1951,97,749,1604,2353
356,India,2,Medium,1951,98,598,1297,1895
356,India,2,Medium,1951,99,377,859,1236
356,India,2,Medium,1951,100,203,465,668
356,India,2,Medium,1952,0,7308014,6925765,14233779
356,India,2,Medium,1952,1,6481113,6089262,12570376
356,India,2,Medium,1952,2,6009066,5626150,11635217
356,India,2,Medium,1952,3,5424704,5128087,10552791
356,India,2,Medium,1952,4,4897432,4722169,9619602
356,India,2,Medium,1952,5,4704239,4557298,9261538
356,India,2,Medium,1952,6,4565935,4403731,8969666
356,India,2,Medium,1952,7,4437602,4270167,8707769
356,India,2,Medium,1952,8,4326565,4162525,8489089
356,India,2,Medium,1952,9,4232920,4079256,8312176
356,India,2,Medium,1952,10,4158341,4017936,8176277
356,India,2,Medium,1952,11,4102947,3974950,8077896
356,India,2,Medium,1952,12,4066541,3949836,8016377
356,India,2,Medium,1952,13,4045962,3945837,7991799
356,India,2,Medium,1952,14,4014930,3924023,7938953
356,India,2,Medium,1952,15,3949167,3851503,7800671
356,India,2,Medium,1952,16,3862039,3751992,7614032
356,India,2,Medium,1952,17,3787346,3666197,7453542
356,India,2,Medium,1952,18,3723088,3593542,7316630
356,India,2,Medium,1952,19,3655854,3510794,7166648
356,India,2,Medium,1952,20,3592579,3422510,7015088
356,India,2,Medium,1952,21,3530956,3332050,6863006
356,India,2,Medium,1952,22,3467086,3240365,6707452
356,India,2,Medium,1952,23,3403037,3147546,6550583
356,India,2,Medium,1952,24,3335652,3058242,6393895
356,India,2,Medium,1952,25,3259595,2977296,6236891
356,India,2,Medium,1952,26,3179014,2901751,6080765
356,India,2,Medium,1952,27,3100070,2826064,5926133
356,India,2,Medium,1952,28,3021588,2750367,5771955
356,India,2,Medium,1952,29,2945396,2680365,5625760
356,India,2,Medium,1952,30,2876742,2617206,5493949
356,India,2,Medium,1952,31,2811999,2557767,5369766
356,India,2,Medium,1952,32,2745740,2498909,5244649
356,India,2,Medium,1952,33,2679396,2441610,5121006
356,India,2,Medium,1952,34,2611489,2383628,4995117
356,India,2,Medium,1952,35,2537572,2321118,4858690
356,India,2,Medium,1952,36,2461180,2256897,4718077
356,India,2,Medium,1952,37,2386465,2194126,4580591
356,India,2,Medium,1952,38,2311099,2130648,4441748
356,India,2,Medium,1952,39,2242218,2071896,4314115
356,India,2,Medium,1952,40,2188611,2024784,4213396
356,India,2,Medium,1952,41,2142008,1982213,4124221
356,India,2,Medium,1952,42,2092890,1937929,4030818
356,India,2,Medium,1952,43,2045678,1897334,3943012
356,India,2,Medium,1952,44,1990600,1845048,3835648
356,India,2,Medium,1952,45,1911830,1761930,3673760
356,India,2,Medium,1952,46,1820299,1662402,3482701
356,India,2,Medium,1952,47,1732899,1567751,3300650
356,India,2,Medium,1952,48,1644773,1471256,3116029
356,India,2,Medium,1952,49,1567664,1393100,2960764
356,India,2,Medium,1952,50,1519896,1357458,2877354
356,India,2,Medium,1952,51,1487742,1347256,2834999
356,India,2,Medium,1952,52,1451350,1335748,2787098
356,India,2,Medium,1952,53,1415862,1324215,2740077
356,India,2,Medium,1952,54,1365800,1294139,2659939
356,India,2,Medium,1952,55,1278947,1210027,2488974
356,India,2,Medium,1952,56,1171505,1094871,2266376
356,India,2,Medium,1952,57,1069374,989453,2058828
356,India,2,Medium,1952,58,969393,886483,1855876
356,India,2,Medium,1952,59,887170,806346,1693515
356,India,2,Medium,1952,60,845731,789797,1635527
356,India,2,Medium,1952,61,832424,800605,1633029
356,India,2,Medium,1952,62,819519,800830,1620349
356,India,2,Medium,1952,63,803330,804221,1607551
356,India,2,Medium,1952,64,771376,787241,1558617
356,India,2,Medium,1952,65,698554,713807,1412361
356,India,2,Medium,1952,66,605396,613385,1218781
356,India,2,Medium,1952,67,521251,524793,1046044
356,India,2,Medium,1952,68,441987,440548,882535
356,India,2,Medium,1952,69,376736,370771,747508
356,India,2,Medium,1952,70,343803,338377,682180
356,India,2,Medium,1952,71,334471,332688,667159
356,India,2,Medium,1952,72,325372,325654,651025
356,India,2,Medium,1952,73,311846,312769,624615
356,India,2,Medium,1952,74,295022,297718,592740
356,India,2,Medium,1952,75,265611,269992,535603
356,India,2,Medium,1952,76,227370,233662,461032
356,India,2,Medium,1952,77,192989,201459,394449
356,India,2,Medium,1952,78,164554,174866,339420
356,India,2,Medium,1952,79,137862,149375,287237
356,India,2,Medium,1952,80,116162,127912,244073
356,India,2,Medium,1952,81,98131,109558,207689
356,India,2,Medium,1952,82,80992,92186,173179
356,India,2,Medium,1952,83,64948,75803,140751
356,India,2,Medium,1952,84,51417,61620,113037
356,India,2,Medium,1952,85,40447,49810,90258
356,India,2,Medium,1952,86,31512,39900,71412
356,India,2,Medium,1952,87,23957,31330,55288
356,India,2,Medium,1952,88,17643,24018,41661
356,India,2,Medium,1952,89,12662,18069,30731
356,India,2,Medium,1952,90,8899,13364,22263
356,India,2,Medium,1952,91,6164,9792,15956
356,India,2,Medium,1952,92,4016,6801,10816
356,India,2,Medium,1952,93,2690,4702,7393
356,India,2,Medium,1952,94,2026,3595,5622
356,India,2,Medium,1952,95,1387,2580,3966
356,India,2,Medium,1952,96,755,1544,2298
356,India,2,Medium,1952,97,454,1049,1502
356,India,2,Medium,1952,98,418,936,1354
356,India,2,Medium,1952,99,324,736,1060
356,India,2,Medium,1952,100,301,721,1022
356,India,2,Medium,1953,0,7504613,7112284,14616897
356,India,2,Medium,1953,1,6665520,6264087,12929606
356,India,2,Medium,1953,2,6181510,5788965,11970475
356,India,2,Medium,1953,3,5867325,5480292,11347618
356,India,2,Medium,1953,4,5345044,5042222,10387266
356,India,2,Medium,1953,5,4849151,4666760,9515911
356,India,2,Medium,1953,6,4672975,4519349,9192324
356,India,2,Medium,1953,7,4544834,4376819,8921653
356,India,2,Medium,1953,8,4422131,4249609,8671739
356,India,2,Medium,1953,9,4313842,4145208,8459050
356,India,2,Medium,1953,10,4221563,4063452,8285014
356,India,2,Medium,1953,11,4147484,4002443,8149927
356,India,2,Medium,1953,12,4091693,3958639,8050333
356,India,2,Medium,1953,13,4054213,3931881,7986093
356,India,2,Medium,1953,14,4032073,3925709,7957782
356,India,2,Medium,1953,15,3999346,3901851,7901197
356,India,2,Medium,1953,16,3932117,3828024,7760141
356,India,2,Medium,1953,17,3843815,3727893,7571708
356,India,2,Medium,1953,18,3768077,3641756,7409833
356,India,2,Medium,1953,19,3702843,3568831,7271674
356,India,2,Medium,1953,20,3634696,3485828,7120524
356,India,2,Medium,1953,21,3570470,3397171,6967640
356,India,2,Medium,1953,22,3507969,3306238,6814207
356,India,2,Medium,1953,23,3443331,3214084,6657416
356,India,2,Medium,1953,24,3378716,3120912,6499628
356,India,2,Medium,1953,25,3311076,3031445,6342521
356,India,2,Medium,1953,26,3235146,2950545,6185691
356,India,2,Medium,1953,27,3154968,2875233,6030200
356,India,2,Medium,1953,28,3076528,2799918,5876447
356,India,2,Medium,1953,29,2998532,2724639,5723172
356,India,2,Medium,1953,30,2922675,2654959,5577635
356,India,2,Medium,1953,31,2854094,2591956,5446050
356,India,2,Medium,1953,32,2789193,2532535,5321728
356,India,2,Medium,1953,33,2722644,2473626,5196270
356,India,2,Medium,1953,34,2655930,2416244,5072173
356,India,2,Medium,1953,35,2587651,2358206,4945857
356,India,2,Medium,1953,36,2513456,2295753,4809209
356,India,2,Medium,1953,37,2436876,2231688,4668564
356,India,2,Medium,1953,38,2362011,2169140,4531151
356,India,2,Medium,1953,39,2286540,2105983,4392523
356,India,2,Medium,1953,40,2217512,2047582,4265094
356,India,2,Medium,1953,41,2163593,2000758,4164351
356,India,2,Medium,1953,42,2116581,1958454,4075035
356,India,2,Medium,1953,43,2067049,1914428,3981477
356,India,2,Medium,1953,44,2019358,1873959,3893317
356,India,2,Medium,1953,45,1963849,1821794,3785642
356,India,2,Medium,1953,46,1884921,1739008,3623930
356,India,2,Medium,1953,47,1793399,1639879,3433278
356,India,2,Medium,1953,48,1705954,1545491,3251445
356,India,2,Medium,1953,49,1617819,1449281,3067099
356,India,2,Medium,1953,50,1540556,1371182,2911738
356,India,2,Medium,1953,51,1492139,1334990,2827130
356,India,2,Medium,1953,52,1459023,1323826,2782849
356,India,2,Medium,1953,53,1421705,1311336,2733041
356,India,2,Medium,1953,54,1385225,1298729,2683954
356,India,2,Medium,1953,55,1334447,1267812,2602258
356,India,2,Medium,1953,56,1247751,1183861,2431612
356,India,2,Medium,1953,57,1141091,1069559,2210651
356,India,2,Medium,1953,58,1039776,964885,2004661
356,India,2,Medium,1953,59,940730,862777,1803507
356,India,2,Medium,1953,60,859145,783128,1642274
356,India,2,Medium,1953,61,817067,765263,1582331
356,India,2,Medium,1953,62,802100,773805,1575905
356,India,2,Medium,1953,63,787396,771967,1559363
356,India,2,Medium,1953,64,769439,773028,1542467
356,India,2,Medium,1953,65,736379,754398,1490777
356,India,2,Medium,1953,66,664525,681778,1346303
356,India,2,Medium,1953,67,573788,583770,1157558
356,India,2,Medium,1953,68,492105,497503,989608
356,India,2,Medium,1953,69,415506,415844,831350
356,India,2,Medium,1953,70,352500,348292,700793
356,India,2,Medium,1953,71,319977,316140,636117
356,India,2,Medium,1953,72,309407,308928,618335
356,India,2,Medium,1953,73,298947,300346,599293
356,India,2,Medium,1953,74,284346,286277,570624
356,India,2,Medium,1953,75,266776,270248,537024
356,India,2,Medium,1953,76,238035,242896,480931
356,India,2,Medium,1953,77,201826,208216,410043
356,India,2,Medium,1953,78,169572,177706,347279
356,India,2,Medium,1953,79,143029,152591,295620
356,India,2,Medium,1953,80,118446,128854,247300
356,India,2,Medium,1953,81,98563,108987,207550
356,India,2,Medium,1953,82,82145,92125,174270
356,India,2,Medium,1953,83,66809,76430,143240
356,India,2,Medium,1953,84,52724,61904,114629
356,India,2,Medium,1953,85,41019,49514,90532
356,India,2,Medium,1953,86,31659,39339,70997
356,India,2,Medium,1953,87,24155,30934,55090
356,India,2,Medium,1953,88,17951,23814,41764
356,India,2,Medium,1953,89,12897,17872,30769
356,India,2,Medium,1953,90,9012,13140,22152
356,India,2,Medium,1953,91,6155,9480,15636
356,India,2,Medium,1953,92,4136,6763,10899
356,India,2,Medium,1953,93,2611,4566,7177
356,India,2,Medium,1953,94,1695,3067,4762
356,India,2,Medium,1953,95,1239,2283,3522
356,India,2,Medium,1953,96,823,1596,2419
356,India,2,Medium,1953,97,434,928,1361
356,India,2,Medium,1953,98,253,613,866
356,India,2,Medium,1953,99,226,531,757
356,India,2,Medium,1953,100,320,788,1107
356,India,2,Medium,1954,0,7698111,7295293,14993405
356,India,2,Medium,1954,1,6857348,6445405,13302754
356,India,2,Medium,1954,2,6365284,5962906,12328191
356,India,2,Medium,1954,3,6039586,5642990,11682576
356,India,2,Medium,1954,4,5783324,5391012,11174336
356,India,2,Medium,1954,5,5293642,4984669,10278311
356,India,2,Medium,1954,6,4817606,4628868,9446475
356,India,2,Medium,1954,7,4651810,4492398,9144208
356,India,2,Medium,1954,8,4529314,4356247,8885560
356,India,2,Medium,1954,9,4409407,4232335,8641742
356,India,2,Medium,1954,10,4302506,4129485,8431992
356,India,2,Medium,1954,11,4210724,4048058,8258782
356,India,2,Medium,1954,12,4136228,3986224,8122453
356,India,2,Medium,1954,13,4079320,3940758,8020077
356,India,2,Medium,1954,14,4040202,3911818,7952020
356,India,2,Medium,1954,15,4016182,3903386,7919568
356,India,2,Medium,1954,16,3981682,3877791,7859474
356,India,2,Medium,1954,17,3913008,3803032,7716041
356,India,2,Medium,1954,18,3823550,3702509,7526060
356,India,2,Medium,1954,19,3746744,3616069,7362813
356,India,2,Medium,1954,20,3680463,3542727,7223189
356,India,2,Medium,1954,21,3611276,3459225,7070502
356,India,2,Medium,1954,22,3546126,3370008,6916133
356,India,2,Medium,1954,23,3482798,3278544,6761343
356,India,2,Medium,1954,24,3417579,3185997,6603575
356,India,2,Medium,1954,25,3352695,3092683,6445378
356,India,2,Medium,1954,26,3285156,3003352,6288508
356,India,2,Medium,1954,27,3209648,2922774,6132422
356,India,2,Medium,1954,28,3130047,2847890,5977937
356,India,2,Medium,1954,29,3052160,2773055,5825216
356,India,2,Medium,1954,30,2974579,2698215,5672793
356,India,2,Medium,1954,31,2898907,2628816,5527722
356,India,2,Medium,1954,32,2830250,2565927,5396177
356,India,2,Medium,1954,33,2765098,2506519,5271618
356,India,2,Medium,1954,34,2698226,2447593,5145819
356,India,2,Medium,1954,35,2631176,2390192,5021368
356,India,2,Medium,1954,36,2562618,2332195,4894813
356,India,2,Medium,1954,37,2488261,2269903,4758163
356,India,2,Medium,1954,38,2411593,2206096,4617689
356,India,2,Medium,1954,39,2336660,2143874,4480534
356,India,2,Medium,1954,40,2261149,2081137,4342286
356,India,2,Medium,1954,41,2192015,2023178,4215194
356,India,2,Medium,1954,42,2137805,1976701,4114506
356,India,2,Medium,1954,43,2090387,1934666,4025053
356,India,2,Medium,1954,44,2040434,1890842,3931276
356,India,2,Medium,1954,45,1992242,1850383,3842624
356,India,2,Medium,1954,46,1936277,1798180,3734457
356,India,2,Medium,1954,47,1857178,1715574,3572752
356,India,2,Medium,1954,48,1765660,1616751,3382412
356,India,2,Medium,1954,49,1678178,1522587,3200765
356,India,2,Medium,1954,50,1590053,1426684,3016736
356,India,2,Medium,1954,51,1512649,1348702,2861351
356,India,2,Medium,1954,52,1463586,1312014,2775600
356,India,2,Medium,1954,53,1429501,1299909,2729410
356,India,2,Medium,1954,54,1391247,1286420,2677667
356,India,2,Medium,1954,55,1353756,1272670,2626426
356,India,2,Medium,1954,56,1302257,1240813,2543070
356,India,2,Medium,1954,57,1215734,1156945,2372679
356,India,2,Medium,1954,58,1109885,1043467,2153352
356,India,2,Medium,1954,59,1009402,939547,1948948
356,India,2,Medium,1954,60,911462,838469,1749931
356,India,2,Medium,1954,61,830457,759317,1589774
356,India,2,Medium,1954,62,787735,740170,1527905
356,India,2,Medium,1954,63,771108,746477,1517585
356,India,2,Medium,1954,64,754655,742621,1497276
356,India,2,Medium,1954,65,735019,741394,1476414
356,India,2,Medium,1954,66,701014,721202,1422216
356,India,2,Medium,1954,67,630317,649510,1279828
356,India,2,Medium,1954,68,542146,554021,1096168
356,India,2,Medium,1954,69,463006,470154,933160
356,India,2,Medium,1954,70,389118,391146,780264
356,India,2,Medium,1954,71,328361,325856,654217
356,India,2,Medium,1954,72,296263,293989,590252
356,India,2,Medium,1954,73,284534,285342,569876
356,India,2,Medium,1954,74,272840,275348,548188
356,India,2,Medium,1954,75,257360,260289,517649
356,India,2,Medium,1954,76,239300,243546,482846
356,India,2,Medium,1954,77,211483,216834,428317
356,India,2,Medium,1954,78,177494,184015,361509
356,India,2,Medium,1954,79,147510,155369,302878
356,India,2,Medium,1954,80,122978,131893,254870
356,India,2,Medium,1954,81,100569,110019,210587
356,India,2,Medium,1954,82,82556,91841,174398
356,India,2,Medium,1954,83,67797,76548,144345
356,India,2,Medium,1954,84,54262,62559,116822
356,India,2,Medium,1954,85,42080,49861,91941
356,India,2,Medium,1954,86,32116,39200,71316
356,India,2,Medium,1954,87,24273,30576,54849
356,India,2,Medium,1954,88,18101,23575,41675
356,India,2,Medium,1954,89,13121,17768,30890
356,India,2,Medium,1954,90,9177,13033,22209
356,India,2,Medium,1954,91,6230,9348,15578
356,India,2,Medium,1954,92,4127,6565,10691
356,India,2,Medium,1954,93,2686,4551,7237
356,India,2,Medium,1954,94,1642,2985,4627
356,India,2,Medium,1954,95,1034,1952,2985
356,India,2,Medium,1954,96,734,1415,2148
356,India,2,Medium,1954,97,472,962,1433
356,India,2,Medium,1954,98,241,543,784
356,India,2,Medium,1954,99,136,348,484
356,India,2,Medium,1954,100,277,709,985
356,India,2,Medium,1955,0,7871292,7460076,15331368
356,India,2,Medium,1955,1,7048408,6625493,13673901
356,India,2,Medium,1955,2,6557953,6144747,12702700
356,India,2,Medium,1955,3,6224157,5817743,12041900
356,India,2,Medium,1955,4,5956109,5554378,11510488
356,India,2,Medium,1955,5,5729567,5331695,11061263
356,India,2,Medium,1955,6,5260442,4945763,10206205
356,India,2,Medium,1955,7,4796609,4602372,9398981
356,India,2,Medium,1955,8,4636592,4472194,9108785
356,India,2,Medium,1955,9,4516881,4339341,8856221
356,India,2,Medium,1955,10,4398359,4217003,8615362
356,India,2,Medium,1955,11,4291940,4114502,8406442
356,India,2,Medium,1955,12,4199740,4032284,8232024
356,India,2,Medium,1955,13,4124143,3968839,8092982
356,India,2,Medium,1955,14,4065641,3921276,7986917
356,India,2,Medium,1955,15,4024706,3890221,7914926
356,India,2,Medium,1955,16,3998895,3880002,7878897
356,India,2,Medium,1955,17,3962827,3853223,7816051
356,India,2,Medium,1955,18,3892919,3777948,7670867
356,India,2,Medium,1955,19,3802477,3677249,7479726
356,India,2,Medium,1955,20,3724699,3590512,7315212
356,India,2,Medium,1955,21,3657345,3516627,7173972
356,India,2,Medium,1955,22,3587302,3432528,7019829
356,India,2,Medium,1955,23,3521340,3342747,6864087
356,India,2,Medium,1955,24,3457419,3250853,6708272
356,India,2,Medium,1955,25,3391934,3158126,6550060
356,India,2,Medium,1955,26,3327131,3064950,6392081
356,India,2,Medium,1955,27,3259956,2975988,6235944
356,India,2,Medium,1955,28,3184990,2895865,6080856
356,India,2,Medium,1955,29,3105946,2821441,5927386
356,India,2,Medium,1955,30,3028465,2747021,5775486
356,India,2,Medium,1955,31,2951067,2672487,5623554
356,India,2,Medium,1955,32,2875355,2603242,5478596
356,India,2,Medium,1955,33,2806457,2540378,5346836
356,India,2,Medium,1955,34,2740953,2480935,5221888
