LocID,Location,VarID,Variant,Time,Age,PopMale,PopFemale,PopTotal
826,United Kingdom,2,Medium,1951,4,463004,443762,906766
826,United Kingdom,2,Medium,1951,5,423853,407567,831420
826,United Kingdom,2,Medium,1951,6,396286,380759,777045
826,United Kingdom,2,Medium,1951,7,388930,372599,761529
826,United Kingdom,2,Medium,1951,8,372914,356930,729845
826,United Kingdom,2,Medium,1951,9,348714,333050,681764
826,United Kingdom,2,Medium,1951,10,337327,320566,657893
826,United Kingdom,2,Medium,1951,11,341899,324651,666549
826,United Kingdom,2,Medium,1951,12,346728,331380,678109
826,United Kingdom,2,Medium,1951,13,347209,334721,681931
826,United Kingdom,2,Medium,1951,14,333552,328207,661760
826,United Kingdom,2,Medium,1951,15,321208,325601,646809
826,United Kingdom,2,Medium,1951,16,309455,323397,632852
826,United Kingdom,2,Medium,1951,17,298425,321906,620331
826,United Kingdom,2,Medium,1951,18,292813,323457,616269
826,United Kingdom,2,Medium,1951,19,293642,328124,621766
826,United Kingdom,2,Medium,1951,20,300651,335497,636148
826,United Kingdom,2,Medium,1951,21,311974,340108,652081
826,United Kingdom,2,Medium,1951,22,323171,341634,664804
826,United Kingdom,2,Medium,1951,23,333267,343534,676802
826,United Kingdom,2,Medium,1951,24,344974,351206,696181
826,United Kingdom,2,Medium,1951,25,355351,360402,715753
826,United Kingdom,2,Medium,1951,26,361779,367368,729148
826,United Kingdom,2,Medium,1951,27,367354,374686,742040
826,United Kingdom,2,Medium,1951,28,376230,384300,760530
826,United Kingdom,2,Medium,1951,29,391774,398691,790465
826,United Kingdom,2,Medium,1951,30,406274,414265,820539
826,United Kingdom,2,Medium,1951,31,390978,400704,791682
826,United Kingdom,2,Medium,1951,32,336959,347411,684370
826,United Kingdom,2,Medium,1951,33,305613,316100,621713
826,United Kingdom,2,Medium,1951,34,319195,328529,647724
826,United Kingdom,2,Medium,1951,35,345171,354557,699727
826,United Kingdom,2,Medium,1951,36,367551,379712,747264
826,United Kingdom,2,Medium,1951,37,379276,392691,771966
826,United Kingdom,2,Medium,1951,38,383859,395123,778982
826,United Kingdom,2,Medium,1951,39,381944,391128,773072
826,United Kingdom,2,Medium,1951,40,386380,394919,781298
826,United Kingdom,2,Medium,1951,41,385840,394382,780222
826,United Kingdom,2,Medium,1951,42,379308,388990,768298
826,United Kingdom,2,Medium,1951,43,378269,388752,767020
826,United Kingdom,2,Medium,1951,44,371505,382138,753643
826,United Kingdom,2,Medium,1951,45,364293,377546,741839
826,United Kingdom,2,Medium,1951,46,356160,373433,729593
826,United Kingdom,2,Medium,1951,47,348577,369360,717937
826,United Kingdom,2,Medium,1951,48,343434,365132,708566
826,United Kingdom,2,Medium,1951,49,338283,360769,699051
826,United Kingdom,2,Medium,1951,50,332491,357557,690048
826,United Kingdom,2,Medium,1951,51,320558,350836,671394
826,United Kingdom,2,Medium,1951,52,301815,341072,642888
826,United Kingdom,2,Medium,1951,53,284464,331276,615739
826,United Kingdom,2,Medium,1951,54,274032,324777,598809
826,United Kingdom,2,Medium,1951,55,264957,317766,582723
826,United Kingdom,2,Medium,1951,56,255680,310427,566107
826,United Kingdom,2,Medium,1951,57,248522,303860,552381
826,United Kingdom,2,Medium,1951,58,243105,297694,540799
826,United Kingdom,2,Medium,1951,59,236738,290873,527610
826,United Kingdom,2,Medium,1951,60,228748,283877,512625
826,United Kingdom,2,Medium,1951,61,220642,276784,497426
826,United Kingdom,2,Medium,1951,62,215254,272401,487655
826,United Kingdom,2,Medium,1951,63,208704,266892,475596
826,United Kingdom,2,Medium,1951,64,199303,257852,457155
826,United Kingdom,2,Medium,1951,65,191207,249902,441109
826,United Kingdom,2,Medium,1951,66,183731,242174,425906
826,United Kingdom,2,Medium,1951,67,175419,233939,409358
826,United Kingdom,2,Medium,1951,68,169125,227260,396385
826,United Kingdom,2,Medium,1951,69,163882,219682,383565
826,United Kingdom,2,Medium,1951,70,155595,209009,364604
826,United Kingdom,2,Medium,1951,71,144801,197044,341846
826,United Kingdom,2,Medium,1951,72,134797,186358,321155
826,United Kingdom,2,Medium,1951,73,126584,176750,303334
826,United Kingdom,2,Medium,1951,74,118269,165524,283793
826,United Kingdom,2,Medium,1951,75,108450,151290,259740
826,United Kingdom,2,Medium,1951,76,97361,136429,233790
826,United Kingdom,2,Medium,1951,77,86037,123121,209158
826,United Kingdom,2,Medium,1951,78,76392,111981,188374
826,United Kingdom,2,Medium,1951,79,66627,100203,166831
826,United Kingdom,2,Medium,1951,80,55261,86160,141421
826,United Kingdom,2,Medium,1951,81,45622,74272,119894
826,United Kingdom,2,Medium,1951,82,38303,65360,103663
826,United Kingdom,2,Medium,1951,83,31218,55993,87210
826,United Kingdom,2,Medium,1951,84,24852,46530,71382
826,United Kingdom,2,Medium,1951,85,19422,38021,57444
826,United Kingdom,2,Medium,1951,86,14906,30607,45513
826,United Kingdom,2,Medium,1951,87,11166,24275,35441
826,United Kingdom,2,Medium,1951,88,8223,18945,27168
826,United Kingdom,2,Medium,1951,89,5965,14501,20466
826,United Kingdom,2,Medium,1951,90,4221,10812,15034
826,United Kingdom,2,Medium,1951,91,2906,7901,10806
826,United Kingdom,2,Medium,1951,92,1911,5551,7463
826,United Kingdom,2,Medium,1951,93,1214,3857,5071
826,United Kingdom,2,Medium,1951,94,762,2664,3426
826,United Kingdom,2,Medium,1951,95,469,1774,2243
826,United Kingdom,2,Medium,1951,96,283,1143,1426
826,United Kingdom,2,Medium,1951,97,165,690,855
826,United Kingdom,2,Medium,1951,98,93,413,505
826,United Kingdom,2,Medium,1951,99,51,243,294
826,United Kingdom,2,Medium,1951,100,51,285,336
826,United Kingdom,2,Medium,1952,0,397522,377741,775264
826,United Kingdom,2,Medium,1952,1,401986,381594,783580
826,United Kingdom,2,Medium,1952,2,413457,393070,806527
826,United Kingdom,2,Medium,1952,3,431602,411832,843434
826,United Kingdom,2,Medium,1952,4,460221,440825,901047
826,United Kingdom,2,Medium,1952,5,458728,441036,899764
826,United Kingdom,2,Medium,1952,6,421757,405808,827564
826,United Kingdom,2,Medium,1952,7,395491,379380,774871
826,United Kingdom,2,Medium,1952,8,390411,373196,763607
826,United Kingdom,2,Medium,1952,9,374181,356462,730644
826,United Kingdom,2,Medium,1952,10,351381,333567,684948
826,United Kingdom,2,Medium,1952,11,339171,321856,661027
826,United Kingdom,2,Medium,1952,12,340861,325635,666496
826,United Kingdom,2,Medium,1952,13,347741,335068,682809
826,United Kingdom,2,Medium,1952,14,341117,333567,674683
826,United Kingdom,2,Medium,1952,15,330225,330286,660511
826,United Kingdom,2,Medium,1952,16,318878,327260,646138
826,United Kingdom,2,Medium,1952,17,308591,325165,633755
826,United Kingdom,2,Medium,1952,18,297000,320547,617548
826,United Kingdom,2,Medium,1952,19,292318,320570,612888
826,United Kingdom,2,Medium,1952,20,297818,329029,626846
826,United Kingdom,2,Medium,1952,21,308967,337665,646633
826,United Kingdom,2,Medium,1952,22,319440,340675,660115
826,United Kingdom,2,Medium,1952,23,328048,340291,668339
826,United Kingdom,2,Medium,1952,24,337606,343428,681034
826,United Kingdom,2,Medium,1952,25,348204,351470,699673
826,United Kingdom,2,Medium,1952,26,357344,360289,717633
826,United Kingdom,2,Medium,1952,27,362573,366717,729290
826,United Kingdom,2,Medium,1952,28,365978,371983,737960
826,United Kingdom,2,Medium,1952,29,374032,380253,754285
826,United Kingdom,2,Medium,1952,30,391963,398960,790923
826,United Kingdom,2,Medium,1952,31,408955,417666,826621
826,United Kingdom,2,Medium,1952,32,386546,396416,782962
826,United Kingdom,2,Medium,1952,33,334853,345108,679961
826,United Kingdom,2,Medium,1952,34,305433,315209,620643
826,United Kingdom,2,Medium,1952,35,317706,326496,644202
826,United Kingdom,2,Medium,1952,36,345358,355212,700570
826,United Kingdom,2,Medium,1952,37,367485,379789,747274
826,United Kingdom,2,Medium,1952,38,380357,393234,773591
826,United Kingdom,2,Medium,1952,39,381161,392450,773612
826,United Kingdom,2,Medium,1952,40,384274,394074,778347
826,United Kingdom,2,Medium,1952,41,384101,393654,777755
826,United Kingdom,2,Medium,1952,42,378630,388882,767511
826,United Kingdom,2,Medium,1952,43,377145,387909,765054
826,United Kingdom,2,Medium,1952,44,373982,385101,759083
826,United Kingdom,2,Medium,1952,45,368472,381033,749505
826,United Kingdom,2,Medium,1952,46,360657,376116,736773
826,United Kingdom,2,Medium,1952,47,353670,373035,726705
826,United Kingdom,2,Medium,1952,48,347675,368945,716619
826,United Kingdom,2,Medium,1952,49,342098,363550,705647
826,United Kingdom,2,Medium,1952,50,336802,358527,695330
826,United Kingdom,2,Medium,1952,51,331224,355293,686517
826,United Kingdom,2,Medium,1952,52,318354,349003,667357
826,United Kingdom,2,Medium,1952,53,297479,337202,634682
826,United Kingdom,2,Medium,1952,54,280416,328185,608601
826,United Kingdom,2,Medium,1952,55,269248,321652,590900
826,United Kingdom,2,Medium,1952,56,260149,315451,575600
826,United Kingdom,2,Medium,1952,57,251614,307930,559544
826,United Kingdom,2,Medium,1952,58,244190,299935,544125
826,United Kingdom,2,Medium,1952,59,237601,292680,530280
826,United Kingdom,2,Medium,1952,60,231343,287813,519155
826,United Kingdom,2,Medium,1952,61,223149,281791,504941
826,United Kingdom,2,Medium,1952,62,214462,273526,487988
826,United Kingdom,2,Medium,1952,63,207762,266971,474733
826,United Kingdom,2,Medium,1952,64,200654,261050,461704
826,United Kingdom,2,Medium,1952,65,191900,253259,445159
826,United Kingdom,2,Medium,1952,66,184768,246128,430897
826,United Kingdom,2,Medium,1952,67,176955,237762,414717
826,United Kingdom,2,Medium,1952,68,167414,227712,395126
826,United Kingdom,2,Medium,1952,69,159668,218944,378611
826,United Kingdom,2,Medium,1952,70,153969,211264,365233
826,United Kingdom,2,Medium,1952,71,146732,202270,349002
826,United Kingdom,2,Medium,1952,72,135792,189803,325594
826,United Kingdom,2,Medium,1952,73,125248,177661,302909
826,United Kingdom,2,Medium,1952,74,116993,167476,284470
826,United Kingdom,2,Medium,1952,75,108487,155483,263970
826,United Kingdom,2,Medium,1952,76,98759,141529,240288
826,United Kingdom,2,Medium,1952,77,87494,126805,214299
826,United Kingdom,2,Medium,1952,78,76439,113552,189991
826,United Kingdom,2,Medium,1952,79,67046,102315,169361
826,United Kingdom,2,Medium,1952,80,58343,91118,149460
826,United Kingdom,2,Medium,1952,81,47749,77191,124939
826,United Kingdom,2,Medium,1952,82,38748,65647,104395
826,United Kingdom,2,Medium,1952,83,31930,57047,88977
826,United Kingdom,2,Medium,1952,84,25518,47965,73484
826,United Kingdom,2,Medium,1952,85,19941,39265,59206
826,United Kingdom,2,Medium,1952,86,15257,31533,46789
826,United Kingdom,2,Medium,1952,87,11395,24962,36356
826,United Kingdom,2,Medium,1952,88,8381,19480,27861
826,United Kingdom,2,Medium,1952,89,6055,14931,20985
826,United Kingdom,2,Medium,1952,90,4269,11150,15420
826,United Kingdom,2,Medium,1952,91,2964,8171,11135
826,United Kingdom,2,Medium,1952,92,1995,5839,7834
826,United Kingdom,2,Medium,1952,93,1258,4019,5278
826,United Kingdom,2,Medium,1952,94,772,2711,3482
826,United Kingdom,2,Medium,1952,95,476,1810,2285
826,United Kingdom,2,Medium,1952,96,284,1183,1466
826,United Kingdom,2,Medium,1952,97,166,743,909
826,United Kingdom,2,Medium,1952,98,94,437,531
826,United Kingdom,2,Medium,1952,99,52,253,305
826,United Kingdom,2,Medium,1952,100,53,305,358
826,United Kingdom,2,Medium,1953,0,400217,380114,780332
826,United Kingdom,2,Medium,1953,1,395098,375668,770765
826,United Kingdom,2,Medium,1953,2,398708,378877,777585
826,United Kingdom,2,Medium,1953,3,410738,391967,802705
826,United Kingdom,2,Medium,1953,4,433221,415203,848424
826,United Kingdom,2,Medium,1953,5,455592,437809,893402
826,United Kingdom,2,Medium,1953,6,456678,439413,896091
826,United Kingdom,2,Medium,1953,7,421158,404687,825845
826,United Kingdom,2,Medium,1953,8,396795,379805,776600
826,United Kingdom,2,Medium,1953,9,391440,372481,763920
826,United Kingdom,2,Medium,1953,10,376795,356945,733740
826,United Kingdom,2,Medium,1953,11,353231,334830,688062
826,United Kingdom,2,Medium,1953,12,338490,322839,661329
826,United Kingdom,2,Medium,1953,13,342374,329372,671746
826,United Kingdom,2,Medium,1953,14,341854,333853,675707
826,United Kingdom,2,Medium,1953,15,337858,335568,673427
826,United Kingdom,2,Medium,1953,16,327745,331952,659697
826,United Kingdom,2,Medium,1953,17,317851,329182,647033
826,United Kingdom,2,Medium,1953,18,306930,324000,630929
826,United Kingdom,2,Medium,1953,19,296281,317928,614210
826,United Kingdom,2,Medium,1953,20,295882,321385,617266
826,United Kingdom,2,Medium,1953,21,305560,330988,636548
826,United Kingdom,2,Medium,1953,22,316288,338185,654472
826,United Kingdom,2,Medium,1953,23,324519,339485,664004
826,United Kingdom,2,Medium,1953,24,332554,340277,672831
826,United Kingdom,2,Medium,1953,25,340897,343738,684635
826,United Kingdom,2,Medium,1953,26,350185,351392,701578
826,United Kingdom,2,Medium,1953,27,358093,359726,717819
826,United Kingdom,2,Medium,1953,28,361365,364388,725753
826,United Kingdom,2,Medium,1953,29,364226,368542,732768
826,United Kingdom,2,Medium,1953,30,374075,380352,754427
826,United Kingdom,2,Medium,1953,31,394243,401988,796231
826,United Kingdom,2,Medium,1953,32,404060,413000,817059
826,United Kingdom,2,Medium,1953,33,384619,394273,778892
826,United Kingdom,2,Medium,1953,34,334768,344356,679124
826,United Kingdom,2,Medium,1953,35,304097,313308,617405
826,United Kingdom,2,Medium,1953,36,317827,327009,644835
826,United Kingdom,2,Medium,1953,37,345188,355238,700427
826,United Kingdom,2,Medium,1953,38,368529,380377,748905
826,United Kingdom,2,Medium,1953,39,377847,390819,768666
826,United Kingdom,2,Medium,1953,40,383664,395563,779227
826,United Kingdom,2,Medium,1953,41,382186,392912,775098
826,United Kingdom,2,Medium,1953,42,376942,388075,765017
826,United Kingdom,2,Medium,1953,43,376523,387810,764332
826,United Kingdom,2,Medium,1953,44,373074,384411,757485
826,United Kingdom,2,Medium,1953,45,371321,384231,755552
826,United Kingdom,2,Medium,1953,46,365005,379709,744713
826,United Kingdom,2,Medium,1953,47,358156,375634,733790
826,United Kingdom,2,Medium,1953,48,352587,372513,725100
826,United Kingdom,2,Medium,1953,49,346302,367354,713657
826,United Kingdom,2,Medium,1953,50,340676,361433,702110
826,United Kingdom,2,Medium,1953,51,335721,356492,692213
826,United Kingdom,2,Medium,1953,52,329266,353650,682916
826,United Kingdom,2,Medium,1953,53,314083,345222,659305
826,United Kingdom,2,Medium,1953,54,293518,334248,627765
826,United Kingdom,2,Medium,1953,55,275848,325264,601111
826,United Kingdom,2,Medium,1953,56,264610,319490,584099
826,United Kingdom,2,Medium,1953,57,256099,313062,569162
826,United Kingdom,2,Medium,1953,58,247261,304062,551322
826,United Kingdom,2,Medium,1953,59,238786,295165,533951
826,United Kingdom,2,Medium,1953,60,232354,289872,522226
826,United Kingdom,2,Medium,1953,61,225953,285887,511839
826,United Kingdom,2,Medium,1953,62,217272,278635,495906
826,United Kingdom,2,Medium,1953,63,207333,268360,475692
826,United Kingdom,2,Medium,1953,64,200064,261462,461526
826,United Kingdom,2,Medium,1953,65,193578,256763,450341
826,United Kingdom,2,Medium,1953,66,185755,249666,435421
826,United Kingdom,2,Medium,1953,67,178174,241873,420047
826,United Kingdom,2,Medium,1953,68,169107,231756,400863
826,United Kingdom,2,Medium,1953,69,158440,220004,378444
826,United Kingdom,2,Medium,1953,70,150406,211214,361620
826,United Kingdom,2,Medium,1953,71,145561,204974,350535
826,United Kingdom,2,Medium,1953,72,137992,195433,333424
826,United Kingdom,2,Medium,1953,73,126480,181598,308077
826,United Kingdom,2,Medium,1953,74,116187,168996,285183
826,United Kingdom,2,Medium,1953,75,107889,158066,265955
826,United Kingdom,2,Medium,1953,76,99326,146126,245452
826,United Kingdom,2,Medium,1953,77,89350,132260,221609
826,United Kingdom,2,Medium,1953,78,78325,117674,195998
826,United Kingdom,2,Medium,1953,79,67581,104486,172066
826,United Kingdom,2,Medium,1953,80,59147,93712,152858
826,United Kingdom,2,Medium,1953,81,50803,82275,133078
826,United Kingdom,2,Medium,1953,82,40875,68843,109718
826,United Kingdom,2,Medium,1953,83,32609,57858,90468
826,United Kingdom,2,Medium,1953,84,26445,49507,75953
826,United Kingdom,2,Medium,1953,85,20755,40992,61747
826,United Kingdom,2,Medium,1953,86,15890,32896,48785
826,United Kingdom,2,Medium,1953,87,11893,26038,37931
826,United Kingdom,2,Medium,1953,88,8742,20367,29110
826,United Kingdom,2,Medium,1953,89,6301,15636,21936
826,United Kingdom,2,Medium,1953,90,4436,11695,16131
826,United Kingdom,2,Medium,1953,91,3077,8621,11698
826,United Kingdom,2,Medium,1953,92,2087,6172,8258
826,United Kingdom,2,Medium,1953,93,1361,4275,5636
826,United Kingdom,2,Medium,1953,94,844,2896,3740
826,United Kingdom,2,Medium,1953,95,503,1910,2413
826,United Kingdom,2,Medium,1953,96,301,1242,1542
826,United Kingdom,2,Medium,1953,97,174,792,966
826,United Kingdom,2,Medium,1953,98,100,485,584
826,United Kingdom,2,Medium,1953,99,55,278,333
826,United Kingdom,2,Medium,1953,100,58,334,392
826,United Kingdom,2,Medium,1954,0,401676,381010,782686
826,United Kingdom,2,Medium,1954,1,398031,378218,776250
826,United Kingdom,2,Medium,1954,2,392375,373288,765664
826,United Kingdom,2,Medium,1954,3,396509,378021,774529
826,United Kingdom,2,Medium,1954,4,412140,394852,806992
826,United Kingdom,2,Medium,1954,5,428784,412176,840961
826,United Kingdom,2,Medium,1954,6,453400,436108,889508
826,United Kingdom,2,Medium,1954,7,456188,438499,894688
826,United Kingdom,2,Medium,1954,8,422401,405113,827514
826,United Kingdom,2,Medium,1954,9,397622,378892,776514
826,United Kingdom,2,Medium,1954,10,393918,372861,766779
826,United Kingdom,2,Medium,1954,11,378607,358163,736769
826,United Kingdom,2,Medium,1954,12,352819,335842,688662
826,United Kingdom,2,Medium,1954,13,340493,326572,667064
826,United Kingdom,2,Medium,1954,14,336861,328070,664931
826,United Kingdom,2,Medium,1954,15,338825,335815,674640
826,United Kingdom,2,Medium,1954,16,335235,337150,672385
826,United Kingdom,2,Medium,1954,17,326479,333942,660420
826,United Kingdom,2,Medium,1954,18,315890,328196,644087
826,United Kingdom,2,Medium,1954,19,305853,321624,627477
826,United Kingdom,2,Medium,1954,20,299223,318673,617895
826,United Kingdom,2,Medium,1954,21,302937,323082,626019
826,United Kingdom,2,Medium,1954,22,312475,331380,643855
826,United Kingdom,2,Medium,1954,23,321406,336974,658380
826,United Kingdom,2,Medium,1954,24,329284,339591,668875
826,United Kingdom,2,Medium,1954,25,336048,340644,676693
826,United Kingdom,2,Medium,1954,26,342862,343687,686548
826,United Kingdom,2,Medium,1954,27,350894,350861,701755
826,United Kingdom,2,Medium,1954,28,356983,357661,714643
826,United Kingdom,2,Medium,1954,29,359906,361411,721317
826,United Kingdom,2,Medium,1954,30,364148,368545,732692
826,United Kingdom,2,Medium,1954,31,375855,382844,758698
826,United Kingdom,2,Medium,1954,32,389315,397276,786591
826,United Kingdom,2,Medium,1954,33,402031,410646,812676
826,United Kingdom,2,Medium,1954,34,384798,393682,778480
826,United Kingdom,2,Medium,1954,35,333631,342642,676273
826,United Kingdom,2,Medium,1954,36,304078,313563,617640
826,United Kingdom,2,Medium,1954,37,317560,326917,644477
826,United Kingdom,2,Medium,1954,38,346189,355803,701991
826,United Kingdom,2,Medium,1954,39,366116,378094,744211
826,United Kingdom,2,Medium,1954,40,380533,394116,774649
826,United Kingdom,2,Medium,1954,41,381750,394545,776295
826,United Kingdom,2,Medium,1954,42,375007,387245,762252
826,United Kingdom,2,Medium,1954,43,374857,387000,761856
826,United Kingdom,2,Medium,1954,44,372549,384313,756862
826,United Kingdom,2,Medium,1954,45,370695,383712,754407
826,United Kingdom,2,Medium,1954,46,368057,383007,751064
826,United Kingdom,2,Medium,1954,47,362528,379139,741667
826,United Kingdom,2,Medium,1954,48,356964,374947,731910
826,United Kingdom,2,Medium,1954,49,351017,370788,721805
826,United Kingdom,2,Medium,1954,50,344634,365195,709829
826,United Kingdom,2,Medium,1954,51,339557,359544,699101
826,United Kingdom,2,Medium,1954,52,333976,355020,688996
826,United Kingdom,2,Medium,1954,53,325023,349894,674917
826,United Kingdom,2,Medium,1954,54,310057,342248,652304
826,United Kingdom,2,Medium,1954,55,288965,331380,620345
826,United Kingdom,2,Medium,1954,56,271265,323154,594420
826,United Kingdom,2,Medium,1954,57,260527,317127,577655
826,United Kingdom,2,Medium,1954,58,251609,309156,560765
826,United Kingdom,2,Medium,1954,59,241725,299347,541072
826,United Kingdom,2,Medium,1954,60,233403,292432,525835
826,United Kingdom,2,Medium,1954,61,226875,288009,514883
826,United Kingdom,2,Medium,1954,62,220083,282715,502798
826,United Kingdom,2,Medium,1954,63,210151,273470,483622
826,United Kingdom,2,Medium,1954,64,199725,262870,462594
826,United Kingdom,2,Medium,1954,65,193077,257202,450279
826,United Kingdom,2,Medium,1954,66,187319,253031,440349
826,United Kingdom,2,Medium,1954,67,179033,245245,424279
826,United Kingdom,2,Medium,1954,68,170231,235811,406042
826,United Kingdom,2,Medium,1954,69,160094,224191,384286
826,United Kingdom,2,Medium,1954,70,149307,212458,361765
826,United Kingdom,2,Medium,1954,71,142131,204991,347122
826,United Kingdom,2,Medium,1954,72,136976,198142,335118
826,United Kingdom,2,Medium,1954,73,128552,187138,315690
826,United Kingdom,2,Medium,1954,74,117194,172852,290046
826,United Kingdom,2,Medium,1954,75,107074,159641,266715
826,United Kingdom,2,Medium,1954,76,98815,148694,247508
826,United Kingdom,2,Medium,1954,77,89915,136570,226486
