LocID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
620,Portugal,2,Medium,2010,2010.5,83,83,1,18401,32314.998,50716
620,Portugal,2,Medium,2010,2010.5,84,84,1,16330.999,29213,45544
620,Portugal,2,Medium,2010,2010.5,85,85,1,14247,26063,40310
620,Portugal,2,Medium,2010,2010.5,86,86,1,12250,22941,35191
620,Portugal,2,Medium,2010,2010.5,87,87,1,10346,19887,30233
620,Portugal,2,Medium,2010,2010.5,88,88,1,8499,16919,25418
620,Portugal,2,Medium,2010,2010.5,89,89,1,6754,14085,20839
620,Portugal,2,Medium,2010,2010.5,90,90,1,4892,11023,15915
620,Portugal,2,Medium,2010,2010.5,91,91,1,3448,8491,11939
620,Portugal,2,Medium,2010,2010.5,92,92,1,2807,7125,9932
620,Portugal,2,Medium,2010,2010.5,93,93,1,2089,5573,7662
620,Portugal,2,Medium,2010,2010.5,94,94,1,1294,3835,5129
620,Portugal,2,Medium,2010,2010.5,95,95,1,868,2865,3733
620,Portugal,2,Medium,2010,2010.5,96,96,1,734,2492,3226
620,Portugal,2,Medium,2010,2010.5,97,97,1,575,2013,2588
620,Portugal,2,Medium,2010,2010.5,98,98,1,394,1428,1822
620,Portugal,2,Medium,2010,2010.5,99,99,1,189,737,926
620,Portugal,2,Medium,2010,2010.5,100,100,-1,211,983,1194
620,Portugal,2,Medium,2011,2011.5,0,0,1,47020,45535,92555
620,Portugal,2,Medium,2011,2011.5,1,1,1,48469,47006,95475
620,Portugal,2,Medium,2011,2011.5,2,2,1,49384,47560,96944
620,Portugal,2,Medium,2011,2011.5,3,3,1,50299,48184,98483
620,Portugal,2,Medium,2011,2011.5,4,4,1,51204,48863,100067
620,Portugal,2,Medium,2011,2011.5,5,5,1,52088,49583,101671
620,Portugal,2,Medium,2011,2011.5,6,6,1,52946,50326,103272
620,Portugal,2,Medium,2011,2011.5,7,7,1,53774,51073,104847
620,Portugal,2,Medium,2011,2011.5,8,8,1,54530,51832,106362
620,Portugal,2,Medium,2011,2011.5,9,9,1,55192,52598,107790
620,Portugal,2,Medium,2011,2011.5,10,10,1,55767,53344,109111
620,Portugal,2,Medium,2011,2011.5,11,11,1,56316,54089,110405
620,Portugal,2,Medium,2011,2011.5,12,12,1,56862,54881,111743
620,Portugal,2,Medium,2011,2011.5,13,13,1,57226,55401,112627
620,Portugal,2,Medium,2011,2011.5,14,14,1,57337,55509,112846
620,Portugal,2,Medium,2011,2011.5,15,15,1,57291,55368,112659
620,Portugal,2,Medium,2011,2011.5,16,16,1,57291,55315,112606
620,Portugal,2,Medium,2011,2011.5,17,17,1,57340,55322,112662
620,Portugal,2,Medium,2011,2011.5,18,18,1,57402,55422,112824
620,Portugal,2,Medium,2011,2011.5,19,19,1,57495,55679,113174
620,Portugal,2,Medium,2011,2011.5,20,20,1,57665,56103,113768
620,Portugal,2,Medium,2011,2011.5,21,21,1,57911,56607,114518
620,Portugal,2,Medium,2011,2011.5,22,22,1,58195,57164,115359
620,Portugal,2,Medium,2011,2011.5,23,23,1,58884,58156,117040
620,Portugal,2,Medium,2011,2011.5,24,24,1,60147,59750,119897
620,Portugal,2,Medium,2011,2011.5,25,25,1,61817,61775,123592
620,Portugal,2,Medium,2011,2011.5,26,26,1,63497,63821,127318
620,Portugal,2,Medium,2011,2011.5,27,27,1,65193,65884,131077
620,Portugal,2,Medium,2011,2011.5,28,28,1,67082,68175,135257
620,Portugal,2,Medium,2011,2011.5,29,29,1,69187,70729,139916
620,Portugal,2,Medium,2011,2011.5,30,30,1,71393,73404,144797
620,Portugal,2,Medium,2011,2011.5,31,31,1,73515,75987,149502
620,Portugal,2,Medium,2011,2011.5,32,32,1,75542,78479,154021
620,Portugal,2,Medium,2011,2011.5,33,33,1,77345,80659,158004
620,Portugal,2,Medium,2011,2011.5,34,34,1,78827,82380,161207
620,Portugal,2,Medium,2011,2011.5,35,35,1,79983,83684,163667
620,Portugal,2,Medium,2011,2011.5,36,36,1,81046,84899,165945
620,Portugal,2,Medium,2011,2011.5,37,37,1,82133,86129,168262
620,Portugal,2,Medium,2011,2011.5,38,38,1,82291,86421,168712
620,Portugal,2,Medium,2011,2011.5,39,39,1,81121,85388,166509
620,Portugal,2,Medium,2011,2011.5,40,40,1,79118,83524,162642
620,Portugal,2,Medium,2011,2011.5,41,41,1,77080,81608,158688
620,Portugal,2,Medium,2011,2011.5,42,42,1,74735,79359,154094
620,Portugal,2,Medium,2011,2011.5,43,43,1,73194,77977,151171
620,Portugal,2,Medium,2011,2011.5,44,44,1,73056,78099,151155
620,Portugal,2,Medium,2011,2011.5,45,45,1,73766,79127,152893
620,Portugal,2,Medium,2011,2011.5,46,46,1,74225,79891,154116
620,Portugal,2,Medium,2011,2011.5,47,47,1,74722,80705,155427
620,Portugal,2,Medium,2011,2011.5,48,48,1,74643,80856,155499
620,Portugal,2,Medium,2011,2011.5,49,49,1,73597,79896,153493
620,Portugal,2,Medium,2011,2011.5,50,50,1,71938,78233,150171
620,Portugal,2,Medium,2011,2011.5,51,51,1,70405,76714,147119
620,Portugal,2,Medium,2011,2011.5,52,52,1,68839,75155,143994
620,Portugal,2,Medium,2011,2011.5,53,53,1,67473,73841,141314
620,Portugal,2,Medium,2011,2011.5,54,54,1,66494,72992,139486
620,Portugal,2,Medium,2011,2011.5,55,55,1,65762,72443,138205
620,Portugal,2,Medium,2011,2011.5,56,56,1,64901,71758,136659
620,Portugal,2,Medium,2011,2011.5,57,57,1,63926,70969,134895
620,Portugal,2,Medium,2011,2011.5,58,58,1,63089,70320,133409
620,Portugal,2,Medium,2011,2011.5,59,59,1,62458,69872,132330
620,Portugal,2,Medium,2011,2011.5,60,60,1,61908,69507,131415
620,Portugal,2,Medium,2011,2011.5,61,61,1,61318,69123,130440.99
620,Portugal,2,Medium,2011,2011.5,62,62,1,60807,68830,129636.99
620,Portugal,2,Medium,2011,2011.5,63,63,1,59733,68004,127737
620,Portugal,2,Medium,2011,2011.5,64,64,1,57793,66351,124144
620,Portugal,2,Medium,2011,2011.5,65,65,1,55318,64195,119513
620,Portugal,2,Medium,2011,2011.5,66,66,1,52892,62102,114994
620,Portugal,2,Medium,2011,2011.5,67,67,1,50343,59903,110246
620,Portugal,2,Medium,2011,2011.5,68,68,1,48245,58165,106410
620,Portugal,2,Medium,2011,2011.5,69,69,1,46926,57209,104135
620,Portugal,2,Medium,2011,2011.5,70,70,1,46090,56744,102834
620,Portugal,2,Medium,2011,2011.5,71,71,1,45075,56092,101167
620,Portugal,2,Medium,2011,2011.5,72,72,1,43972,55315,99287
620,Portugal,2,Medium,2011,2011.5,73,73,1,42796,54568,97364
620,Portugal,2,Medium,2011,2011.5,74,74,1,41474,53836,95310
620,Portugal,2,Medium,2011,2011.5,75,75,1,39997,53026,93023
620,Portugal,2,Medium,2011,2011.5,76,76,1,38513,52131,90644
620,Portugal,2,Medium,2011,2011.5,77,77,1,37096,51241,88337
620,Portugal,2,Medium,2011,2011.5,78,78,1,35091,49625,84716
620,Portugal,2,Medium,2011,2011.5,79,79,1,32221,46946,79167
620,Portugal,2,Medium,2011,2011.5,80,80,1,28814,43553,72367
620,Portugal,2,Medium,2011,2011.5,81,81,1,25474,40162,65636
620,Portugal,2,Medium,2011,2011.5,82,82,1,22074,36666,58740
620,Portugal,2,Medium,2011,2011.5,83,83,1,19034,33219,52253
620,Portugal,2,Medium,2011,2011.5,84,84,1,16624,29979,46603
620,Portugal,2,Medium,2011,2011.5,85,85,1,14656,26892,41548
620,Portugal,2,Medium,2011,2011.5,86,86,1,12643,23698,36341
620,Portugal,2,Medium,2011,2011.5,87,87,1,10790,20666,31456
620,Portugal,2,Medium,2011,2011.5,88,88,1,9095,17867,26962
620,Portugal,2,Medium,2011,2011.5,89,89,1,7406,15045,22451
620,Portugal,2,Medium,2011,2011.5,90,90,1,5758,12241,17999
620,Portugal,2,Medium,2011,2011.5,91,91,1,4119,9464,13583
620,Portugal,2,Medium,2011,2011.5,92,92,1,2928,7339,10267
620,Portugal,2,Medium,2011,2011.5,93,93,1,2377,6134,8511
620,Portugal,2,Medium,2011,2011.5,94,94,1,1761,4767,6528
620,Portugal,2,Medium,2011,2011.5,95,95,1,1081,3238,4319
620,Portugal,2,Medium,2011,2011.5,96,96,1,757,2546,3303
620,Portugal,2,Medium,2011,2011.5,97,97,1,593,2053,2646
620,Portugal,2,Medium,2011,2011.5,98,98,1,406,1459,1865
620,Portugal,2,Medium,2011,2011.5,99,99,1,196,762,958
620,Portugal,2,Medium,2011,2011.5,100,100,-1,226,1054,1280
620,Portugal,2,Medium,2012,2012.5,0,0,1,45949,44009,89958
620,Portugal,2,Medium,2012,2012.5,1,1,1,46989,45007,91996
620,Portugal,2,Medium,2012,2012.5,2,2,1,48391,46867,95258
620,Portugal,2,Medium,2012,2012.5,3,3,1,49328,47522,96850
620,Portugal,2,Medium,2012,2012.5,4,4,1,50264,48210,98474
620,Portugal,2,Medium,2012,2012.5,5,5,1,51184,48924,100108
620,Portugal,2,Medium,2012,2012.5,6,6,1,52076,49655,101731
620,Portugal,2,Medium,2012,2012.5,7,7,1,52940,50384,103324
620,Portugal,2,Medium,2012,2012.5,8,8,1,53774,51095,104869
620,Portugal,2,Medium,2012,2012.5,9,9,1,54502,51822,106324
620,Portugal,2,Medium,2012,2012.5,10,10,1,55087,52575,107662
620,Portugal,2,Medium,2012,2012.5,11,11,1,55553,53317,108870
620,Portugal,2,Medium,2012,2012.5,12,12,1,55995,54049,110044
620,Portugal,2,Medium,2012,2012.5,13,13,1,56433,54821,111254
620,Portugal,2,Medium,2012,2012.5,14,14,1,56686,55320,112006
620,Portugal,2,Medium,2012,2012.5,15,15,1,56686,55407,112093
620,Portugal,2,Medium,2012,2012.5,16,16,1,56532,55247,111779
620,Portugal,2,Medium,2012,2012.5,17,17,1,56427,55175,111602
620,Portugal,2,Medium,2012,2012.5,18,18,1,56370,55163,111533
620,Portugal,2,Medium,2012,2012.5,19,19,1,56359,55251,111610
620,Portugal,2,Medium,2012,2012.5,20,20,1,56429,55505,111934
620,Portugal,2,Medium,2012,2012.5,21,21,1,56613,55933,112546
620,Portugal,2,Medium,2012,2012.5,22,22,1,56875,56442,113317
620,Portugal,2,Medium,2012,2012.5,23,23,1,57182,57005,114187
620,Portugal,2,Medium,2012,2012.5,24,24,1,57901,58005,115906
620,Portugal,2,Medium,2012,2012.5,25,25,1,59200,59607,118807
620,Portugal,2,Medium,2012,2012.5,26,26,1,60910,61640,122550
620,Portugal,2,Medium,2012,2012.5,27,27,1,62636,63696,126332
620,Portugal,2,Medium,2012,2012.5,28,28,1,64384.004,65769,130153
620,Portugal,2,Medium,2012,2012.5,29,29,1,66322,68070,134392
620,Portugal,2,Medium,2012,2012.5,30,30,1,68468,70632,139100
620,Portugal,2,Medium,2012,2012.5,31,31,1,70708,73313,144021
620,Portugal,2,Medium,2012,2012.5,32,32,1,72867,75902,148769
620,Portugal,2,Medium,2012,2012.5,33,33,1,74929,78400,153329
620,Portugal,2,Medium,2012,2012.5,34,34,1,76764,80585,157349
620,Portugal,2,Medium,2012,2012.5,35,35,1,78272,82309,160581
620,Portugal,2,Medium,2012,2012.5,36,36,1,79450,83615,163065
620,Portugal,2,Medium,2012,2012.5,37,37,1,80531,84830,165361
620,Portugal,2,Medium,2012,2012.5,38,38,1,81634,86060,167694
620,Portugal,2,Medium,2012,2012.5,39,39,1,81806,86351,168157
620,Portugal,2,Medium,2012,2012.5,40,40,1,80650,85315,165965
620,Portugal,2,Medium,2012,2012.5,41,41,1,78658,83448,162106
620,Portugal,2,Medium,2012,2012.5,42,42,1,76628,81529,158157
620,Portugal,2,Medium,2012,2012.5,43,43,1,74289,79275,153564
620,Portugal,2,Medium,2012,2012.5,44,44,1,72749,77888,150637
620,Portugal,2,Medium,2012,2012.5,45,45,1,72604,78004,150608
620,Portugal,2,Medium,2012,2012.5,46,46,1,73303,79024,152327
620,Portugal,2,Medium,2012,2012.5,47,47,1,73750,79781,153531
620,Portugal,2,Medium,2012,2012.5,48,48,1,74231,80587,154818
620,Portugal,2,Medium,2012,2012.5,49,49,1,74138,80729,154867
620,Portugal,2,Medium,2012,2012.5,50,50,1,73077,79760,152837
620,Portugal,2,Medium,2012,2012.5,51,51,1,71405,78090,149495
620,Portugal,2,Medium,2012,2012.5,52,52,1,69856,76562,146418
620,Portugal,2,Medium,2012,2012.5,53,53,1,68271,74993,143264
620,Portugal,2,Medium,2012,2012.5,54,54,1,66887,73668,140555
620,Portugal,2,Medium,2012,2012.5,55,55,1,65893,72809,138702
620,Portugal,2,Medium,2012,2012.5,56,56,1,65146.004,72248,137394
620,Portugal,2,Medium,2012,2012.5,57,57,1,64267.996,71551,135819
620,Portugal,2,Medium,2012,2012.5,58,58,1,63275,70748,134023
620,Portugal,2,Medium,2012,2012.5,59,59,1,62415,70082,132497
620,Portugal,2,Medium,2012,2012.5,60,60,1,61753,69615,131368
620,Portugal,2,Medium,2012,2012.5,61,61,1,61166,69226,130392
620,Portugal,2,Medium,2012,2012.5,62,62,1,60538,68815,129353
620,Portugal,2,Medium,2012,2012.5,63,63,1,59984,68491,128475.01
620,Portugal,2,Medium,2012,2012.5,64,64,1,58871,67635,126506
620,Portugal,2,Medium,2012,2012.5,65,65,1,56901,65958,122859
620,Portugal,2,Medium,2012,2012.5,66,66,1,54399,63776,118175
620,Portugal,2,Medium,2012,2012.5,67,67,1,51942,61651,113593
620,Portugal,2,Medium,2012,2012.5,68,68,1,49358,59413,108771
620,Portugal,2,Medium,2012,2012.5,69,69,1,47213,57627,104840
620,Portugal,2,Medium,2012,2012.5,70,70,1,45827,56612,102439
620,Portugal,2,Medium,2012,2012.5,71,71,1,44910,56075,100985
620,Portugal,2,Medium,2012,2012.5,72,72,1,43817,55347,99164
620,Portugal,2,Medium,2012,2012.5,73,73,1,42641,54492,97133
620,Portugal,2,Medium,2012,2012.5,74,74,1,41374,53640,95014
620,Portugal,2,Medium,2012,2012.5,75,75,1,39937,52769,92706
620,Portugal,2,Medium,2012,2012.5,76,76,1,38332,51795,90127
620,Portugal,2,Medium,2012,2012.5,77,77,1,36730,50741,87471
620,Portugal,2,Medium,2012,2012.5,78,78,1,35200,49698,84898
620,Portugal,2,Medium,2012,2012.5,79,79,1,33117,47926,81043
620,Portugal,2,Medium,2012,2012.5,80,80,1,30219,45090,75309
620,Portugal,2,Medium,2012,2012.5,81,81,1,26824,41545,68369
620,Portugal,2,Medium,2012,2012.5,82,82,1,23503,38016,61519
620,Portugal,2,Medium,2012,2012.5,83,83,1,20135,34397,54532
620,Portugal,2,Medium,2012,2012.5,84,84,1,17152,30867,48019
620,Portugal,2,Medium,2012,2012.5,85,85,1,14823,27600,42423
620,Portugal,2,Medium,2012,2012.5,86,86,1,12959,24532,37491
620,Portugal,2,Medium,2012,2012.5,87,87,1,11020,21298,32318
620,Portugal,2,Medium,2012,2012.5,88,88,1,9314,18359,27673
620,Portugal,2,Medium,2012,2012.5,89,89,1,7831,15819,23650
620,Portugal,2,Medium,2012,2012.5,90,90,1,6302,13149,19451
620,Portugal,2,Medium,2012,2012.5,91,91,1,4754,10377,15131
620,Portugal,2,Medium,2012,2012.5,92,92,1,3340,7891,11231
620,Portugal,2,Medium,2012,2012.5,93,93,1,2404,6174,8578
620,Portugal,2,Medium,2012,2012.5,94,94,1,1944,5133,7077
620,Portugal,2,Medium,2012,2012.5,95,95,1,1431,3953,5384
620,Portugal,2,Medium,2012,2012.5,96,96,1,865,2636,3501
620,Portugal,2,Medium,2012,2012.5,97,97,1,599,2053,2652
620,Portugal,2,Medium,2012,2012.5,98,98,1,410,1459,1869
620,Portugal,2,Medium,2012,2012.5,99,99,1,200,776,976
620,Portugal,2,Medium,2012,2012.5,100,100,-1,240,1124,1364
620,Portugal,2,Medium,2013,2013.5,0,0,1,45163,42572,87735
620,Portugal,2,Medium,2013,2013.5,1,1,1,46100,43805,89905
620,Portugal,2,Medium,2013,2013.5,2,2,1,47090,44986,92076
620,Portugal,2,Medium,2013,2013.5,3,3,1,48277,46681,94958
620,Portugal,2,Medium,2013,2013.5,4,4,1,49235,47434,96669
620,Portugal,2,Medium,2013,2013.5,5,5,1,50190,48187,98377
620,Portugal,2,Medium,2013,2013.5,6,6,1,51126,48935,100061
620,Portugal,2,Medium,2013,2013.5,7,7,1,52026,49675,101701
620,Portugal,2,Medium,2013,2013.5,8,8,1,52894,50391,103285
620,Portugal,2,Medium,2013,2013.5,9,9,1,53733,51065,104798
620,Portugal,2,Medium,2013,2013.5,10,10,1,54433,51759,106192
620,Portugal,2,Medium,2013,2013.5,11,11,1,54941,52498,107439
620,Portugal,2,Medium,2013,2013.5,12,12,1,55297,53236,108533
620,Portugal,2,Medium,2013,2013.5,13,13,1,55632,53952,109584
620,Portugal,2,Medium,2013,2013.5,14,14,1,55963,54703,110666
620,Portugal,2,Medium,2013,2013.5,15,15,1,56105,55182,111287
620,Portugal,2,Medium,2013,2013.5,16,16,1,55993,55248,111241
620,Portugal,2,Medium,2013,2013.5,17,17,1,55732,55069,110801
620,Portugal,2,Medium,2013,2013.5,18,18,1,55521,54978,110499
620,Portugal,2,Medium,2013,2013.5,19,19,1,55358,54947,110305
620,Portugal,2,Medium,2013,2013.5,20,20,1,55275,55022,110297
620,Portugal,2,Medium,2013,2013.5,21,21,1,55323,55273,110596
620,Portugal,2,Medium,2013,2013.5,22,22,1,55519,55706,111225
620,Portugal,2,Medium,2013,2013.5,23,23,1,55796,56218,112014
620,Portugal,2,Medium,2013,2013.5,24,24,1,56126,56788,112914
620,Portugal,2,Medium,2013,2013.5,25,25,1,56876,57794,114670
620,Portugal,2,Medium,2013,2013.5,26,26,1,58210,59402,117612
620,Portugal,2,Medium,2013,2013.5,27,27,1,59959,61442,121401
620,Portugal,2,Medium,2013,2013.5,28,28,1,61730,63504,125234
620,Portugal,2,Medium,2013,2013.5,29,29,1,63528,65586,129114
620,Portugal,2,Medium,2013,2013.5,30,30,1,65513,67894,133407
620,Portugal,2,Medium,2013,2013.5,31,31,1,67698,70461,138159
620,Portugal,2,Medium,2013,2013.5,32,32,1,69971,73146,143117
620,Portugal,2,Medium,2013,2013.5,33,33,1,72165,75739,147904
620,Portugal,2,Medium,2013,2013.5,34,34,1,74262,78241,152503
620,Portugal,2,Medium,2013,2013.5,35,35,1,76127,80428,156555
620,Portugal,2,Medium,2013,2013.5,36,36,1,77659,82154,159813
620,Portugal,2,Medium,2013,2013.5,37,37,1,78857,83459,162316
620,Portugal,2,Medium,2013,2013.5,38,38,1,79957,84673,164630
620,Portugal,2,Medium,2013,2013.5,39,39,1,81075,85902,166977
620,Portugal,2,Medium,2013,2013.5,40,40,1,81261,86191,167452
620,Portugal,2,Medium,2013,2013.5,41,41,1,80119,85155,165274
620,Portugal,2,Medium,2013,2013.5,42,42,1,78139,83287,161426
620,Portugal,2,Medium,2013,2013.5,43,43,1,76119,81365,157484
620,Portugal,2,Medium,2013,2013.5,44,44,1,73787,79109,152896
620,Portugal,2,Medium,2013,2013.5,45,45,1,72249,77718,149967
620,Portugal,2,Medium,2013,2013.5,46,46,1,72099,77828,149927
620,Portugal,2,Medium,2013,2013.5,47,47,1,72786,78840,151626
620,Portugal,2,Medium,2013,2013.5,48,48,1,73220,79588,152808
620,Portugal,2,Medium,2013,2013.5,49,49,1,73686,80385,154071
620,Portugal,2,Medium,2013,2013.5,50,50,1,73577,80518,154095
620,Portugal,2,Medium,2013,2013.5,51,51,1,72503,79543,152046
620,Portugal,2,Medium,2013,2013.5,52,52,1,70818,77867,148685
620,Portugal,2,Medium,2013,2013.5,53,53,1,69254,76331,145585
620,Portugal,2,Medium,2013,2013.5,54,54,1,67652,74754,142406
620,Portugal,2,Medium,2013,2013.5,55,55,1,66252,73420,139672
620,Portugal,2,Medium,2013,2013.5,56,56,1,65242.996,72551,137794
620,Portugal,2,Medium,2013,2013.5,57,57,1,64482.004,71980,136462
620,Portugal,2,Medium,2013,2013.5,58,58,1,63587,71270,134857
620,Portugal,2,Medium,2013,2013.5,59,59,1,62577,70454,133031
620,Portugal,2,Medium,2013,2013.5,60,60,1,61695,69773,131468
620,Portugal,2,Medium,2013,2013.5,61,61,1,61003,69285,130287.99
620,Portugal,2,Medium,2013,2013.5,62,62,1,60380,68874,129254
620,Portugal,2,Medium,2013,2013.5,63,63,1,59714,68437,128151
620,Portugal,2,Medium,2013,2013.5,64,64,1,59117,68082,127199
620,Portugal,2,Medium,2013,2013.5,65,65,1,57965,67197,125162
620,Portugal,2,Medium,2013,2013.5,66,66,1,55967,65496.004,121463
620,Portugal,2,Medium,2013,2013.5,67,67,1,53441,63292,116733
620,Portugal,2,Medium,2013,2013.5,68,68,1,50954,61137,112091
620,Portugal,2,Medium,2013,2013.5,69,69,1,48338,58862,107200
620,Portugal,2,Medium,2013,2013.5,70,70,1,46146,57030,103176
620,Portugal,2,Medium,2013,2013.5,71,71,1,44695,55956,100651
620,Portugal,2,Medium,2013,2013.5,72,72,1,43697,55348,99045
620,Portugal,2,Medium,2013,2013.5,73,73,1,42527,54545,97072
620,Portugal,2,Medium,2013,2013.5,74,74,1,41279,53612,94891
620,Portugal,2,Medium,2013,2013.5,75,75,1,39923,52658,92581
620,Portugal,2,Medium,2013,2013.5,76,76,1,38371,51646,90017
620,Portugal,2,Medium,2013,2013.5,77,77,1,36640,50510,87150
620,Portugal,2,Medium,2013,2013.5,78,78,1,34922,49298,84220
620,Portugal,2,Medium,2013,2013.5,79,79,1,33281,48103,81384
620,Portugal,2,Medium,2013,2013.5,80,80,1,31120,46178,77298
